token,tokenToMatch,endReason,tag,tagIndex
IT,it,s,,
is,is,s,considrd,0
a,a,s,considrd,0
noble,noble,s,,
and,and,s,,
just,just,s,strd,0
advantage,advantage,c,strd,0
",",",",s,,
that,that,s,considrd,0
the,the,s,considrd,0
things,things,s,,
subjected,subjected,s,strd,0
to,to,s,considrd,0
understanding,understanding,n,strd,0
have,have,s,strd,0
of,of,s,considrd,0
those,those,s,,
which,which,s,considrd,0
are,are,s,,
objected,objected,s,strd,0
to,to,s,considrd,0
sense,sense,c,,
",",",",s,,
that,that,s,considrd,0
the,the,s,considrd,0
one,one,s,,
sort,sort,s,,
are,are,s,,
but,but,n,,
momentarie,momentarie,c,,
",",",",s,,
and,and,s,,
merely,merely,s,strd,0
taking,taking,c,,
;,;,s,,
the,the,s,considrd,0
other,other,s,,
impressing,impressing,c,,
",",",",s,,
and,and,s,,
lasting,lasting,c,,
:,:,s,,
Else,else,s,,
the,the,n,considrd,0
glory,glory,s,strd,0
of,of,s,considrd,0
all,all,s,,
these,these,s,,
solemnities,solemnities,s,,
had,had,s,considrd,0
perished,perished,s,strd,0
like,like,s,,
a,a,s,considrd,0
blaze,blaze,c,,
",",",",s,,
and,and,s,,
gone,gone,s,,
out,out,c,,
",",",",s,,
in,in,s,considrd,0
the,the,n,considrd,0
beholders,beholders,s,,
eyes,eyes,c,,
.,.,s,,
So,so,s,,
short-liu'd,short-liu'd,s,,
are,are,s,,
the,the,s,considrd,0
bodies,bodies,s,,
of,of,s,considrd,0
all,all,s,,
things,things,c,,
",",",",s,,
in,in,s,considrd,0
comparison,comparison,s,,
of,of,n,considrd,0
their,their,s,considrd,0
souls,souls,c,strd,0
.,.,s,,
And,and,c,,
",",",",s,,
though,though,s,,
bodies,bodies,s,,
oft-times,oft-times,s,,
have,have,s,strd,0
the,the,s,considrd,0
ill,ill,s,,
luck,luck,s,,
to,to,s,considrd,0
be,be,s,considrd,0
sensually,sensually,n,,
preferred,preferred,c,strd,0
",",",",s,,
they,they,s,considrd,0
find,find,s,,
afterward,afterward,c,strd,0
",",",",s,,
the,the,s,considrd,0
good,good,s,,
fortune,fortune,s,,
(,(,c,,
when,when,s,,
souls,souls,s,strd,0
live,live,c,strd,0
),),s,,
to,to,s,considrd,0
be,be,n,considrd,0
utterly,utterly,s,strd,0
forgotten,forgotten,c,,
.,.,s,,
This,this,s,considrd,0
it,it,s,,
is,is,s,considrd,0
has,has,s,strd,0
made,made,s,,
the,the,s,considrd,0
most,most,s,,
royal,royal,s,strd,0
Princes,princes,c,,
",",",",s,,
and,and,s,,
greatest,greatest,n,,
persons,persons,s,,
(,(,c,,
who,who,s,considrd,0
are,are,s,,
commonly,commonly,s,,
the,the,s,considrd,0
personaters,personaters,s,,
of,of,s,considrd,0
these,these,s,,
actions,actions,c,,
),),s,,
not,not,s,,
only,only,s,strd,0
studious,studious,n,,
of,of,s,considrd,0
riches,riches,c,,
",",",",s,,
and,and,s,,
magnificence,magnificence,s,,
in,in,s,considrd,0
the,the,s,considrd,0
outward,outward,s,,
celebration,celebration,c,,
",",",",s,,
or,or,s,considrd,0
show,show,c,strd,0
;,;,s,,
(,(,c,,
which,which,s,considrd,0
rightly,rightly,n,,
becomes,becomes,s,,
them,them,c,,
),),s,,
but,but,s,,
curious,curious,s,,
after,after,s,,
the,the,s,considrd,0
most,most,s,,
high,high,c,,
",",",",s,,
and,and,s,,
hearty,hearty,s,strd,0
inventions,inventions,c,strd,0
",",",",s,,
to,to,n,considrd,0
furnish,furnish,s,,
the,the,s,considrd,0
inward,inward,s,,
parts,parts,c,,
:,:,s,,
(,(,c,,
and,and,s,,
those,those,s,,
grounded,grounded,s,,
upon,upon,s,strd,0
antiquity,antiquity,c,strd,0
",",",",s,,
and,and,s,,
solid,solid,n,strd,0
learnings,learnings,c,,
),),s,,
which,which,c,considrd,0
",",",",s,,
though,though,s,,
their,their,s,considrd,0
voice,voice,s,strd,0
be,be,s,considrd,0
taught,taught,s,,
to,to,s,considrd,0
sound,sound,s,,
to,to,s,considrd,0
present,present,s,,
occasions,occasions,c,,
",",",",n,,
their,their,s,considrd,0
sense,sense,c,,
",",",",s,,
or,or,s,considrd,0
does,does,c,strd,0
",",",",s,,
or,or,s,considrd,0
should,should,s,,
always,always,s,strd,0
lay,lay,s,,
hold,hold,s,,
on,on,s,,
more,more,s,,
removed,removed,s,strd,0
mysteries,mysteries,c,,
.,.,n,,
And,and,c,,
",",",",s,,
howsoever,howsoever,s,strd,0
some,some,s,,
may,may,s,,
squemishly,squemishly,s,,
cry,cry,s,strd,0
out,out,c,,
",",",",s,,
that,that,s,considrd,0
all,all,s,,
endeavor,endeavor,s,strd,0
of,of,s,considrd,0
learning,learning,c,,
",",",",s,,
and,and,n,,
sharpness,sharpness,s,strd,0
in,in,s,considrd,0
these,these,s,,
transitory,transitory,s,strd,0
devices,devices,s,strd,0
especially,especially,c,,
",",",",s,,
where,where,s,,
it,it,s,,
steps,steps,s,,
beyond,beyond,s,,
their,their,n,considrd,0
little,little,c,,
",",",",s,,
or,or,s,considrd,0
(,(,c,,
let,let,s,,
me,me,s,,
not,not,s,,
wrong,wrong,s,,
'hem,'hem,c,,
),),s,,
no,no,s,considrd,0
brain,brain,s,strd,0
at,at,s,considrd,0
all,all,s,,
is,is,s,considrd,0
super^luous,super^luous,c,,
;,;,s,,
I,i,s,considrd,0
am,am,n,,
contented,contented,c,,
",",",",s,,
these,these,s,,
fastidious,fastidious,s,,
stomachs,stomachs,s,,
should,should,s,,
leave,leave,s,strd,0
my,my,s,considrd,0
full,full,s,,
tables,tables,c,,
",",",",s,,
and,and,s,,
enjoy,enjoy,s,strd,0
at,at,n,considrd,0
home,home,c,,
",",",",s,,
their,their,s,considrd,0
clean,clean,s,strd,0
empty,empty,s,strd,0
trenchers,trenchers,c,,
",",",",s,,
fittest,fittest,s,,
for,for,s,considrd,0
such,such,s,,
ayrie,ayrie,s,,
tastes,tastes,c,strd,0
:,:,s,,
where,where,n,,
perhaps,perhaps,s,,
a,a,s,considrd,0
few,few,s,,
Italian,italian,s,,
herbs,herbs,c,,
",",",",s,,
picked,picked,s,strd,0
up,up,c,strd,0
",",",",s,,
and,and,s,,
made,made,s,,
into,into,s,considrd,0
a,a,s,considrd,0
sallade,sallade,c,,
",",",",s,,
may,may,s,,
find,find,n,,
sweeter,sweeter,s,,
acceptance,acceptance,c,,
",",",",s,,
than,than,s,,
all,all,c,,
",",",",s,,
the,the,s,considrd,0
most,most,s,,
nourishing,nourishing,c,,
",",",",s,,
and,and,s,,
sound,sound,s,,
meats,meats,s,strd,0
of,of,s,considrd,0
the,the,n,considrd,0
world,world,nn,,
For,for,s,considrd,0
these,these,s,,
men's,men's,s,strd,0
palates,palates,c,,
",",",",s,,
let,let,s,,
not,not,s,,
me,me,s,,
answer,answer,c,strd,0
",",",",s,,
O,o,s,,
Muses,muses,c,,
.,.,s,,
It,it,s,,
is,is,s,considrd,0
not,not,s,,
my,my,s,considrd,0
fault,fault,c,,
",",",",s,,
if,if,s,,
I,i,n,considrd,0
fill,fill,s,,
them,them,s,,
out,out,s,,
Nectar,nectar,c,,
",",",",s,,
and,and,s,,
they,they,s,considrd,0
run,run,s,strd,0
to,to,s,considrd,0
Metheglin,metheglin,nn,,
Vaticana,vaticana,s,,
bibant,bibant,c,,
",",",",s,,
si,si,s,,
delectentur,delectentur,c,,
.,.,n,,
All,all,s,,
the,the,s,considrd,0
courtesy,courtesy,s,strd,0
I,i,s,considrd,0
can,can,s,,
do,do,s,strd,0
them,them,c,,
",",",",s,,
is,is,s,considrd,0
to,to,s,considrd,0
cry,cry,c,strd,0
",",",",s,,
again,again,c,strd,0
;,;,s,,
(...),(...),s,,
(...),(...),nn,,
Sit,sit,s,,
now,now,s,,
propitious,propitious,s,,
Aides,aides,c,,
",",",",n,,
To,to,s,considrd,0
Rites,rites,c,,
",",",",s,,
so,so,s,,
duly,duly,s,strd,0
prized,prized,c,strd,0
;,;,n,,
And,and,s,,
view,view,s,,
two,two,s,,
noble,noble,s,,
Maids,maids,c,strd,0
",",",",n,,
Of,of,s,considrd,0
different,different,s,,
sex,sex,c,strd,0
",",",",s,,
to,to,s,considrd,0
UNION,union,s,strd,0
sacrificed,sacrificed,c,strd,0
.,.,n,,
In,in,s,considrd,0
honor,honor,s,strd,0
of,of,s,considrd,0
that,that,s,considrd,0
