token,tokenToMatch,endReason,tag,tagIndex
ACTAEON,actaeon,s,,
AND,and,s,,
DIANA,diana,c,,
*,*,s,,
WITH,with,s,considrd,0
A,a,s,considrd,0
Pastoral,pastoral,s,strd,0
Story,story,s,,
of,of,s,considrd,0
the,the,s,considrd,0
Nymph,nymph,s,,
OENONE,oenone,c,,
;,;,s,,
Followed,followed,s,,
By,by,s,considrd,0
the,the,n,considrd,0
several,several,s,,
conceited,conceited,s,,
humors,humors,s,,
Of,of,nn,considrd,0
Printed,printed,s,,
at,at,s,considrd,0
London,london,s,,
by,by,s,considrd,0
T,t,c,,
.,.,s,,
Newcomb,newcomb,c,,
",",",",s,,
for,for,s,considrd,0
the,the,s,considrd,0
use,use,s,,
of,of,s,considrd,0
the,the,s,considrd,0
Author,author,s,,
ROBERT,robert,s,considrd,0
COX,cox,c,,
.,.,nn,,
Gentlemen,gentlemen,c,,
",",",",s,,
and,and,s,,
Ladies,ladies,c,,
",",",",s,,
IF,if,s,,
your,your,s,,
serious,serious,s,,
occasions,occasions,s,,
will,will,s,,
permit,permit,s,,
me,me,s,,
so,so,s,,
much,much,n,,
honor,honor,c,strd,0
",",",",s,,
that,that,s,considrd,0
this,this,s,considrd,0
slight,slight,s,,
Book,book,s,,
may,may,s,,
be,be,s,considrd,0
accepted,accepted,s,,
and,and,s,,
perused,perused,c,,
",",",",s,,
I,i,s,considrd,0
shall,shall,s,considrd,0
justly,justly,n,,
acknowledge,acknowledge,s,,
the,the,s,considrd,0
favor,favor,s,strd,0
to,to,s,considrd,0
be,be,s,considrd,0
far,far,s,strd,0
above,above,s,,
either,either,s,,
my,my,s,considrd,0
hopes,hopes,s,,
or,or,s,considrd,0
merit,merit,c,,
.,.,s,,
And,and,s,,
if,if,s,,
you,you,n,considrd,0
ever,ever,s,,
vouchsafed,vouchsafed,s,,
your,your,s,,
Presence,presence,s,,
when,when,s,,
it,it,s,,
was,was,s,,
presented,presented,s,,
on,on,s,,
the,the,s,considrd,0
Stage,stage,c,,
",",",",s,,
I,i,s,considrd,0
am,am,n,,
