token,tokenToMatch,endReason,tag,tagIndex
FOr,for,s,considrd,0
as,as,s,considrd,0
much,much,s,,
as,as,s,considrd,0
this,this,s,considrd,0
late,late,s,,
Entertainment,entertainment,s,,
has,has,s,strd,0
been,been,s,strd,0
much,much,s,,
desired,desired,s,,
in,in,s,considrd,0
writing,writing,c,,
",",",",n,,
both,both,s,,
of,of,s,considrd,0
such,such,s,,
as,as,s,considrd,0
were,were,s,,
present,present,s,,
at,at,s,considrd,0
the,the,s,considrd,0
performance,performance,s,,
thereof,thereof,c,,
",",",",s,,
as,as,s,considrd,0
also,also,s,,
of,of,s,considrd,0
many,many,s,,
which,which,n,considrd,0
are,are,s,,
yet,yet,s,,
strangers,strangers,s,,
both,both,s,,
to,to,s,considrd,0
the,the,s,considrd,0
business,business,s,strd,0
and,and,s,,
place,place,c,,
:,:,s,,
it,it,s,,
shall,shall,s,considrd,0
be,be,s,considrd,0
convenient,convenient,c,strd,0
",",",",s,,
in,in,n,considrd,0
this,this,s,considrd,0
general,general,s,strd,0
publication,publication,c,,
",",",",s,,
a,a,s,considrd,0
little,little,s,,
to,to,s,considrd,0
touch,touch,s,,
at,at,s,considrd,0
the,the,s,considrd,0
description,description,s,,
and,and,s,,
situation,situation,n,,
of,of,s,considrd,0
Cawsome,cawsome,s,,
seat,seat,c,strd,0
.,.,s,,
The,the,s,considrd,0
house,house,s,,
is,is,s,considrd,0
fairly,fairly,s,strd,0
built,built,s,,
of,of,s,considrd,0
brick,brick,c,strd,0
",",",",s,,
mounted,mounted,s,,
on,on,s,,
the,the,n,considrd,0
hill-side,hill-side,s,,
of,of,s,considrd,0
a,a,s,considrd,0
Park,park,c,strd,0
",",",",s,,
within,within,s,,
view,view,s,,
of,of,s,considrd,0
Redding,redding,c,,
",",",",s,,
they,they,s,considrd,0
being,being,s,,
severed,severed,s,strd,0
about,about,s,,
the,the,n,considrd,0
space,space,s,,
of,of,s,considrd,0
two,two,s,,
miles,miles,c,,
.,.,s,,
Before,before,s,,
the,the,s,considrd,0
Parke-gate,parke-gate,c,,
",",",",s,,
directly,directly,s,,
opposite,opposite,s,,
to,to,s,considrd,0
the,the,s,considrd,0
House,house,c,,
",",",",s,,
a,a,n,considrd,0
new,new,s,considrd,0
passage,passage,s,,
was,was,s,,
forced,forced,s,,
through,through,s,,
earable-land,earable-land,c,,
",",",",s,,
that,that,s,considrd,0
was,was,s,,
lately,lately,s,,
paled,paled,s,,
in,in,c,considrd,0
",",",",s,,
it,it,s,,
being,being,n,,
from,from,s,,
the,the,s,considrd,0
Park,park,s,strd,0
about,about,s,,
two,two,s,,
flight-shots,flight-shots,s,,
in,in,s,considrd,0
length,length,c,,
:,:,s,,
at,at,s,considrd,0
the,the,s,considrd,0
further,further,s,,
end,end,s,,
whereof,whereof,c,,
",",",",n,,
upon,upon,s,strd,0
the,the,s,considrd,0
Queens,queens,s,strd,0
approach,approach,c,strd,0
",",",",s,,
a,a,s,considrd,0
Cynick,cynick,s,,
appeared,appeared,s,,
out,out,s,,
of,of,s,considrd,0
a,a,s,considrd,0
Bower,bower,c,,
",",",",s,,
dressed,dressed,s,strd,0
in,in,s,considrd,0
a,a,n,considrd,0
skin-coate,skin-coate,c,,
",",",",s,,
with,with,s,considrd,0
Bases,bases,s,,
of,of,s,considrd,0
green,green,s,strd,0
Calico,calico,c,,
",",",",s,,
set,set,s,,
thick,thick,s,strd,0
with,with,s,considrd,0
leaves,leaves,s,strd,0
and,and,s,,
