token,tokenToMatch,endReason,tag,tagIndex
1,1,c,considrd,0
.,.,s,,
THE,the,s,considrd,0
Master,master,c,,
",",",",s,,
Wardens,wardens,c,,
",",",",s,,
and,and,s,,
Assistants,assistants,c,,
",",",",s,,
in,in,s,considrd,0
Gowns,gowns,s,,
faced,faced,s,,
with,with,s,considrd,0
Foins,foins,c,,
",",",",s,,
and,and,s,,
their,their,n,considrd,0
Hoods,hoods,nn,,
2,2,c,considrd,0
.,.,s,,
The,the,s,considrd,0
Livery,livery,s,,
in,in,s,considrd,0
their,their,s,considrd,0
Gowns,gowns,s,,
Faced,faced,s,,
with,with,s,considrd,0
Budg,budg,c,,
",",",",s,,
and,and,s,,
their,their,s,considrd,0
Hoods,hoods,c,,
.,.,nn,,
3,3,c,considrd,0
.,.,s,,
Forty,forty,s,,
Foins,foins,s,,
Batchelors,batchelors,s,,
in,in,s,considrd,0
Gowns,gowns,s,,
and,and,s,,
Scarlet,scarlet,s,,
Hoods,hoods,c,,
.,.,nn,,
4,4,c,,
.,.,s,,
Forty,forty,s,,
Budg-Batchelors,budg-batchelors,s,,
in,in,s,considrd,0
Gowns,gowns,s,,
and,and,s,,
Scarlet,scarlet,s,,
Hoods,hoods,c,,
.,.,nn,,
5,5,c,,
.,.,s,,
Forty,forty,s,,
Gentlemen,gentlemen,s,,
Ushers,ushers,s,,
in,in,s,considrd,0
Velvet,velvet,s,,
Coats,coats,c,,
",",",",s,,
each,each,s,,
of,of,s,considrd,0
them,them,s,,
a,a,s,considrd,0
Chain,chain,s,,
of,of,s,considrd,0
Gold,gold,s,,
about,about,n,,
his,his,s,considrd,0
Shoulder,shoulder,c,,
",",",",s,,
and,and,s,,
a,a,s,considrd,0
White-Staff,white-staff,s,,
in,in,s,considrd,0
his,his,s,considrd,0
Hand,hand,nn,,
6,6,c,,
.,.,s,,
Several,several,s,,
Drums,drums,s,,
and,and,s,,
Fifes,fifes,s,,
with,with,s,considrd,0
Scarfs,scarfs,c,,
",",",",s,,
and,and,s,,
the,the,s,considrd,0
Colors,colors,s,strd,0
of,of,s,considrd,0
the,the,s,considrd,0
Company,company,s,,
in,in,n,considrd,0
their,their,s,considrd,0
Hats,hats,c,,
",",",",s,,
Blew,blew,s,,
and,and,s,,
Yellow,yellow,nn,,
7,7,c,,
.,.,s,,
The,the,s,considrd,0
Sergeant,sergeant,s,strd,0
Trumpet,trumpet,c,,
",",",",s,,
and,and,s,,
Twenty,twenty,s,,
Four,four,s,,
Trumpets,trumpets,s,,
more,more,c,,
",",",",s,,
whereof,whereof,s,,
Sixteen,sixteen,s,,
are,are,n,,
their,their,s,considrd,0
Majesty's,majesty's,c,strd,0
",",",",s,,
the,the,s,considrd,0
Serjeant-Trumpet,serjeant-trumpet,s,,
wearing,wearing,s,,
Two,two,s,,
Scarfs,scarfs,c,,
",",",",s,,
a,a,s,considrd,0
Blew,blew,s,,
and,and,s,,
a,a,s,considrd,0
Yellow,yellow,nn,,
8,8,c,,
.,.,s,,
The,the,s,considrd,0
Drum-Major,drum-major,s,,
to,to,s,considrd,0
the,the,s,considrd,0
King,king,c,,
",",",",s,,
wearing,wearing,s,,
a,a,s,considrd,0
Shoulder-Scarf,shoulder-scarf,s,,
of,of,s,considrd,0
the,the,s,considrd,0
Companies,companies,n,,
Colors,colors,c,strd,0
",",",",s,,
with,with,s,considrd,0
others,others,s,,
of,of,s,considrd,0
Their,their,s,considrd,0
Majesty's,majesty's,s,strd,0
Drums,drums,s,,
and,and,s,,
Fifes,fifes,nn,,
9,9,c,,
.,.,s,,
The,the,s,considrd,0
Two,two,s,,
City-Marshals,city-marshals,c,,
",",",",s,,
each,each,s,,
of,of,s,considrd,0
them,them,s,,
Mounted,mounted,s,,
on,on,s,,
Horseback,horseback,c,strd,0
",",",",s,,
with,with,s,considrd,0
Rich,rich,n,,
Furniture,furniture,c,,
",",",",s,,
Hoosings,hoosings,c,,
",",",",s,,
and,and,s,,
Crupper,crupper,s,,
all,all,s,,
Embroidered,embroidered,c,strd,0
:,:,s,,
Six,six,s,,
Servitors,servitors,s,,
likewise,likewise,n,,
Mounted,mounted,s,,
to,to,s,considrd,0
Attend,attend,c,,
",",",",s,,
with,with,s,considrd,0
Scarfs,scarfs,c,,
",",",",s,,
and,and,s,,
Colors,colors,s,strd,0
of,of,s,considrd,0
the,the,s,considrd,0
Companies,companies,nn,,
10,10,c,,
.,.,s,,
The,the,s,considrd,0
Foot-Marshal,foot-marshal,s,,
with,with,s,considrd,0
a,a,s,considrd,0
Scarf,scarf,c,,
",",",",s,,
and,and,s,,
Six,six,s,,
Attendants,attendants,s,,
in,in,s,considrd,0
Colors,colors,c,strd,0
.,.,nn,,
11,11,c,,
.,.,s,,
The,the,s,considrd,0
Master,master,s,,
of,of,s,considrd,0
Defense,defense,s,strd,0
with,with,s,considrd,0
the,the,s,considrd,0
same,same,s,,
Scarf,scarf,s,,
and,and,s,,
Colors,colors,c,strd,0
",",",",s,,
Eight,eight,s,,
Persons,persons,s,,
of,of,n,considrd,0
the,the,s,considrd,0
same,same,s,,
Science,science,s,,
to,to,s,considrd,0
Attend,attend,s,,
him,him,nn,,
12,12,c,,
.,.,s,,
Twenty,twenty,s,,
Pensioners,pensioners,s,,
with,with,s,considrd,0
