token,tokenToMatch,endReason,tag,tagIndex
BArons,barons,s,,
of,of,s,considrd,0
England,england,c,,
",",",",s,,
and,and,s,,
my,my,s,considrd,0
noble,noble,s,,
Lords,lords,c,considrd,0
;,;,n,,
Though,though,s,,
God,god,s,,
and,and,s,,
Fortune,fortune,s,,
have,have,s,strd,0
bereft,bereft,s,,
from,from,s,,
us,us,n,strd,0
Victorious,victorious,s,,
Richard,richard,s,,
scourge,scourge,s,,
of,of,s,considrd,0
Infidells,infidells,c,,
",",",",n,,
And,and,s,,
clad,clad,s,,
this,this,s,considrd,0
Land,land,s,,
in,in,s,considrd,0
stole,stole,s,,
of,of,s,considrd,0
dismal,dismal,s,strd,0
hew,hew,c,,
:,:,n,,
Yet,yet,s,,
give,give,s,strd,0
me,me,s,,
leave,leave,s,strd,0
to,to,s,considrd,0
joy,joy,c,strd,0
",",",",s,,
and,and,s,,
joy,joy,s,strd,0
you,you,s,considrd,0
all,all,c,,
",",",",n,,
That,that,s,considrd,0
from,from,s,,
this,this,s,considrd,0
womb,womb,s,strd,0
has,has,s,strd,0
sprung,sprung,s,,
a,a,s,considrd,0
second,second,s,,
hope,hope,c,,
",",",",n,,
A,a,s,considrd,0
King,king,s,,
that,that,s,considrd,0
may,may,s,,
in,in,s,considrd,0
rule,rule,s,,
and,and,s,,
virtue,virtue,s,strd,0
both,both,n,,
Succeed,succeed,s,strd,0
his,his,s,considrd,0
brother,brother,s,,
in,in,s,considrd,0
his,his,s,considrd,0
Emperie,emperie,c,,
.,.,nn,,
My,my,s,considrd,0
gracious,gracious,s,strd,0
mother,mother,s,,
Queen,queen,c,strd,0
",",",",s,,
and,and,s,,
Barons,barons,s,,
all,all,c,,
;,;,n,,
Though,though,s,,
far,far,s,strd,0
unworthy,unworthy,s,strd,0
of,of,s,considrd,0
so,so,s,,
high,high,s,,
a,a,s,considrd,0
place,place,c,,
",",",",n,,
As,as,s,considrd,0
is,is,s,considrd,0
the,the,s,considrd,0
Throne,throne,s,,
of,of,s,considrd,0
mighty,mighty,s,,
Englands,englands,s,,
King,king,c,,
;,;,n,,
Yet,yet,s,,
John,john,s,strd,0
your,your,s,,
Lord,lord,c,,
",",",",s,,
contented,contented,s,,
vncontent,vncontent,c,,
",",",",n,,
Will,will,s,,
(,(,c,,
as,as,s,considrd,0
he,he,s,considrd,0
may,may,c,,
),),s,,
sustain,sustain,s,strd,0
the,the,s,considrd,0
heavy,heavy,s,strd,0
yoke,yoke,n,,
Of,of,s,considrd,0
pressing,pressing,s,,
cares,cares,c,,
",",",",s,,
that,that,s,considrd,0
hang,hang,s,,
upon,upon,s,strd,0
a,a,s,considrd,0
Crown,crown,c,strd,0
.,.,n,,
My,my,s,considrd,0
Lord,lord,s,,
of,of,s,considrd,0
