token,tokenToMatch,endReason,tag,tagIndex
COssin,cossin,c,,
",",",",s,,
I,i,s,considrd,0
know,know,s,,
what,what,s,,
belongs,belongs,s,,
to,to,s,considrd,0
this,this,s,considrd,0
place,place,s,,
sym,sym,s,,
what,what,s,,
petter,petter,s,,
then,then,s,,
you,you,c,considrd,0
;,;,s,,
and,and,n,,
therefore,therefore,s,,
give,give,s,,
me,me,s,strd,0
leave,leave,s,,
to,to,s,considrd,0
be,be,s,considrd,0
pold,pold,s,,
to,to,s,considrd,0
advise,advise,s,,
you,you,c,considrd,0
.,.,s,,
'Is,'is,s,,
not,not,s,,
a,a,s,considrd,0
small,small,s,,
matter,matter,s,,
to,to,n,considrd,0
offer,offer,s,,
your,your,s,,
self,self,s,strd,0
into,into,s,considrd,0
presence,presence,s,,
of,of,s,considrd,0
a,a,s,considrd,0
king,king,c,,
",",",",s,,
and,and,s,,
aull,aull,s,,
his,his,s,considrd,0
Court,court,c,,
?,?,s,,
Be,be,s,considrd,0
not,not,s,,
too,too,s,,
byssie,byssie,n,,
and,and,s,,
forward,forward,c,,
",",",",s,,
till,till,s,,
you,you,s,considrd,0
be,be,s,considrd,0
caulld,caulld,c,,
",",",",s,,
I,i,s,considrd,0
tauke,tauke,s,,
reason,reason,s,,
to,to,s,considrd,0
you,you,nnn,considrd,0
Cym,cym,c,,
",",",",s,,
never,never,s,considrd,0
tauke,tauke,s,,
any,any,s,,
taukes,taukes,c,,
:,:,s,,
if,if,s,,
the,the,s,considrd,0
King,king,s,,
of,of,s,considrd,0
gread,gread,s,,
Prittaine,prittaine,s,,
keep,keep,s,strd,0
it,it,s,,
Assizes,assizes,n,,
here,here,c,,
",",",",s,,
I,i,s,considrd,0
will,will,s,,
cym,cym,s,,
into,into,s,considrd,0
Court,court,c,,
:,:,s,,
Loog,loog,s,,
you,you,c,strd,0
",",",",s,,
do,do,s,strd,0
you,you,s,considrd,0
see,see,s,,
now,now,c,,
",",",",s,,
and,and,s,,
please,please,s,,
Got,got,nnn,,
Taw,taw,c,,
",",",",s,,
d,d,s,,
in,in,s,strd,0
ynbhyd,ynbhyd,c,,
",",",",s,,
y,y,c,,
",",",",s,,
dhwyti-n,dhwyti-n,s,,
abl,abl,s,,
i,i,s,considrd,0
anabhy,anabhy,c,,
",",",",s,,
pob,pob,s,,
peth,peth,s,,
oath,oath,s,strd,0
folineb,folineb,c,,
",",",",s,,
agy,agy,s,,
tyny,tyny,n,,
gwatwar,gwatwar,s,,
ar,ar,s,considrd,0
die,die,s,strd,0
wlac,wlac,c,,
.,.,nnn,,
Gad,gad,s,,
vynl,vynl,s,,
Lonyth,lonyth,c,,
.,.,s,,
I,i,s,considrd,0
say,say,s,,
I,i,s,considrd,0
will,will,s,,
appear,appear,s,strd,0
in,in,s,considrd,0
Court,court,c,,
.,.,nnn,,
Appear,appear,s,strd,0
as,as,s,considrd,0
you,you,s,strd,0
s'ud,s'ud,s,,
do,do,s,strd,0
then,then,c,,
",",",",s,,
Dab,dab,s,,
Jenkin,jenkin,s,,
in,in,s,considrd,0
good,good,s,,
sort,sort,c,,
;,;,s,,
do,do,s,,
not,not,s,,
discredit,discredit,s,,
the,the,n,considrd,0
