token,tokenToMatch,endReason,tag,tagIndex
YOu,you,s,considrd,0
stars,stars,s,strd,0
of,of,s,considrd,0
Honor,honor,c,strd,0
",",",",s,,
brighter,brighter,s,,
than,than,s,,
the,the,s,considrd,0
day,day,c,,
",",",",n,,
Or,or,s,considrd,0
new,new,s,considrd,0
raised,raised,s,strd,0
Phoebus,phoebus,s,,
in,in,s,considrd,0
his,his,s,considrd,0
morning,morning,s,,
Ray,ray,c,,
;,;,n,,
A^,a^,s,,
rich,rich,s,,
in,in,s,considrd,0
Wisdom,wisdom,s,strd,0
as,as,s,considrd,0
in,in,s,considrd,0
Virtues,virtues,s,strd,0
rare,rare,c,,
;,;,n,,
Accept,accept,s,,
the,the,s,considrd,0
choicest,choicest,s,,
dish,dish,s,,
our,our,s,,
wits,wits,s,,
prepare,prepare,c,,
",",",",n,,
As,as,s,considrd,0
a,a,s,considrd,0
third,third,s,,
course,course,s,,
to,to,s,considrd,0
please,please,s,,
your,your,s,,
eye,eye,c,,
",",",",s,,
which,which,s,considrd,0
still,still,n,,
Covets,covets,s,,
to,to,s,considrd,0
have,have,s,considrd,0
of,of,s,considrd,0
novelties,novelties,s,,
its,its,s,,
fill,fill,c,,
.,.,n,,
We,we,s,considrd,0
have,have,s,considrd,0
not,not,s,,
bundled,bundled,s,,
up,up,s,,
some,some,s,,
Kickshawes,kickshawes,s,,
here,here,n,,
To,to,s,considrd,0
bid,bid,s,,
you,you,s,considrd,0
welcome,welcome,c,,
;,;,s,,
We,we,s,strd,0
do,do,s,strd,0
hate,hate,s,,
such,such,s,,
geere,geere,c,,
.,.,n,,
Our,our,s,,
braine's,braine's,s,,
the,the,s,considrd,0
Kitchen,kitchen,c,strd,0
",",",",s,,
and,and,s,,
our,our,s,,
wit's,wit's,s,,
the,the,s,considrd,0
meat,meat,c,,
",",",",n,,
Preparitive,preparitive,s,,
to,to,s,considrd,0
which,which,c,considrd,0
",",",",s,,
we,we,s,strd,0
bid,bid,s,,
you,you,s,considrd,0
eat,eat,c,,
",",",",n,,
If,if,s,,
liked,liked,c,strd,0
",",",",s,,
if,if,s,,
not,not,s,,
refrain't,refrain't,c,,
;,;,s,,
you,you,s,considrd,0
Judges,judges,s,,
sit,sit,n,,
To,to,s,considrd,0
damn,damn,s,strd,0
or,or,s,considrd,0
save,save,s,,
our,our,s,,
not,not,s,,
yet,yet,s,,
ripened,ripened,s,strd,0
wit,wit,c,,
:,:,n,,
So,so,s,,
rest,rest,s,,
upon,upon,s,,
your,your,s,,
goodness,goodness,c,strd,0
;,;,s,,
if,if,s,,
you,you,s,considrd,0
frown,frown,c,strd,0
",",",",n,,
Our,our,s,,
poor,poor,s,strd,0
endeavors,endeavors,s,strd,0
then,then,s,,
are,are,s,,
trodden,trodden,s,strd,0
down,down,c,strd,0
.,.,n,,
HOW,how,s,,
still,still,s,,
the,the,s,considrd,0
morning,morning,s,,
is,is,c,considrd,0
",",",",s,,
as,as,s,considrd,0
if,if,s,,
it,it,s,,
meant,meant,n,,
To,to,s,considrd,0
steal,steal,s,strd,0
upon,upon,s,,
us,us,s,,
without,without,s,,
Times,times,s,,
consent,consent,c,,
",",",",n,,
And,and,s,,
pry,pry,s,,
into,into,s,considrd,0
our,our,s,,
errors,errors,c,,
.,.,s,,
I,i,s,considrd,0
have,have,s,considrd,0
been,been,n,strd,0
Searching,searching,s,,
in,in,s,considrd,0
every,every,s,,
Thicket,thicket,c,,
",",",",s,,
Wood,wood,c,,
",",",",s,,
and,and,s,,
Green,green,n,strd,0
To,to,s,considrd,0
find,find,s,strd,0
my,my,s,considrd,0
Lamb,lamb,c,,
",",",",s,,
and,and,s,,
many,many,s,,
doleful,doleful,s,strd,0
cries,cries,n,strd,0
Entered,entered,s,strd,0
my,my,s,considrd,0
ears,ears,s,strd,0
e're,e're,s,,
day,day,c,,
.,.,s,,
What,what,s,strd,0
Is,is,s,strd,1
this,this,s,considrd,0
that,that,s,considrd,0
lies,lies,n,strd,0
In,in,s,considrd,0
such,such,s,,
an,an,s,,
obscure,obscure,s,,
place,place,c,,
",",",",s,,
where,where,s,,
none,none,s,,
scarce,scarce,s,,
tread,tread,c,,
",",",",n,,
Unless,unless,s,strd,0
the,the,s,considrd,0
Ghosts,ghosts,s,,
of,of,s,considrd,0
the,the,s,considrd,0
disturbed,disturbed,s,,
dead,dead,c,,
?,?,n,,
Bless,bless,s,strd,0
me,me,s,,
great,great,s,considrd,0
Pan,pan,c,,
",",",",s,,
I,i,s,considrd,0
see,see,s,,
it,it,s,strd,0
is,is,s,strd,1
Clitons,clitons,s,,
face,face,n,,
With,with,s,considrd,0
a,a,s,considrd,0
sword,sword,s,,
drawn,drawn,c,strd,0
;,;,s,,
how,how,s,,
happy,happy,s,,
was,was,s,,
my,my,s,considrd,0
chase,chase,n,strd,0
This,this,s,considrd,0
way,way,c,,
!,!,s,,
I,i,s,considrd,0
hope,hope,s,,
his,his,s,considrd,0
folly,folly,s,,
has,has,s,considrd,0
not,not,s,,
made,made,n,,
Himself,himself,s,strd,0
a,a,s,considrd,0
Beast,beast,c,,
",",",",s,,
as,as,s,considrd,0
butchered,butchered,s,strd,0
with,with,s,considrd,0
this,this,s,considrd,0
Blade,blade,c,,
;,;,n,,
'T,'t,s,,
may,may,s,,
be,be,s,considrd,0
he,he,s,considrd,0
sleeps,sleeps,c,strd,0
:,:,s,,
I,i,s,strd,0
Will,will,s,strd,1
speak,speak,s,strd,0
to,to,s,considrd,0
him,him,c,,
",",",",s,,
and,and,s,,
try,try,c,,
;,;,n,,
Yet,yet,s,,
I,i,s,considrd,0
half,half,s,strd,0
doubt,doubt,s,,
him,him,s,,
'cause,'cause,s,,
he,he,s,considrd,0
here,here,s,,
does,does,s,strd,0
lie,lie,c,strd,0
.,.,n,,
Cliton,cliton,c,,
",",",",s,,
awake,awake,c,,
",",",",s,,
the,the,s,considrd,0
Night's,night's,s,,
dislodged,dislodged,c,strd,0
",",",",s,,
and,and,s,,
now,now,n,,
Bright,bright,s,,
Morn,morn,s,strd,0
is,is,s,considrd,0
trimming,trimming,s,,
of,of,s,considrd,0
her,her,s,,
Virgin,virgin,s,,
brow,brow,c,,
",",",",n,,
To,to,s,considrd,0
court,court,s,,
the,the,s,considrd,0
Sun,sun,c,strd,0
",",",",s,,
when,when,s,,
from,from,s,,
the,the,s,considrd,0
Western,western,s,strd,0
deep,deep,n,strd,0
And,and,s,,
Thetis,thetis,s,,
lap,lap,s,,
his,his,s,considrd,0
glimmering,glimmering,s,,
beams,beams,s,strd,0
do,do,s,strd,0
peep,peep,n,strd,0
T'ascend,t'ascend,s,,
his,his,s,considrd,0
glorious,glorious,s,,
Carre,carre,c,,
.,.,s,,
Cliton,cliton,s,,
--,--,s,,
awake,awake,c,,
",",",",n,,
And,and,s,,
with,with,s,considrd,0
thy,thy,s,considrd,0
sleep,sleep,s,strd,0
all,all,s,,
dreams,dreams,s,strd,0
of,of,s,considrd,0
horror,horror,s,,
shake,shake,n,,
That,that,s,considrd,0
may,may,s,,
affright,affright,s,,
thee,thee,c,,
.,.,nn,,
Kind,kind,s,strd,0
Alexis,alexis,c,,
",",",",s,,
thanks,thanks,c,,
",",",",n,,
How,how,s,,
found,found,s,,
you,you,s,considrd,0
me,me,c,,
?,?,nn,,
Walking,walking,s,,
those,those,s,,
flowery,flowery,s,strd,0
banks,banks,c,,
",",",",n,,
'Twixt,'twixt,s,,
the,the,s,considrd,0
green,green,s,strd,0
valley,valley,c,,
",",",",s,,
and,and,s,,
the,the,s,considrd,0
place,place,s,,
which,which,s,considrd,0
we,we,n,strd,0
Have,have,s,considrd,0
consecrated,consecrated,s,,
to,to,s,considrd,0
Loves,loves,s,,
Deity,deity,c,,
:,:,n,,
Seeking,seeking,s,,
a,a,s,considrd,0
strayed,strayed,s,strd,0
Lamb,lamb,c,,
",",",",s,,
I,i,s,considrd,0
did,did,s,,
hear,hear,s,strd,0
sad,sad,s,,
moanes,moanes,n,,
Proceed,proceed,s,,
from,from,s,,
some,some,s,,
like,like,s,,
peales,peales,s,,
of,of,s,considrd,0
parting,parting,s,,
groans,groans,c,strd,0
",",",",n,,
Which,which,s,considrd,0
I,i,s,considrd,0
pursued,pursued,c,strd,0
",",",",s,,
but,but,s,,
in,in,s,considrd,0
my,my,s,considrd,0
search,search,s,,
I,i,s,considrd,0
found,found,n,,
None,none,s,,
but,but,s,,
your,your,s,,
self,self,c,strd,0
:,:,s,,
you,you,s,considrd,0
resting,resting,s,,
on,on,s,,
this,this,s,considrd,0
ground,ground,n,,
I,i,s,considrd,0
wondered,wondered,s,strd,0
much,much,s,,
to,to,s,considrd,0
see,see,s,,
you,you,c,considrd,0
!,!,nn,,
So,so,s,,
you,you,s,considrd,0
might,might,c,,
.,.,n,,
But,but,s,,
when,when,s,,
you,you,s,strd,0
have,have,s,strd,1
heard,heard,s,,
the,the,s,considrd,0
cause,cause,s,,
on,on,c,strd,0
it,it,c,strd,1
",",",",s,,
'twill,'twill,s,,
affright,affright,n,,
Your,your,s,,
easy,easy,s,strd,0
breast,breast,c,strd,0
.,.,s,,
Do,do,s,strd,0
you,you,s,considrd,0
observe,observe,s,,
this,this,s,considrd,0
Hand,hand,c,,
",",",",n,,
This,this,s,considrd,0
fatal,fatal,s,strd,0
Hand,hand,c,,
",",",",s,,
at,at,s,considrd,0
my,my,s,considrd,0
unjust,unjust,s,,
command,command,n,,
Did,did,c,,
:,:,s,,
--,--,s,,
Oh,oh,c,,
",",",",s,,
I,i,s,considrd,0
could,could,s,,
destroy't,destroy't,c,,
!,!,nn,,
For,for,s,considrd,0
what,what,s,,
offense,offense,c,strd,0
?,?,nnn,,
This,this,s,considrd,0
hand,hand,s,,
has,has,s,considrd,0
spilt,spilt,s,,
the,the,s,considrd,0
blood,blood,s,,
of,of,s,considrd,0
Innocence,innocence,c,,
",",",",n,,
My,my,s,considrd,0
Florida's,florida's,c,,
.,.,nn,,
How,how,c,,
?,?,nnn,,
And,and,s,,
when,when,s,,
I,i,s,strd,0
Would,would,s,strd,1
done,done,n,,
(,(,c,,
As,as,s,considrd,0
I,i,s,considrd,0
might,might,s,,
well,well,c,,
),),s,,
did,did,s,,
hide,hide,s,,
me,me,s,,
from,from,s,,
the,the,s,considrd,0
Sun,sun,c,strd,0
",",",",n,,
Fearing,fearing,s,,
his,his,s,considrd,0
eye,eye,s,,
would,would,s,,
be,be,s,considrd,0
the,the,s,considrd,0
only,only,s,strd,0
cause,cause,n,,
To,to,s,considrd,0
find,find,s,strd,0
me,me,s,,
out,out,c,,
;,;,s,,
and,and,s,,
here,here,s,,
from,from,s,,
men,men,s,,
and,and,s,,
laws,laws,n,strd,0
I,i,s,considrd,0
have,have,s,considrd,0
obscured,obscured,s,strd,0
my,my,s,considrd,0
self,self,c,strd,0
",",",",s,,
and,and,s,,
could,could,s,,
not,not,s,,
say,say,n,,
'Twas,'twas,s,,
justly,justly,s,,
night,night,c,,
",",",",s,,
when,when,s,,
night,night,c,,
:,:,s,,
Nor,nor,s,,
day,day,s,,
when,when,s,,
day,day,c,,
;,;,n,,
My,my,s,considrd,0
fact,fact,s,,
had,had,s,considrd,0
sulled,sulled,s,,
both,both,c,,
.,.,nn,,
What,what,s,,
urged,urged,s,strd,0
thee,thee,s,,
to,to,s,considrd,0
such,such,s,,
inhumanity,inhumanity,c,,
?,?,nnn,,
Only,only,s,strd,0
suspicion,suspicion,s,strd,0
of,of,s,considrd,0
her,her,s,,
loyalty,loyalty,c,,
",",",",n,,
Dreaming,dreaming,s,,
Lysander,lysander,s,,
had,had,s,considrd,0
enjoyed,enjoyed,s,strd,0
her,her,s,,
love,love,c,,
",",",",n,,
My,my,s,considrd,0
jealousy,jealousy,s,strd,0
to,to,s,considrd,0
cruelty,cruelty,s,,
did,did,s,,
move,move,c,,
:,:,n,,
I,i,s,considrd,0
slew,slew,s,,
her,her,s,,
three,three,s,,
days,days,s,strd,0
since,since,c,,
",",",",s,,
and,and,s,,
since,since,s,,
have,have,s,considrd,0
bin,bin,n,,
Each,each,s,,
night,night,s,,
at,at,s,considrd,0
that,that,s,considrd,0
place,place,s,,
I,i,s,considrd,0
stained,stained,s,strd,0
with,with,s,considrd,0
my,my,s,considrd,0
sin,sin,c,,
",",",",n,,
To,to,s,considrd,0
seek,seek,s,strd,0
the,the,s,considrd,0
body,body,c,,
",",",",s,,
but,but,s,,
some,some,s,,
sacred,sacred,s,,
Power,power,c,,
",",",",n,,
For,for,s,considrd,0
none,none,s,,
else,else,s,,
durst,durst,s,,
approach,approach,s,,
her,her,s,,
purity,purity,c,,
",",",",n,,
Has,has,s,considrd,0
certainly,certainly,s,,
made,made,s,,
her,her,s,,
immortal,immortal,c,strd,0
",",",",s,,
and,and,n,,
Conveyed,conveyed,s,strd,0
the,the,s,considrd,0
body,body,s,,
to,to,s,considrd,0
some,some,s,,
holier,holier,s,,
land,land,c,,
.,.,nn,,
Is,is,s,considrd,0
the,the,s,considrd,0
body,body,s,,
gone,gone,s,,
then,then,c,,
