token,tokenToMatch,endReason,tag,tagIndex
I,i,s,considrd,0
Ack,ack,s,,
Manly,manly,c,,
",",",",s,,
well,well,s,,
met,met,c,,
.,.,nnn,,
Noble,noble,s,,
Sir,sir,s,,
William,william,s,,
the,the,s,considrd,0
humblest,humblest,s,,
of,of,s,considrd,0
your,your,s,,
servants,servants,c,,
.,.,nnn,,
Come,come,c,,
",",",",s,,
thou,thou,s,considrd,0
shall,shall,s,strd,0
along,along,s,,
with,with,s,considrd,0
me,me,c,,
.,.,nnn,,
Whither,whither,c,,
?,?,nnn,,
To,to,s,considrd,0
see,see,s,,
my,my,s,considrd,0
Mistress,mistress,c,strd,0
.,.,nnn,,
May,may,s,,
you,you,s,considrd,0
thrive,thrive,s,,
in,in,s,considrd,0
your,your,s,,
courtship,courtship,s,,
to,to,s,considrd,0
her,her,c,,
:,:,s,,
at,at,s,considrd,0
this,this,s,considrd,0
time,time,s,,
I,i,s,considrd,0
am,am,s,,
engaged,engaged,s,strd,0
to,to,s,considrd,0
other,other,n,,
business,business,nnn,,
Can,can,s,,
any,any,s,,
thing,thing,s,,
concern,concern,s,strd,0
a,a,s,considrd,0
Gentleman,gentleman,s,,
equal,equal,s,strd,0
with,with,s,considrd,0
a,a,s,considrd,0
handsome,handsome,s,,
Lady,lady,c,,
?,?,nnn,,
Yes,yes,c,,
",",",",s,,
the,the,s,considrd,0
receiving,receiving,s,,
of,of,s,considrd,0
money,money,s,,
is,is,s,considrd,0
more,more,s,,
considerable,considerable,s,,
with,with,s,considrd,0
me,me,s,,
at,at,s,considrd,0
this,this,s,considrd,0
time,time,c,,
",",",",s,,
than,than,n,,
all,all,s,,
the,the,s,considrd,0
women,women,s,,
in,in,s,considrd,0
the,the,s,considrd,0
world,world,c,,
.,.,s,,
But,but,s,,
who,who,s,considrd,0
is,is,s,considrd,0
your,your,s,,
Mistress,mistress,s,strd,0
Knight,knight,nnn,,
I,i,s,considrd,0
dare,dare,s,,
tell,tell,s,,
thee,thee,c,,
",",",",s,,
Madam,madam,s,,
Beaufield,beaufield,c,,
",",",",s,,
the,the,s,considrd,0
Lady,lady,s,,
of,of,s,considrd,0
spirit,spirit,c,,
",",",",s,,
and,and,s,,
