token,tokenToMatch,endReason,tag,tagIndex
WHo,who,s,considrd,0
would,would,s,,
think,think,s,strd,0
that,that,s,considrd,0
a,a,s,considrd,0
God,god,s,,
lay,lay,s,,
lurking,lurking,s,,
under,under,s,strd,0
a,a,s,considrd,0
gray,gray,s,,
cloak,cloak,c,strd,0
",",",",n,,
Silly,silly,s,,
Shepherds,shepherds,s,strd,0
gray,gray,s,,
cloak,cloak,c,strd,0
",",",",s,,
and,and,s,,
armed,armed,s,strd,0
with,with,s,considrd,0
a,a,s,considrd,0
paltery,paltery,s,,
sheephooke,sheephooke,c,,
?,?,n,,
And,and,s,,
yet,yet,s,,
no,no,s,considrd,0
pety,pety,s,,
God,god,c,,
",",",",s,,
no,no,s,considrd,0
God,god,s,,
that,that,s,considrd,0
gads,gads,s,,
by,by,s,considrd,0
the,the,s,considrd,0
mountains,mountains,c,strd,0
",",",",n,,
But,but,s,,
the,the,s,considrd,0
triumphantst,triumphantst,s,,
God,god,s,,
that,that,s,considrd,0
bears,bears,s,strd,0
any,any,s,,
sway,sway,s,,
in,in,s,considrd,0
Olympus,olympus,c,,
:,:,n,,
Which,which,s,considrd,0
many,many,s,,
times,times,s,,
has,has,s,strd,0
made,made,s,,
man-murdring,man-murdring,s,,
Mars,mars,s,,
to,to,s,considrd,0
be,be,s,considrd,0
cursing,cursing,n,,
His,his,s,considrd,0
blood-sucking,blood-sucking,s,,
blade,blade,c,,
;,;,s,,
and,and,s,,
prince,prince,s,,
of,of,s,considrd,0
watery,watery,s,,
empire,empire,n,,
Earth-shaking,earth-shaking,s,,
Neptune,neptune,c,,
",",",",s,,
his,his,s,considrd,0
threeforckt,threeforckt,s,,
mace,mace,s,,
to,to,s,considrd,0
be,be,s,considrd,0
leaving,leaving,c,strd,0
",",",",n,,
And,and,s,,
Jove,jove,s,strd,0
omnipotent,omnipotent,c,,
",",",",s,,
as,as,s,considrd,0
a,a,s,considrd,0
poor,poor,s,strd,0
and,and,s,,
humble,humble,s,,
obeissant,obeissant,c,,
",",",",n,,
His,his,s,considrd,0
three-flak't,three-flak't,s,,
lightnings,lightnings,s,,
and,and,s,,
thunderbolts,thunderbolts,s,,
to,to,s,considrd,0
abandon,abandon,c,,
.,.,n,,
And,and,s,,
I,i,s,considrd,0
believe,believe,c,strd,0
",",",",s,,
thus,thus,s,,
shaped,shaped,c,strd,0
",",",",s,,
and,and,s,,
thus,thus,s,,
with,with,s,considrd,0
a,a,s,considrd,0
mantle,mantle,s,,
adorned,adorned,n,,
Lady,lady,s,,
Venus,venus,s,,
will,will,s,,
scarce,scarce,s,,
find,find,s,strd,0
out,out,s,,
her,her,s,,
wily,wily,s,,
Cupido,cupido,c,,
",",",",n,,
Mine,mine,s,,
own,own,s,strd,0
mother,mother,c,,
",",",",s,,
I,i,s,considrd,0
hope,hope,c,,
",",",",s,,
will,will,s,,
skarce,skarce,s,,
take,take,s,considrd,0
me,me,s,strd,0
for,for,s,considrd,0
her,her,s,,
own,own,s,strd,0
son,son,c,,
.,.,n,,
She,she,s,strd,0
makes,makes,s,,
me,me,s,,
run,run,s,,
away,away,c,,
",",",",s,,
and,and,s,,
thus,thus,s,,
compells,compells,s,,
me,me,s,,
to,to,s,considrd,0
hide,hide,s,,
me,me,c,,
",",",",n,,
For,for,s,considrd,0
that,that,s,considrd,0
still,still,s,,
she,she,s,strd,0
byds,byds,c,,
",",",",s,,
and,and,s,,
still,still,s,,
commands,commands,s,strd,0
as,as,s,considrd,0
a,a,s,considrd,0
mother,mother,n,,
Boy,boy,c,,
",",",",s,,
and,and,s,,
bow,bow,c,strd,0
",",",",s,,
and,and,s,,
all,all,c,,
:,:,s,,
and,and,s,,
still,still,s,,
persuades,persuades,s,strd,0
as,as,s,considrd,0
a,a,s,considrd,0
woeman,woeman,n,,
Proud-harted,proud-harted,s,,
woeman,woeman,c,,
",",",",s,,
that,that,s,considrd,0
I,i,s,considrd,0
bend,bend,s,strd,0
my,my,s,considrd,0
bow,bow,s,strd,0
to,to,s,considrd,0
the,the,s,considrd,0
Court,court,s,,
still,still,c,,
",",",",n,,
And,and,c,,
",",",",s,,
as,as,s,considrd,0
a,a,s,considrd,0
Lord,lord,c,,
",",",",s,,
with,with,s,considrd,0
Lords,lords,s,considrd,0
and,and,s,,
Ladies,ladies,s,,
still,still,s,,
be,be,s,considrd,0
a,a,s,considrd,0
dwelling,dwelling,c,,
:,:,n,,
As,as,s,considrd,0
for,for,s,considrd,0
Parckes,parckes,s,,
and,and,s,,
woods,woods,c,,
",",",",s,,
such,such,s,,
wooden,wooden,s,strd,0
stuff,stuff,s,strd,0
she,she,s,considrd,0
refers,refers,n,strd,0
Unto,unto,s,strd,0
the,the,s,considrd,0
wanton,wanton,s,,
wagges,wagges,s,,
that,that,s,considrd,0
wait,wait,s,strd,0
on,on,s,,
Lordly,lordly,s,,
Cupido,cupido,c,,
.,.,n,,
But,but,s,,
let,let,s,,
a,a,s,considrd,0
woman,woman,s,,
talk,talk,c,,
",",",",s,,
let,let,s,,
boys,boys,s,strd,0
be,be,s,considrd,0
afraid,afraid,s,,
of,of,s,considrd,0
