token,tokenToMatch,endReason,tag,tagIndex
LOVE,love,s,,
AND,and,s,,
FRIENDSHIP,friendship,c,,
",",",",s,,
A,a,s,considrd,0
Tragy-Comedy,tragy-comedy,c,,
.,.,nn,,
Written,written,s,,
by,by,s,considrd,0
Sr,sr,s,,
WILLIAM,william,s,,
KILLIGREW,killigrew,c,,
",",",",s,,
Vice-Chamberlane,vice-chamberlane,s,,
to,to,s,considrd,0
Her,her,s,,
MAJESTY,majesty,c,strd,0
.,.,nn,,
OXFORD,oxford,c,,
",",",",s,,
Printed,printed,s,,
by,by,s,considrd,0
Hen,hen,c,,
:,:,s,,
Hall,hall,s,,
Printer,printer,s,,
to,to,s,considrd,0
the,the,s,considrd,0
UNIVERSITY,university,c,,
",",",",s,,
for,for,s,considrd,0
Ric,ric,c,,
:,:,s,,
Davis,davis,c,,
",",",",s,,
1666,1666,c,,
.,.,nn,,
MY,my,s,considrd,0
Lords,lords,c,considrd,0
",",",",s,,
the,the,s,considrd,0
Queen,queen,s,,
sends,sends,s,,
me,me,s,,
to,to,s,considrd,0
let,let,s,,
you,you,s,considrd,0
know,know,n,,
That,that,s,considrd,0
she,she,s,considrd,0
is,is,s,considrd,0
safe,safe,c,,
",",",",s,,
and,and,s,,
her,her,s,,
whole,whole,s,,
Fleet,fleet,s,,
secure,secure,c,,
.,.,nn,,
The,the,s,considrd,0
Queens,queens,s,,
safety,safety,c,,
",",",",s,,
is,is,s,considrd,0
welcome,welcome,s,,
News,news,s,strd,0
to,to,s,considrd,0
all,all,c,,
",",",",n,,
Though,though,s,,
from,from,s,,
the,the,s,considrd,0
Castle,castle,s,,
top,top,c,,
",",",",s,,
we,we,s,considrd,0
saw,saw,s,,
the,the,s,considrd,0
fight,fight,c,,
;,;,n,,
None,none,s,,
could,could,s,,
so,so,s,,
clearly,clearly,s,,
the,the,s,considrd,0
success,success,s,,
discern,discern,c,,
;,;,n,,
As,as,s,considrd,0
to,to,s,considrd,0
rejoice,rejoice,s,strd,0
for,for,s,considrd,0
her,her,s,,
security,security,c,,
",",",",n,,
Till,till,s,,
you,you,s,considrd,0
arrived,arrived,c,strd,0
.,.,nn,,
'Twas,'twas,s,,
bold,bold,c,,
",",",",s,,
and,and,s,,
bravely,bravely,s,,
done,done,c,,
",",",",s,,
