token,tokenToMatch,endReason,tag,tagIndex
TERENCE'S,terence's,s,,
HEAUTONTIMORUMENOS,heautontimorumenos,s,,
ENGLISH,english,s,,
AND,and,s,,
LATIN,latin,c,strd,0
.,.,nn,,
Acted,acted,s,,
At,at,s,considrd,0
the,the,s,considrd,0
Megalesian,megalesian,s,,
Games,games,s,,
when,when,s,,
Lucius,lucius,s,,
Cornelius,cornelius,s,,
Lentulus,lentulus,s,,
And,and,s,,
Lucius,lucius,n,,
Valerius,valerius,s,,
Flaccus,flaccus,s,,
were,were,s,,
Aediles,aediles,s,,
Curules,curules,nn,,
Lucius,lucius,s,,
Ambivius,ambivius,s,,
Turpio,turpio,s,,
and,and,s,,
Lucius,lucius,s,,
Attilius,attilius,s,,
Praenestinus,praenestinus,s,,
acted,acted,s,,
it,it,c,,
.,.,nn,,
Flaccus,flaccus,s,,
the,the,s,considrd,0
Son,son,s,,
of,of,s,considrd,0
Claudius,claudius,s,,
set,set,s,,
the,the,s,considrd,0
Tune,tune,c,,
.,.,nn,,
It,it,s,,
is,is,s,considrd,0
a,a,s,considrd,0
Greek,greek,s,,
Comedy,comedy,s,strd,0
of,of,s,considrd,0
Menanders,menanders,c,,
;,;,s,,
It,it,s,,
was,was,s,,
acted,acted,s,,
first,first,s,,
with,with,s,considrd,0
Pipes,pipes,s,,
that,that,s,considrd,0
had,had,s,considrd,0
an,an,n,,
odd,odd,s,,
number,number,s,,
of,of,s,considrd,0
holes,holes,c,,
",",",",s,,
and,and,s,,
afterward,afterward,s,strd,0
with,with,s,considrd,0
two,two,s,,
that,that,s,considrd,0
were,were,s,,
held,held,s,,
on,on,s,,
the,the,s,considrd,0
right,right,s,,
side,side,n,,
of,of,s,considrd,0
the,the,s,considrd,0
mouth,mouth,nn,,
It,it,s,,
was,was,s,,
acted,acted,s,,
three,three,s,,
times,times,c,,
;,;,nn,,
Published,published,s,,
when,when,s,,
Marcus,marcus,s,,
Juventius,juventius,s,,
and,and,s,,
Marcus,marcus,s,,
Sempronius,sempronius,s,,
were,were,s,,
Consuls,consuls,c,,
.,.,nn,,
In,in,s,considrd,0
the,the,s,considrd,0
Year,year,c,,
",",",",s,,
Since,since,s,,
the,the,s,considrd,0
City,city,s,,
Rome,rome,s,,
was,was,s,,
built,built,c,,
",",",",s,,
591,591,c,,
.,.,s,,
Before,before,s,,
the,the,s,considrd,0
birth,birth,s,,
of,of,s,considrd,0
Christ,christ,c,,
",",",",n,,
161,161,nn,,
Acta,acta,s,,
Ludis,ludis,s,,
Megalensibus,megalensibus,c,,
",",",",s,,
L,l,c,,
.,.,s,,
Cornelio,cornelio,s,,
Lentulo,lentulo,s,,
and,and,s,,
L,l,c,,
.,.,s,,
Valerio,valerio,s,,
Flacco,flacco,s,,
Aedilibus,aedilibus,n,,
Curulibus,curulibus,nn,,
Egerunt,egerunt,s,,
L,l,c,,
.,.,s,,
Ambivius,ambivius,s,,
Turpio,turpio,s,,
and,and,s,,
L,l,c,,
.,.,s,,
Attilius,attilius,s,,
Praenestinus,praenestinus,c,,
.,.,nn,,
Modos,modos,s,,
fecit,fecit,s,,
Flaccus,flaccus,s,,
Claudii,claudii,c,,
.,.,nn,,
Graeca,graeca,s,,
est,est,s,,
Menandri,menandri,c,,
.,.,nn,,
Acta,acta,s,,
primum,primum,s,,
tibiis,tibiis,s,,
imparibus,imparibus,c,,
",",",",s,,
deinde,deinde,s,,
duabus,duabus,s,,
dextris,dextris,c,,
.,.,nn,,
Acta,acta,s,,
III,iii,c,,
.,.,s,,
Edita,edita,s,,
M,m,c,,
.,.,s,,
Juventio,juventio,s,,
and,and,s,,
M,m,c,,
.,.,s,,
Sempronio,sempronio,s,,
consulibus,consulibus,c,,
.,.,nn,,
Anno,anno,s,,
Ab,ab,s,,
urbe,urbe,s,,
condita,condita,c,,
",",",",s,,
DXCI,dxci,c,,
.,.,s,,
Ante,ante,s,,
Christum,christum,s,,
natum,natum,c,,
",",",",s,,
CLXI,clxi,c,,
.,.,nn,,
A,a,s,considrd,0
Harsh,harsh,s,,
Father,father,s,,
enforced,enforced,s,,
his,his,s,considrd,0
Son,son,s,,
Clinia,clinia,c,,
",",",",s,,
that,that,s,considrd,0
was,was,s,,
in,in,s,considrd,0
love,love,n,,
With,with,s,considrd,0
Antiphila,antiphila,c,,
",",",",s,,
to,to,s,considrd,0
go,go,s,,
to,to,s,considrd,0
be,be,s,considrd,0
a,a,s,considrd,0
Soldier,soldier,c,,
;,;,n,,
And,and,s,,
being,being,s,,
sorry,sorry,s,,
for,for,s,considrd,0
what,what,s,,
he,he,s,considrd,0
had,had,s,considrd,0
done,done,c,,
",",",",s,,
he,he,s,considrd,0
vexed,vexed,s,,
himself,himself,c,,
.,.,n,,
After,after,s,,
he,he,s,considrd,0
returned,returned,c,,
",",",",s,,
within,within,s,,
a,a,s,considrd,0
while,while,c,,
",",",",s,,
he,he,s,considrd,0
went,went,s,,
to,to,s,considrd,0
lodge,lodge,s,strd,0
with,with,s,considrd,0
Clitipho,clitipho,c,,
",",",",n,,
Unwitting,unwitting,s,strd,0
to,to,s,considrd,0
his,his,s,considrd,0
Father,father,c,,
:,:,s,,
this,this,s,considrd,0
Clitipho,clitipho,s,,
loved,loved,s,,
the,the,s,considrd,0
whore,whore,s,,
Bacchis,bacchis,c,,
.,.,n,,
When,when,s,,
Clinia,clinia,s,,
sent,sent,s,,
for,for,s,considrd,0
his,his,s,considrd,0
desired,desired,s,,
Antiphila,antiphila,c,,
",",",",n,,
Bacchis,bacchis,s,,
came,came,s,,
as,as,s,considrd,0
his,his,s,considrd,0
sweat-heart,sweat-heart,c,,
",",",",s,,
and,and,s,,
Antiphila,antiphila,s,,
apparelled,apparelled,n,,
Like,like,s,,
a,a,s,considrd,0
waiting-maid,waiting-maid,c,,
.,.,s,,
This,this,s,considrd,0
was,was,s,,
done,done,s,,
that,that,s,considrd,0
Clitipho,clitipho,n,,
Might,might,s,,
conceal,conceal,s,,
the,the,s,considrd,0
matter,matter,s,,
from,from,s,,
his,his,s,considrd,0
Father,father,c,,
.,.,s,,
He,he,s,considrd,0
by,by,s,considrd,0
Syrus's,syrus's,s,,
subtle,subtle,s,,
tricks,tricks,c,,
",",",",n,,
Gets,gets,s,,
ten,ten,s,,
Pounds,pounds,s,,
from,from,s,,
the,the,s,considrd,0
old,old,c,strd,0
man,man,c,strd,1
