token,tokenToMatch,endReason,tag,tagIndex
THE,the,s,considrd,0
SURPRISAL,surprisal,c,,
",",",",s,,
A,a,s,considrd,0
COMEDY,comedy,c,,
.,.,s,,
Written,written,s,,
by,by,s,considrd,0
the,the,s,considrd,0
Honorable,honorable,s,strd,0
Sir,sir,s,,
ROBERT,robert,s,considrd,0
HOWARD,howard,c,,
.,.,nn,,
LONDON,london,c,,
",",",",s,,
Printed,printed,s,,
for,for,s,considrd,0
Henry,henry,s,,
Herringman,herringman,c,,
",",",",s,,
and,and,s,,
are,are,s,,
to,to,s,considrd,0
be,be,s,considrd,0
Sold,sold,s,,
by,by,s,considrd,0
R,r,c,,
.,.,s,,
Bentley,bentley,c,,
",",",",s,,
J,j,c,,
.,.,n,,
Tonson,tonson,c,,
",",",",s,,
F,f,c,,
.,.,s,,
Saunders,saunders,c,,
",",",",s,,
and,and,s,,
T,t,c,,
.,.,s,,
Bennet,bennet,c,,
.,.,s,,
M,m,s,,
DC,dc,s,,
XCII,xcii,nn,,
Scene,scene,s,,
SIENNA,sienna,c,,
.,.,nn,,
SInce,since,s,,
you,you,s,considrd,0
expect,expect,s,,
a,a,s,considrd,0
Prologue,prologue,c,,
",",",",s,,
we,we,s,considrd,0
submit,submit,c,,
:,:,n,,
But,but,s,,
let,let,s,,
me,me,s,,
tell,tell,s,,
you,you,c,considrd,0
",",",",s,,
this,this,s,considrd,0
Excise,excise,s,,
on,on,s,,
Wit,wit,c,,
",",",",n,,
Though,though,s,,
undiscerned,undiscerned,c,strd,0
",",",",s,,
consumes,consumes,s,,
the,the,s,considrd,0
Stock,stock,s,,
so,so,s,,
fast,fast,c,,
",",",",n,,
That,that,s,considrd,0
no,no,s,considrd,0
new,new,s,considrd,0
Fancy,fancy,s,,
will,will,s,,
be,be,s,considrd,0
left,left,s,,
at,at,s,considrd,0
last,last,c,,
.,.,n,,
Wit's,wit's,s,,
not,not,s,,
like,like,s,,
Money,money,c,,
;,;,s,,
Money,money,s,,
though,though,s,,
paid,paid,s,,
in,in,n,considrd,0
Passes,passes,s,,
about,about,c,,
",",",",s,,
and,and,s,,
is,is,s,considrd,0
received,received,s,strd,0
again,again,c,strd,0
:,:,n,,
But,but,s,,
Wit,wit,s,,
when,when,s,,
it,it,s,,
has,has,s,considrd,0
once,once,s,,
been,been,s,,
paid,paid,s,,
before,before,c,,
",",",",n,,
There,there,s,considrd,0
it,it,s,,
lies,lies,s,,
dead,dead,c,,
",",",",s,,
it,it,s,strd,0
is,is,s,strd,1
current,current,s,strd,0
then,then,s,,
no,no,s,considrd,0
more,more,c,,
.,.,n,,
Nor,nor,s,,
must,must,s,,
we,we,s,considrd,0
plead,plead,s,,
for,for,s,considrd,0
what,what,s,,
we,we,s,considrd,0
do,do,s,,
present,present,c,,
",",",",n,,
As,as,s,considrd,0
in,in,s,considrd,0
Law-Cases,law-cases,c,,
",",",",s,,
by,by,s,considrd,0
a,a,s,considrd,0
Prcedent,prcedent,c,,
:,:,n,,
Poets,poets,s,,
and,and,s,,
Mountebanks,mountebanks,s,,
in,in,s,considrd,0
this,this,s,considrd,0
strange,strange,s,,
Age,age,n,,
Practice,practice,s,strd,0
with,with,s,considrd,0
equal,equal,s,,
hopes,hopes,s,,
upon,upon,s,,
the,the,s,considrd,0
Stage,stage,c,,
;,;,n,,
For,for,s,considrd,0
it,it,s,strd,0
is,is,s,strd,1
expected,expected,s,,
they,they,s,considrd,0
should,should,s,strd,0
both,both,s,,
apply,apply,n,,
To,to,s,considrd,0
every,every,s,,
Humor,humor,s,strd,0
some,some,s,,
new,new,s,considrd,0
Remedy,remedy,c,,
:,:,n,,
And,and,s,,
one's,one's,s,,
as,as,s,considrd,0
likely,likely,s,,
every,every,s,,
man,man,s,,
to,to,s,considrd,0
please,please,c,,
",",",",n,,
As,as,s,considrd,0
the,the,s,strd,0
other,other,s,strd,1
to,to,s,considrd,0
cure,cure,s,,
every,every,s,,
man's,man's,s,,
Disease,disease,c,,
.,.,n,,
--,--,s,,
But,but,s,,
you,you,s,considrd,0
are,are,s,,
welcome,welcome,s,strd,0
all,all,c,,
;,;,s,,
and,and,s,,
what,what,s,,
men,men,s,,
say,say,n,,
Before,before,s,,
a,a,s,considrd,0
Feast,feast,c,,
",",",",s,,
will,will,c,,
*,*,s,,
serve,serve,s,,
before,before,s,,
a,a,s,considrd,0
Play,play,c,,
:,:,n,,
Here,here,s,strd,0
Is,is,s,strd,1
nothing,nothing,s,,
you,you,s,considrd,0
can,can,s,,
like,like,c,,
:,:,s,,
Thus,thus,s,,
he,he,s,considrd,0
that,that,s,considrd,0
writes,writes,n,,
Or,or,s,considrd,0
makes,makes,s,,
a,a,s,considrd,0
Feast,feast,c,,
",",",",s,,
more,more,s,,
certainly,certainly,s,,
invites,invites,n,,
His,his,s,considrd,0
Judges,judges,s,,
than,than,s,,
his,his,s,considrd,0
Friends,friends,c,,
;,;,s,,
there,there,s,strd,0
is,is,s,strd,1
not,not,s,,
a,a,s,considrd,0
Guest,guest,n,,
But,but,s,,
will,will,s,,
find,find,s,,
something,something,s,,
wanting,wanting,s,,
or,or,s,considrd,0
ill,ill,s,,
dressed,dressed,c,strd,0
.,.,n,,
The,the,s,considrd,0
Proverb,proverb,s,,
but,but,s,,
thus,thus,s,,
varied,varied,s,,
serves,serves,s,,
I,i,s,considrd,0
fear,fear,c,,
;,;,n,,
Fools,fools,s,,
make,make,s,,
the,the,s,considrd,0
Plays,plays,c,,
",",",",s,,
and,and,s,,
Wisemen,wisemen,s,strd,0
come,come,s,,
to,to,s,considrd,0
hear,hear,c,,
.,.,n,,
IT,it,s,strd,0
IS,is,s,strd,1
strange,strange,c,,
",",",",s,,
Sister,sister,c,,
.,.,nnn,,
It,it,s,strd,0
Is,is,s,strd,1
true,true,c,,
",",",",s,,
Brother,brother,c,,
.,.,nnn,,
Perhaps,perhaps,s,,
it,it,s,,
is,is,c,considrd,0
;,;,s,,
but,but,s,,
few,few,s,,
such,such,s,,
Wonders,wonders,s,,
have,have,s,considrd,0
been,been,s,,
heard,heard,s,,
of,of,c,considrd,0
.,.,nnn,,
Nor,nor,s,,
ever,ever,s,,
such,such,s,,
a,a,s,considrd,0
Wonder,wonder,s,,
caused,caused,s,strd,0
it,it,c,,
.,.,nnn,,
There,there,s,considrd,0
needs,needs,s,,
indeed,indeed,s,,
a,a,s,considrd,0
powerful,powerful,s,,
Charm,charm,s,,
to,to,s,considrd,0
raise,raise,s,,
up,up,s,,
Spirits,spirits,s,,
fettered,fettered,s,,
long,long,s,,
in,in,s,considrd,0
Age,age,c,,
.,.,n,,
(,(,c,,
They,they,s,considrd,0
say,say,c,,
",",",",s,,
that,that,c,considrd,0
),),s,,
Love,love,s,,
is,is,s,considrd,0
the,the,s,considrd,0
Soul's,soul's,s,,
business,business,s,,
here,here,c,,
",",",",s,,
when,when,s,,
Youth,youth,s,,
seems,seems,s,,
to,to,s,considrd,0
promise,promise,n,,
it,it,s,,
shall,shall,s,considrd,0
have,have,s,considrd,0
a,a,s,considrd,0
long,long,s,,
share,share,s,,
in,in,s,considrd,0
Time,time,c,,
;,;,s,,
but,but,s,,
his,his,s,considrd,0
is,is,s,considrd,0
fitted,fitted,s,,
for,for,s,considrd,0
its,its,s,,
Journey,journey,c,,
;,;,s,,
Age,age,n,,
already,already,s,,
has,has,s,strd,0
packed,packed,s,strd,0
up,up,s,,
all,all,s,,
his,his,s,considrd,0
Faculties,faculties,nnn,,
Fie,fie,c,,
",",",",s,,
fie,fie,c,,
",",",",s,,
it,it,s,strd,0
is,is,s,strd,1
otherwise,otherwise,s,,
with,with,s,considrd,0
him,him,c,,
;,;,s,,
he,he,s,considrd,0
endeavors,endeavors,c,strd,0
",",",",s,,
nay,nay,c,,
",",",",s,,
and,and,s,,
(,(,c,,
I,i,s,considrd,0
think,think,c,,
),),s,,
believes,believes,n,,
he,he,s,considrd,0
shall,shall,s,considrd,0
grow,grow,s,,
young,young,s,,
again,again,c,,
:,:,s,,
the,the,s,considrd,0
warmth,warmth,s,,
of,of,s,considrd,0
Love,love,s,,
serves,serves,s,,
for,for,s,considrd,0
the,the,s,considrd,0
heat,heat,s,,
of,of,s,considrd,0
Youth,youth,nnn,,
Where,where,s,,
(,(,c,,
in,in,s,considrd,0
the,the,s,considrd,0
name,name,s,,
of,of,s,considrd,0
wonder,wonder,c,,
),),s,,
could,could,s,,
this,this,s,considrd,0
Love,love,s,,
find,find,s,,
entrance,entrance,s,,
in,in,s,considrd,0
his,his,s,considrd,0
breast,breast,c,,
?,?,s,,
or,or,n,considrd,0
how,how,s,,
live,live,s,,
there,there,c,considrd,0
?,?,s,,
it,it,s,,
has,has,s,considrd,0
no,no,s,considrd,0
blood,blood,s,,
to,to,s,considrd,0
feed,feed,s,,
on,on,c,,
;,;,s,,
Nature,nature,s,,
sure,sure,s,,
in,in,s,considrd,0
him,him,s,,
is,is,s,considrd,0
at,at,s,considrd,0
low,low,s,,
ebb,ebb,nnn,,
There,there,s,considrd,0
needs,needs,s,,
small,small,s,,
Fuel,fuel,s,strd,0
(,(,c,,
Brother,brother,c,,
),),s,,
to,to,s,considrd,0
assist,assist,s,,
her,her,s,,
influence,influence,c,,
;,;,s,,
she,she,s,considrd,0
li^e,li^e,s,,
the,the,s,considrd,0
Sun,sun,c,,
",",",",n,,
warms,warms,s,,
all,all,s,,
things,things,s,,
with,with,s,considrd,0
her,her,s,,
sight,sight,c,,
",",",",s,,
yet,yet,s,,
is,is,s,considrd,0
not,not,s,,
wasted,wasted,s,,
with,with,s,considrd,0
expense,expense,s,strd,0
of,of,s,considrd,0
heat,heat,nnn,,
You,you,s,considrd,0
speak,speak,s,,
a,a,s,considrd,0
Miracle,miracle,c,,
",",",",s,,
Sister,sister,c,,
.,.,s,,
--,--,nnn,,
--,--,s,,
You,you,s,considrd,0
seem,seem,s,,
troubled,troubled,c,,
",",",",s,,
Brother,brother,c,,
.,.,nnn,,
Not,not,s,,
much,much,s,,
--,--,s,,
but,but,s,,
--,--,s,,
I,i,s,considrd,0
did,did,s,,
believe,believe,c,,
",",",",s,,
when,when,s,,
my,my,s,considrd,0
dear,dear,s,,
Father,father,s,,
left,left,s,,
us,us,s,,
to,to,s,considrd,0
his,his,s,considrd,0
care,care,c,,
",",",",s,,
he,he,n,considrd,0
did,did,s,,
not,not,s,,
apprehend,apprehend,s,,
my,my,s,considrd,0
Uncle,uncle,s,,
apt,apt,s,,
for,for,s,considrd,0
such,such,s,,
a,a,s,considrd,0
folly,folly,c,,
;,;,s,,
and,and,s,,
I,i,s,considrd,0
little,little,s,,
thought,thought,s,,
to,to,s,considrd,0
have,have,n,considrd,0
been,been,s,,
first,first,s,,
saluted,saluted,s,,
with,with,s,considrd,0
this,this,s,considrd,0
News,news,s,,
at,at,s,considrd,0
my,my,s,considrd,0
return,return,s,,
from,from,s,,
Travel,travel,nnn,,
My,my,s,considrd,0
Uncle,uncle,s,,
still,still,s,,
pretends,pretends,s,,
to,to,s,considrd,0
remain,remain,s,,
just,just,s,,
to,to,s,considrd,0
us,us,c,,
;,;,s,,
and,and,s,,
I,i,s,considrd,0
believe,believe,s,,
he,he,s,considrd,0
will,will,c,,
.,.,nnn,,
It,it,s,,
may,may,s,,
be,be,s,considrd,0
so,so,c,,
:,:,s,,
But,but,s,,
when,when,s,,
is,is,s,considrd,0
this,this,s,considrd,0
hot,hot,s,,
Lover,lover,s,,
to,to,s,considrd,0
be,be,s,considrd,0
married,married,c,,
?,?,nnn,,
Tomorrow,tomorrow,s,,
morning,morning,c,,
.,.,nnn,,
But,but,s,,
what,what,s,,
moved,moved,s,strd,0
her,her,s,,
consent,consent,s,,
to,to,s,considrd,0
take,take,s,considrd,0
this,this,s,considrd,0
Mummy,mummy,s,,
in,in,s,considrd,0
her,her,s,,
Ams,ams,c,,
?,?,nnn,,
She,she,s,strd,0
Is,is,s,strd,1
all,all,s,,
obedience,obedience,s,,
to,to,s,considrd,0
her,her,s,,
Father,father,c,,
",",",",s,,
and,and,s,,
with,with,s,considrd,0
him,him,s,,
my,my,s,considrd,0
Uncle's,uncle's,s,,
Wealth,wealth,s,,
pleads,pleads,s,,
high,high,c,,
.,.,n,,
I,i,s,considrd,0
do,do,s,,
believe,believe,s,,
she,she,s,considrd,0
thinks,thinks,s,,
choice,choice,s,,
were,were,s,,
a,a,s,considrd,0
sin,sin,c,,
",",",",s,,
and,and,s,,
would,would,s,,
seem,seem,s,,
guilty,guilty,s,,
to,to,s,considrd,0
her,her,s,,
self,self,c,,
",",",",n,,
as,as,s,considrd,0
if,if,s,,
she,she,s,considrd,0
fell,fell,s,,
from,from,s,,
perfect,perfect,s,,
Innocence,innocence,c,,
",",",",s,,
if,if,s,,
that,that,s,considrd,0
a,a,s,considrd,0
partial,partial,s,,
thought,thought,s,,
for,for,s,considrd,0
any,any,s,,
should,should,n,,
make,make,s,,
a,a,s,considrd,0
way,way,s,,
for,for,s,considrd,0
passion,passion,s,,
in,in,s,considrd,0
her,her,s,,
breast,breast,nnn,,
Then,then,s,,
it,it,s,,
seems,seems,s,,
her,her,s,,
Father,father,s,,
wooes,wooes,c,,
;,;,s,,
I,i,s,considrd,0
hope,hope,s,,
my,my,s,considrd,0
Uncle,uncle,s,,
spares,spares,s,,
his,his,s,considrd,0
pains,pains,c,,
.,.,s,,
--,--,s,,
But,but,n,,
Sister,sister,c,,
",",",",s,,
since,since,s,,
we,we,s,considrd,0
are,are,s,,
in,in,s,considrd,0
discourse,discourse,s,,
of,of,s,considrd,0
Lovers,lovers,c,,
",",",",s,,
it,it,s,strd,0
is,is,s,strd,1
not,not,s,,
