token,tokenToMatch,endReason,tag,tagIndex
PResented,presented,s,,
it,it,s,,
self,self,s,strd,0
in,in,s,considrd,0
a,a,s,considrd,0
square,square,s,,
and,and,s,,
flat,flat,s,,
upright,upright,c,strd,0
",",",",s,,
like,like,s,,
to,to,s,considrd,0
the,the,s,considrd,0
side,side,s,,
of,of,s,considrd,0
a,a,s,considrd,0
City,city,c,strd,0
:,:,n,,
the,the,s,considrd,0
top,top,s,,
thereof,thereof,c,strd,0
",",",",s,,
above,above,s,strd,0
the,the,s,considrd,0
Vent,vent,c,,
",",",",s,,
and,and,s,,
Crest,crest,c,,
",",",",s,,
adorned,adorned,s,strd,0
with,with,s,considrd,0
houses,houses,c,,
",",",",s,,
towers,towers,c,strd,0
",",",",s,,
and,and,n,,
steeples,steeples,c,,
",",",",s,,
set,set,s,,
off,off,s,,
in,in,s,considrd,0
prospectiue,prospectiue,c,,
.,.,s,,
Upon,upon,s,strd,0
the,the,s,considrd,0
Battlements,battlements,s,,
in,in,s,considrd,0
a,a,s,considrd,0
great,great,s,considrd,0
capital,capital,n,strd,0
Letters,letters,s,,
was,was,s,,
inscribed,inscribed,c,,
",",",",s,,
LONDINIVM,londinivm,c,,
:,:,s,,
According,according,s,,
to,to,s,considrd,0
Tacitus,tacitus,c,,
:,:,s,,
At,at,s,considrd,0
Suetonius,suetonius,s,,
mir^,mir^,n,,
constantia,constantia,c,,
",",",",s,,
medios,medios,s,,
inter,inter,s,,
hosteis,hosteis,s,,
Londinium,londinium,s,,
perrexit,perrexit,c,,
",",",",s,,
CAMERA,camera,s,,
REGIA,regia,s,,
Which,which,s,considrd,0
Title,title,n,,
immediately,immediately,s,,
after,after,s,,
the,the,s,considrd,0
Norman,norman,s,,
Conquest,conquest,s,,
it,it,s,,
began,began,s,strd,0
to,to,s,considrd,0
have,have,c,strd,0
;,;,s,,
PAR,par,s,,
DOMVS,domvs,s,,
HAEC,haec,s,,
COELO,coelo,n,,
SED,sed,s,,
MINOR,minor,s,,
EST,est,s,,
DOMINO,domino,c,,
.,.,n,,
Taken,taken,s,,
out,out,s,,
of,of,s,considrd,0
Martial,martial,c,strd,0
",",",",s,,
Hyporbole,hyporbole,c,,
),),s,,
be,be,s,considrd,0
said,said,s,strd,0
to,to,s,considrd,0
touch,touch,s,,
the,the,s,considrd,0
stars,stars,c,strd,0
",",",",s,,
and,and,s,,
reach,reach,s,,
up,up,n,strd,0
to,to,s,considrd,0
heaven,heaven,c,strd,0
",",",",s,,
yet,yet,s,,
was,was,s,,
it,it,s,,
far,far,s,strd,0
Inferior,inferior,s,,
to,to,s,considrd,0
the,the,s,considrd,0
Master,master,s,strd,0
thereof,thereof,c,,
",",",",s,,
who,who,s,considrd,0
was,was,s,,
his,his,n,considrd,0
Majesty,majesty,c,strd,0
;,;,s,,
and,and,s,,
in,in,s,considrd,0
that,that,s,considrd,0
respect,respect,s,,
unworthy,unworthy,s,strd,0
to,to,s,considrd,0
receive,receive,s,strd,0
him,him,c,,
.,.,s,,
The,the,s,considrd,0
highest,highest,s,,
person,person,n,,
aduaunc'd,aduaunc'd,s,,
therein,therein,c,,
",",",",s,,
was,was,s,,
MONARCHIA,monarchia,s,,
BRITANNICA,britannica,s,,
and,and,s,,
fittely,fittely,c,,
:,:,s,,
applying,applying,s,,
to,to,s,considrd,0
the,the,s,considrd,0
above,above,n,strd,0
mentioned,mentioned,s,,
Title,title,s,,
of,of,s,considrd,0
the,the,s,considrd,0
City,city,c,strd,0
",",",",s,,
the,the,s,considrd,0
Kings,kings,s,,
Chamber,chamber,c,,
",",",",s,,
and,and,s,,
therefore,therefore,s,,
here,here,s,strd,0
placed,placed,s,,
as,as,n,considrd,0
in,in,s,considrd,0
the,the,s,considrd,0
proper,proper,s,,
seat,seat,s,strd,0
of,of,s,considrd,0
the,the,s,considrd,0
Empire,empire,c,,
:,:,s,,
for,for,c,considrd,0
",",",",s,,
Camden,camden,c,,
",",",",s,,
speaking,speaking,s,,
of,of,s,considrd,0
London,london,c,,
",",",",s,,
says,says,c,strd,0
",",",",n,,
she,she,s,strd,0
is,is,c,considrd,0
",",",",s,,
totius,totius,s,,
Britanniae,britanniae,s,,
Epitome,epitome,c,,
",",",",s,,
Britannicique,britannicique,s,,
imperii,imperii,s,,
seeds,seeds,c,strd,0
",",",",s,,
Regumque,regumque,n,,
Angliae,angliae,s,,
Camera,camera,c,,
",",",",s,,
tantum,tantum,s,,
inter,inter,s,,
^mneis,^mneis,s,,
eminet,eminet,c,,
",",",",s,,
quantum,quantum,s,,
(,(,c,,
vt,vt,s,,
ait,ait,s,,
ille,ille,c,,
),),s,,
inter,inter,s,,
viburna,viburna,n,,
Cupressus,cupressus,c,,
.,.,s,,
She,she,s,strd,0
was,was,s,,
a,a,s,considrd,0
woman,woman,s,,
richly,richly,s,,
attired,attired,s,strd,0
in,in,s,considrd,0
cloth,cloth,s,,
of,of,s,considrd,0
gold,gold,s,strd,0
and,and,s,,
tissue,tissue,c,,
;,;,s,,
a,a,s,considrd,0
rich,rich,n,,
mantle,mantle,c,,
;,;,s,,
over,over,s,strd,0
her,her,s,,
state,state,s,,
two,two,s,strd,0
Crowns,crowns,s,strd,0
hanging,hanging,c,,
",",",",s,,
with,with,s,considrd,0
pensile,pensile,s,,
shieldes,shieldes,s,,
through,through,s,strd,0
them,them,c,,
;,;,n,,
the,the,s,considrd,0
one,one,s,,
lim'd,lim'd,s,,
with,with,s,considrd,0
the,the,s,considrd,0
particular,particular,s,,
Coat,coat,s,strd,0
of,of,s,considrd,0
England,england,c,,
",",",",s,,
the,the,s,considrd,0
other,other,s,,
of,of,s,considrd,0
Scotland,scotland,c,,
:,:,s,,
on,on,n,,
either,either,s,,
side,side,s,,
also,also,s,,
a,a,s,considrd,0
Crown,crown,c,strd,0
",",",",s,,
with,with,s,considrd,0
the,the,s,considrd,0
like,like,s,,
Scutchions,scutchions,c,,
",",",",s,,
and,and,s,,
peculiar,peculiar,s,,
Coats,coats,s,,
of,of,n,considrd,0
France,france,c,,
",",",",s,,
and,and,s,,
Ireland,ireland,c,,
.,.,s,,
In,in,s,considrd,0
her,her,s,,
hand,hand,s,,
she,she,s,considrd,0
holds,holds,s,strd,0
a,a,s,considrd,0
Scepter,scepter,c,,
;,;,s,,
on,on,s,,
her,her,s,,
head,head,s,,
a,a,s,considrd,0
fillet,fillet,s,,
of,of,n,considrd,0
gold,gold,c,,
",",",",s,,
inter-wouen,inter-wouen,s,,
with,with,s,considrd,0
Palm,palm,s,strd,0
and,and,s,,
Laurel,laurel,c,strd,0
;,;,s,,
her,her,s,,
hair,hair,s,strd,0
bound,bound,s,,
into,into,s,considrd,0
four,four,s,strd,0
several,several,n,strd,0
points,points,c,,
",",",",s,,
descending,descending,s,,
from,from,s,,
her,her,s,,
Crowns,crowns,c,strd,0
;,;,s,,
and,and,s,,
and,and,s,,
in,in,s,considrd,0
her,her,s,,
lap,lap,s,strd,0
a,a,s,considrd,0
little,little,s,,
Globe,globe,c,,
",",",",n,,
inscribed,inscribed,s,strd,0
upon,upon,s,strd,0
ORBIS,orbis,s,,
BRITANNICVS,britannicvs,n,,
And,and,s,,
beneath,beneath,c,,
",",",",s,,
the,the,s,considrd,0
word,word,n,,
DIVISVS,divisvs,s,,
AB,ab,s,,
ORB,orb,c,strd,0
.,.,n,,
To,to,s,considrd,0
show,show,c,strd,0
",",",",s,,
that,that,s,considrd,0
this,this,s,considrd,0
Empire,empire,s,,
is,is,s,considrd,0
a,a,s,considrd,0
world,world,s,,
divided,divided,s,strd,0
from,from,s,,
the,the,s,considrd,0
world,world,c,,
",",",",s,,
and,and,s,,
alluding,alluding,s,,
to,to,n,considrd,0
that,that,s,considrd,0
of,of,c,considrd,0
*,*,s,,
Clau,clau,c,,
.,.,s,,
--,--,s,,
Et,et,s,,
nostro,nostro,s,,
diducta,diducta,s,,
Britannia,britannia,s,,
mundo,mundo,n,,
And,and,s,,
Virg,virg,c,,
.,.,n,,
--,--,s,,
Et,et,s,,
penitus,penitus,s,,
toto,toto,s,,
diuisos,diuisos,s,,
orb,orb,s,strd,0
Britannos,britannos,c,,
.,.,n,,
The,the,s,considrd,0
wreathe,wreathe,s,,
denotes,denotes,s,,
Victory,victory,s,,
and,and,s,,
Happiness,happiness,c,strd,0
.,.,s,,
The,the,s,considrd,0
Scepter,scepter,s,,
and,and,s,,
Crowns,crowns,s,,
sovereignty,sovereignty,c,strd,0
.,.,n,,
The,the,s,considrd,0
Shieldes,shieldes,s,,
the,the,s,considrd,0
precedence,precedence,s,strd,0
of,of,s,considrd,0
the,the,s,considrd,0
Countries,countries,s,,
and,and,s,,
their,their,s,considrd,0
distinctions,distinctions,c,,
.,.,s,,
At,at,s,considrd,0
her,her,n,,
feet,feet,s,strd,0
was,was,s,,
set,set,s,,
THEOSOPHIA,theosophia,c,,
",",",",s,,
or,or,s,considrd,0
Divine,divine,s,strd,0
wisdom,wisdom,c,strd,0
",",",",s,,
al,al,s,considrd,0
in,in,s,considrd,0
white,white,c,,
",",",",s,,
a,a,s,considrd,0
blew,blew,s,,
mantle,mantle,s,,
seeded,seeded,n,,
with,with,s,considrd,0
Stars,stars,c,,
",",",",s,,
a,a,s,considrd,0
crown,crown,s,strd,0
of,of,s,considrd,0
Stars,stars,s,,
on,on,s,,
her,her,s,strd,0
head,head,c,,
.,.,s,,
Her,her,s,strd,0
garments,garments,s,,
figured,figured,s,strd,0
Truth,truth,c,,
",",",",n,,
Innocence,innocence,s,,
and,and,s,,
Cleerenesse,cleerenesse,c,,
.,.,s,,
She,she,s,considrd,0
was,was,s,,
always,always,s,strd,0
looking,looking,s,,
up,up,c,strd,0
;,;,s,,
in,in,s,considrd,0
her,her,s,,
one,one,s,,
hand,hand,s,,
she,she,n,strd,0
sustained,sustained,s,,
a,a,s,considrd,0
Dove,dove,c,strd,0
",",",",s,,
in,in,s,considrd,0
the,the,s,considrd,0
other,other,s,,
a,a,s,considrd,0
Serpent,serpent,c,,
:,:,s,,
Estote,estote,s,,
ergo,ergo,s,,
prudentes,prudentes,s,,
sicut,sicut,n,,
serpents,serpents,c,strd,0
",",",",s,,
and,and,s,,
simplices,simplices,s,,
sicut,sicut,s,,
columbae,columbae,c,,
.,.,s,,
Her,her,s,,
word,word,c,,
",",",",s,,
PER,per,s,,
ME,me,s,,
REGES,reges,s,,
REGNANT,regnant,nn,,
Intimating,intimating,c,,
",",",",s,,
how,how,s,,
by,by,s,considrd,0
her,her,c,,
",",",",s,,
all,all,s,,
Kings,kings,s,,
do,do,s,,
govern,govern,c,strd,0
",",",",s,,
and,and,s,,
that,that,s,considrd,0
she,she,s,considrd,0
is,is,s,considrd,0
the,the,s,considrd,0
foundation,foundation,n,,
and,and,s,,
strength,strength,s,,
of,of,s,considrd,0
kingdoms,kingdoms,c,strd,0
",",",",s,,
to,to,s,considrd,0
which,which,s,considrd,0
end,end,c,,
",",",",s,,
she,she,s,considrd,0
was,was,s,,
here,here,s,,
placed,placed,c,,
",",",",s,,
upon,upon,s,strd,0
a,a,s,considrd,0
Cube,cube,c,,
",",",",s,,
at,at,n,considrd,0
the,the,s,considrd,0
foot,foot,s,strd,0
of,of,s,considrd,0
the,the,s,considrd,0
Monarchy,monarchy,c,strd,0
",",",",s,,
as,as,s,considrd,0
her,her,s,,
Base,base,s,,
and,and,s,,
stay,stay,c,,
.,.,s,,
GENIUS,genius,s,strd,0
VRBIS,vrbis,nn,,
A,a,s,considrd,0
person,person,s,,
attired,attired,s,strd,0
rich,rich,c,,
",",",",s,,
reverend,reverend,c,strd,0
",",",",s,,
and,and,s,,
antique,antique,c,,
:,:,s,,
his,his,s,considrd,0
hair,hair,s,strd,0
long,long,s,,
and,and,s,,
white,white,c,,
",",",",n,,
crowned,crowned,s,,
with,with,s,considrd,0
a,a,s,considrd,0
wreathe,wreathe,s,,
of,of,s,considrd,0
Plane,plane,s,,
tree,tree,c,,
",",",",s,,
which,which,s,considrd,0
is,is,s,considrd,0
said,said,s,strd,0
to,to,s,considrd,0
be,be,s,considrd,0
Arbor,arbor,s,,
genialis,genialis,c,,
;,;,s,,
his,his,n,considrd,0
mantle,mantle,s,,
of,of,s,considrd,0
purple,purple,c,,
",",",",s,,
and,and,s,,
buskins,buskins,s,,
of,of,s,considrd,0
that,that,s,considrd,0
color,color,c,strd,0
:,:,s,,
He,he,s,strd,0
held,held,s,,
in,in,s,considrd,0
one,one,s,,
hand,hand,s,,
a,a,s,considrd,0
Goblet,goblet,c,,
",",",",s,,
in,in,n,considrd,0
the,the,s,considrd,0
other,other,s,,
a,a,s,considrd,0
branch,branch,s,strd,0
full,full,s,,
of,of,s,considrd,0
little,little,s,,
twigges,twigges,c,,
",",",",s,,
to,to,s,considrd,0
signify,signify,s,strd,0
Increase,increase,s,,
and,and,n,,
Indulgence,indulgence,c,,
:,:,s,,
His,his,s,considrd,0
word,word,s,,
HIS,his,s,considrd,0
ARMIS,armis,c,,
.,.,s,,
pointing,pointing,s,,
to,to,s,considrd,0
the,the,s,considrd,0
two,two,s,,
that,that,s,considrd,0
supported,supported,s,,
him,him,c,,
",",",",s,,
whereof,whereof,n,,
the,the,s,considrd,0
one,one,s,,
on,on,s,,
the,the,s,considrd,0
right,right,s,,
hand,hand,c,,
",",",",s,,
was,was,s,,
BOVLEVTES,bovlevtes,c,,
.,.,s,,
Figuring,figuring,s,,
the,the,s,considrd,0
Council,council,s,strd,0
of,of,s,considrd,0
the,the,s,considrd,0
City,city,c,strd,0
",",",",n,,
SERVARE,servare,s,,
CIVES,cives,nn,,
The,the,s,considrd,0
other,other,s,,
on,on,s,,
the,the,s,considrd,0
left,left,s,,
hand,hand,c,,
.,.,s,,
POLEMIVS,polemivs,s,,
The,the,s,considrd,0
warrelike,warrelike,s,,
force,force,s,,
of,of,s,considrd,0
the,the,s,considrd,0
City,city,c,,
",",",",s,,
in,in,s,considrd,0
an,an,n,,
antique,antique,s,,
Coat,coat,c,strd,0
",",",",s,,
or,or,s,considrd,0
Armor,armor,c,strd,0
",",",",s,,
with,with,s,considrd,0
a,a,s,considrd,0
Target,target,s,,
and,and,s,,
Sword,sword,c,,
;,;,s,,
his,his,s,considrd,0
helm,helm,s,strd,0
on,on,c,,
",",",",s,,
and,and,s,,
crowned,crowned,n,,
with,with,s,considrd,0
Laurel,laurel,c,strd,0
",",",",s,,
implying,implying,s,,
Strength,strength,s,,
and,and,s,,
Conquest,conquest,c,,
:,:,s,,
in,in,s,considrd,0
his,his,s,considrd,0
hand,hand,s,,
he,he,s,considrd,0
bore,bore,s,,
the,the,s,considrd,0
Standard,standard,n,,
of,of,s,considrd,0
the,the,s,considrd,0
City,city,c,strd,0
",",",",s,,
with,with,s,considrd,0
this,this,s,considrd,0
word,word,c,,
",",",",s,,
EXTINGVERE,extingvere,s,,
ET,et,s,,
HOSTEIS,hosteis,nn,,
Expressing,expressing,s,,
by,by,s,considrd,0
those,those,s,,
several,several,s,strd,0
Motts,motts,c,,
",",",",s,,
connexed,connexed,c,,
",",",",s,,
that,that,s,considrd,0
with,with,s,considrd,0
those,those,s,,
Arms,arms,s,strd,0
of,of,n,considrd,0
Council,council,s,strd,0
and,and,s,,
Strength,strength,c,,
",",",",s,,
the,the,s,considrd,0
Genius,genius,s,,
was,was,s,,
able,able,s,,
to,to,s,considrd,0
extinguish,extinguish,s,,
the,the,s,considrd,0
Kings,kings,s,,
enemies,enemies,c,,
",",",",s,,
and,and,n,,
preserve,preserve,s,strd,0
his,his,s,considrd,0
Citizens,citizens,c,,
",",",",s,,
alluding,alluding,s,,
to,to,s,considrd,0
those,those,s,,
verses,verses,s,,
in,in,s,considrd,0
Seneca,seneca,c,,
",",",",s,,
Extinguere,extinguere,s,,
hostem,hostem,c,,
",",",",n,,
maxima,maxima,s,,
est,est,s,,
virtus,virtus,s,,
Ducis,ducis,n,,
Servare,servare,s,,
Cives,cives,c,,
",",",",s,,
mayor,mayor,s,strd,0
est,est,s,,
patriae,patriae,c,,
",",",",s,,
patri,patri,c,,
.,.,nnn,,
Underneath,underneath,s,strd,0
these,these,c,,
",",",",s,,
in,in,s,considrd,0
an,an,s,,
Aback,aback,s,,
thrust,thrust,s,,
out,out,s,,
before,before,s,,
the,the,s,considrd,0
rest,rest,s,,
lay,lay,s,,
TAMESIS,tamesis,c,,
.,.,nn,,
The,the,s,considrd,0
River,river,c,strd,0
",",",",s,,
as,as,s,considrd,0
running,running,s,,
along,along,s,,
the,the,s,considrd,0
side,side,s,,
of,of,s,considrd,0
the,the,s,considrd,0
City,city,c,,
;,;,s,,
in,in,s,considrd,0
a,a,s,considrd,0
skin,skin,s,strd,0
made,made,s,,
like,like,s,,
flesh,flesh,c,,
",",",",n,,
naked,naked,c,,
",",",",s,,
and,and,s,,
blew,blew,c,,
.,.,s,,
His,his,s,considrd,0
mantle,mantle,s,,
of,of,s,considrd,0
sea-greene,sea-greene,s,,
or,or,s,considrd,0
water,water,s,,
color,color,c,strd,0
",",",",s,,
thin,thin,c,strd,0
",",",",s,,
and,and,s,,
bolne,bolne,n,,
out,out,s,,
like,like,s,,
a,a,s,considrd,0
sail,sail,c,strd,0
;,;,s,,
Bracelets,bracelets,s,,
about,about,s,,
his,his,s,considrd,0
wreasts,wreasts,c,,
",",",",s,,
of,of,s,considrd,0
willow,willow,s,,
and,and,s,,
sedge,sedge,c,,
",",",",s,,
a,a,s,considrd,0
crown,crown,s,strd,0
of,of,n,considrd,0
sedge,sedge,s,,
and,and,s,,
reed,reed,s,strd,0
upon,upon,s,strd,0
his,his,s,considrd,0
head,head,c,,
",",",",s,,
mixed,mixed,s,strd,0
with,with,s,considrd,0
water,water,c,strd,0
lillies,lillies,c,strd,1
;,;,s,,
alluding,alluding,s,,
to,to,s,considrd,0
Virgills,virgills,n,,
description,description,s,,
of,of,s,considrd,0
Tiber,tiber,c,,
;,;,s,,
--,--,s,,
Deus,deus,s,,
ipse,ipse,s,,
loci,loci,c,,
",",",",n,,
Populeas,populeas,s,,
inter,inter,s,,
senior,senior,s,,
se,se,s,,
att^llere,att^llere,s,,
frondes,frondes,n,,
Visus,visus,c,,
.,.,s,,
cum,cum,s,,
tenuis,tenuis,s,,
glauco,glauco,s,,
velabat,velabat,s,,
amictu,amictu,n,,
Carbasus,carbasus,c,,
.,.,s,,
and,and,s,,
crineis,crineis,s,,
vmbrosa,vmbrosa,s,,
tegebat,tegebat,s,,
Arundo,arundo,c,,
.,.,nnn,,
His,his,s,considrd,0
beard,beard,c,,
",",",",s,,
and,and,s,,
hair,hair,s,strd,0
long,long,c,,
",",",",s,,
and,and,s,,
ouergrowne,ouergrowne,c,,
.,.,s,,
He,he,s,considrd,0
leanes,leanes,s,,
his,his,s,considrd,0
arm,arm,s,strd,0
upon,upon,s,strd,0
an,an,s,,
earthen,earthen,n,,
pot,pot,c,,
",",",",s,,
out,out,s,,
of,of,s,considrd,0
which,which,c,considrd,0
",",",",s,,
water,water,c,,
",",",",s,,
with,with,s,considrd,0
live,live,s,strd,0
Fishes,fishes,c,,
",",",",s,,
are,are,s,,
seen,seen,s,strd,0
to,to,s,considrd,0
run,run,s,strd,0
forth,forth,c,,
",",",",s,,
and,and,s,,
play,play,n,,
about,about,s,,
him,him,c,,
.,.,s,,
His,his,s,considrd,0
word,word,c,,
",",",",s,,
FLVMINA,flvmina,s,,
SENSERVNT,senservnt,s,,
IPSA,ipsa,c,,
.,.,s,,
A,a,s,considrd,0
Hemistich,hemistich,s,,
of,of,s,considrd,0
Ouids,ouids,c,,
:,:,s,,
quid,quid,s,,
esset,esset,n,,
amor,amor,nn,,
Affirming,affirming,c,,
",",",",s,,
that,that,s,considrd,0
Rivers,rivers,s,strd,0
themselves,themselves,c,strd,0
",",",",s,,
and,and,s,,
such,such,s,,
inanimate,inanimate,s,,
Creatures,creatures,c,,
",",",",s,,
have,have,n,strd,0
heretofore,heretofore,s,strd,0
been,been,s,strd,0
made,made,s,,
sensible,sensible,s,,
of,of,s,considrd,0
Passions,passions,c,,
",",",",s,,
and,and,s,,
Affections,affections,c,,
;,;,s,,
and,and,s,,
that,that,s,considrd,0
he,he,c,strd,0
",",",",n,,
now,now,c,strd,0
",",",",s,,
no,no,s,considrd,0
less,less,s,strd,0
pertooke,pertooke,s,,
the,the,s,considrd,0
joy,joy,s,strd,0
of,of,s,considrd,0
his,his,s,considrd,0
Majesty's,majesty's,s,strd,0
grateful,grateful,s,strd,0
approach,approach,s,,
to,to,s,considrd,0
this,this,n,considrd,0
City,city,c,strd,0
",",",",s,,
than,than,s,,
any,any,s,,
of,of,s,considrd,0
those,those,s,,
persons,persons,c,,
",",",",s,,
to,to,s,considrd,0
whom,whom,s,strd,0
he,he,s,considrd,0
pointed,pointed,c,,
",",",",s,,
which,which,s,considrd,0
were,were,s,,
the,the,s,considrd,0
daughters,daughters,n,,
of,of,s,considrd,0
the,the,s,considrd,0
Genius,genius,c,,
",",",",s,,
and,and,s,,
six,six,s,strd,0
in,in,s,considrd,0
number,number,c,,
:,:,s,,
who,who,c,considrd,0
",",",",s,,
in,in,s,considrd,0
a,a,s,considrd,0
spreading,spreading,s,,
ascent,ascent,c,,
",",",",s,,
upon,upon,s,strd,0
several,several,n,strd,0
grices,grices,c,,
",",",",s,,
help,help,s,,
to,to,s,considrd,0
beautify,beautify,s,strd,0
both,both,s,,
the,the,s,considrd,0
sides,sides,c,,
.,.,s,,
The,the,s,considrd,0
first,first,c,,
",",",",s,,
EVPHROSYNE,evphrosyne,c,,
",",",",s,,
or,or,s,considrd,0
Gladness,gladness,c,strd,0
:,:,n,,
was,was,s,,
suited,suited,s,strd,0
in,in,s,considrd,0
green,green,c,strd,0
",",",",s,,
a,a,s,considrd,0
mantle,mantle,s,,
of,of,s,considrd,0
diverse,diverse,s,strd,0
colors,colors,c,,
",",",",s,,
embroydred,embroydred,s,,
with,with,s,considrd,0
all,all,s,,
variety,variety,s,strd,0
of,of,n,considrd,0
flowers,flowers,c,strd,0
:,:,s,,
on,on,s,,
her,her,s,,
