token,tokenToMatch,endReason,tag,tagIndex
Abraham's,abraham's,s,,
FAITH,faith,c,,
.,.,nn,,
(...).,(...).,s,,
FRet,fret,s,,
not,not,s,,
to,to,s,considrd,0
see,see,s,,
a,a,s,considrd,0
Tragi-Comedy,tragi-comedy,c,,
",",",",n,,
Written,written,s,,
by,by,s,considrd,0
one,one,c,,
",",",",s,,
who,who,s,considrd,0
thinks,thinks,s,,
no,no,s,considrd,0
shame,shame,s,,
to,to,s,considrd,0
be,be,n,considrd,0
All,all,s,,
things,things,s,,
to,to,s,considrd,0
all,all,s,,
men,men,c,,
",",",",s,,
Pedant,pedant,c,,
",",",",s,,
Player,player,c,,
",",",",s,,
Fool,fool,c,,
",",",",n,,
Provided,provided,s,,
he,he,s,considrd,0
may,may,s,,
gain,gain,s,,
a,a,s,considrd,0
Sin-sick,sin-sick,s,,
Soul,soul,c,,
;,;,n,,
And,and,s,,
bring,bring,s,,
him,him,s,,
back,back,s,,
to,to,s,considrd,0
his,his,s,considrd,0
first,first,s,,
Love,love,s,,
and,and,s,,
Lord,lord,c,,
",",",",n,,
Using,using,s,,
no,no,s,considrd,0
other,other,s,,
Spel,spel,s,,
than,than,s,,
Heavens,heavens,s,strd,0
word,word,c,,
.,.,n,,
The,the,s,considrd,0
Atheist,atheist,s,,
I,i,s,considrd,0
do,do,s,,
first,first,s,,
Court,court,s,,
and,and,s,,
say,say,c,,
",",",",n,,
Sir,sir,c,,
",",",",s,,
you're,you're,s,,
invited,invited,s,,
to,to,s,considrd,0
our,our,s,,
homely,homely,s,,
Play,play,c,,
;,;,n,,
Where,where,c,,
",",",",s,,
if,if,s,,
you,you,s,considrd,0
look,look,s,,
with,with,s,considrd,0
Abraham's,abraham's,s,,
faithful,faithful,s,,
eye,eye,c,,
",",",",n,,
You,you,s,considrd,0
mercy,mercy,s,,
in,in,s,considrd,0
a,a,s,considrd,0
Mystery,mystery,s,,
may,may,s,,
spy,spy,c,strd,0
.,.,n,,
The,the,s,considrd,0
disobedient,disobedient,s,,
Child,child,c,,
",",",",s,,
I,i,s,considrd,0
do,do,s,,
invite,invite,n,,
To,to,s,considrd,0
come,come,c,,
",",",",s,,
and,and,s,,
view,view,s,,
with,with,s,considrd,0
me,me,s,,
this,this,s,considrd,0
happy,happy,s,,
sight,sight,c,,
.,.,n,,
Young,young,s,,
Isaac,isaac,c,strd,0
",",",",s,,
who,who,s,considrd,0
submits,submits,s,strd,0
to,to,s,considrd,0
the,the,s,considrd,0
knife,knife,n,,
Of,of,s,considrd,0
Abraham,abraham,c,,
",",",",s,,
from,from,s,,
whom,whom,s,,
he,he,s,considrd,0
first,first,s,,
had,had,s,considrd,0
life,life,c,,
.,.,n,,
The,the,s,considrd,0
tender,tender,s,,
Mother,mother,s,,
may,may,s,,
also,also,s,,
draw,draw,s,,
near,near,c,,
",",",",n,,
And,and,s,,
hear,hear,s,,
or,or,s,considrd,0
read,read,s,,
these,these,s,,
Lines,lines,s,,
and,and,s,,
never,never,s,considrd,0
fear,fear,c,,
",",",",n,,
Abra'm,abra'm,s,,
by,by,s,considrd,0
God,god,s,,
must,must,s,,
only,only,s,,
tried,tried,s,strd,0
be,be,c,considrd,0
",",",",n,,
The,the,s,considrd,0
Boy,boy,s,,
by,by,s,considrd,0
him,him,c,,
",",",",s,,
and,and,s,,
then,then,s,,
delivery,delivery,n,,
From,from,s,,
Heaven,heaven,s,strd,0
will,will,s,,
come,come,c,,
",",",",s,,
or,or,s,considrd,0
if,if,s,,
the,the,s,considrd,0
World's,world's,s,,
worthies,worthies,c,,
",",",",n,,
Will,will,s,,
daign,daign,s,,
a,a,s,considrd,0
look,look,c,,
",",",",s,,
or,or,s,considrd,0
stoop,stoop,s,,
to,to,s,considrd,0
catch,catch,s,,
such,such,s,,
flies,flies,n,,
As,as,s,considrd,0
I,i,s,considrd,0
have,have,s,considrd,0
brought,brought,c,,
;,;,s,,
or,or,s,considrd,0
can,can,s,,
spare,spare,s,,
any,any,s,,
time,time,c,,
",",",",n,,
From,from,s,,
greater,greater,s,,
matters,matters,s,,
to,to,s,considrd,0
read,read,s,,
humble,humble,s,,
Rhyme,rhyme,c,,
",",",",n,,
They,they,s,strd,0
Are,are,s,strd,1
welcome,welcome,c,,
.,.,s,,
Sick,sick,s,,
men,men,s,,
also,also,s,,
from,from,s,,
their,their,s,considrd,0
beds,beds,n,,
May,may,s,,
come,come,c,,
",",",",s,,
and,and,s,,
have,have,s,considrd,0
a,a,s,considrd,0
Pillow,pillow,s,,
for,for,s,considrd,0
their,their,s,considrd,0
heads,heads,c,,
.,.,n,,
He,he,s,considrd,0
that,that,s,considrd,0
is,is,s,considrd,0
fit,fit,s,,
to,to,s,considrd,0
hang,hang,s,,
himself,himself,s,,
may,may,s,,
come,come,c,,
",",",",n,,
Here,here,s,,
is,is,s,considrd,0
a,a,s,considrd,0
Ram,ram,s,,
already,already,s,,
in,in,s,considrd,0
his,his,s,considrd,0
Room,room,c,,
.,.,n,,
In,in,s,considrd,0
fine,fine,c,,
",",",",s,,
of,of,s,considrd,0
all,all,s,,
sorts,sorts,c,,
",",",",s,,
comers,comers,s,,
welcome,welcome,s,,
be,be,c,considrd,0
",",",",n,,
To,to,s,considrd,0
see,see,s,,
Heavens,heavens,s,strd,0
Wisdom,wisdom,c,,
",",",",s,,
Pow'er,pow'er,c,,
",",",",s,,
Philanthropy,philanthropy,c,,
.,.,n,,
ALas,alas,s,,
poor,poor,s,,
Boy,boy,c,,
",",",",s,,
our,our,s,,
comfort,comfort,s,,
now,now,s,,
is,is,s,considrd,0
over,over,c,strd,0
!,!,n,,
I,i,s,considrd,0
never,never,s,considrd,0
knew,knew,s,,
what,what,s,,
'twas,'twas,s,,
to,to,s,considrd,0
grieve,grieve,s,,
before,before,c,,
.,.,n,,
How,how,s,,
often,often,s,,
have,have,s,considrd,0
I,i,s,considrd,0
solac'd,solac'd,s,,
in,in,s,considrd,0
the,the,s,considrd,0
Arms,arms,n,strd,0
Of,of,s,considrd,0
thy,thy,s,considrd,0
dear,dear,s,,
Father,father,c,,
?,?,s,,
Oh,oh,c,,
!,!,s,,
but,but,s,,
now,now,s,,
the,the,s,considrd,0
charms,charms,c,strd,0
",",",",n,,
Printed,printed,s,,
by,by,s,considrd,0
Heaven,heaven,s,strd,0
upon,upon,s,,
my,my,s,considrd,0
Mistress,mistress,s,,
face,face,n,,
Are,are,s,,
irresistible,irresistible,c,strd,0
",",",",s,,
alas,alas,c,,
!,!,s,,
alas,alas,c,,
!,!,nn,,
Why,why,s,,
Mother,mother,c,,
",",",",s,,
why,why,c,,
?,?,s,,
was,was,s,,
it,it,s,,
not,not,s,,
always,always,s,,
so,so,c,,
?,?,n,,
Hag,hag,c,,
",",",",s,,
No,no,s,considrd,0
Child,child,c,,
",",",",s,,
you,you,s,strd,0
are,are,s,strd,1
ignorant,ignorant,c,,
",",",",s,,
thou,thou,s,considrd,0
do,do,s,strd,0
not,not,s,,
know,know,c,,
;,;,n,,
It,it,s,,
is,is,s,considrd,0
not,not,s,,
long,long,s,,
since,since,s,,
Old,old,s,strd,0
Age,age,s,strd,1
and,and,s,,
despair,despair,n,strd,0
Of,of,s,considrd,0
Issue,issue,c,,
",",",",s,,
made,made,s,,
her,her,s,,
self,self,s,,
account,account,s,,
me,me,s,,
fair,fair,c,,
",",",",n,,
And,and,s,,
recommend,recommend,s,,
me,me,s,,
to,to,s,considrd,0
my,my,s,considrd,0
dearest,dearest,s,,
Lord,lord,c,,
;,;,n,,
Though,though,s,,
now,now,s,,
her,her,s,,
piercing,piercing,s,,
looks,looks,c,,
",",",",s,,
as,as,s,considrd,0
sharpest,sharpest,s,,
Sword,sword,n,,
Cut,cut,s,,
