token,tokenToMatch,endReason,tag,tagIndex
The,the,s,considrd,0
Iron,iron,s,,
Age,age,c,,
:,:,s,,
Containing,containing,s,strd,0
the,the,s,considrd,0
Rape,rape,s,,
of,of,s,considrd,0
Hellen,hellen,c,,
:,:,s,,
The,the,s,considrd,0
siege,siege,s,,
of,of,s,considrd,0
Troy,troy,c,,
:,:,s,,
The,the,s,considrd,0
Combat,combat,n,strd,0
betwixt,betwixt,s,,
Hector,hector,s,,
and,and,s,,
Ajax,ajax,c,strd,0
:,:,s,,
Hector,hector,s,,
and,and,s,,
Troilus,troilus,s,,
slain,slain,s,strd,0
by,by,s,considrd,0
Achilles,achilles,c,,
:,:,s,,
Achilles,achilles,s,,
slain,slain,n,strd,0
by,by,s,considrd,0
Paris,paris,c,,
:,:,s,,
Ajax,ajax,s,strd,0
and,and,s,,
Ulysses,ulysses,s,strd,0
contend,contend,s,,
for,for,s,considrd,0
the,the,s,considrd,0
Armor,armor,s,strd,0
of,of,s,considrd,0
Achilles,achilles,c,,
:,:,s,,
The,the,s,considrd,0
Death,death,s,,
of,of,n,considrd,0
Ajax,ajax,c,strd,0
",",",",s,,
etc,etc,c,,
.,.,s,,
Written,written,s,,
by,by,s,considrd,0
THOMAS,thomas,s,,
HEYWOOD,heywood,nn,strd,0
Aut,aut,s,,
prodesse,prodesse,s,,
solent,solent,s,,
audi,audi,s,,
Delectare,delectare,c,,
.,.,nn,,
Printed,printed,s,,
at,at,s,considrd,0
London,london,s,,
by,by,s,considrd,0
Nicholas,nicholas,s,,
Oaks,oaks,c,strd,0
.,.,s,,
1632,1632,c,,
.,.,nn,,
SIR,sir,c,,
",",",",s,,
IF,if,s,,
the,the,s,considrd,0
noble,noble,s,,
Scholar,scholar,s,strd,0
Nichod,nichod,c,,
.,.,s,,
Friseelimus,friseelimus,c,,
",",",",s,,
thought,thought,s,,
that,that,s,considrd,0
his,his,s,considrd,0
labor,labor,s,strd,0
in,in,n,considrd,0
Transferring,transferring,s,,
six,six,s,,
of,of,s,considrd,0
Aristophanes,aristophanes,s,,
his,his,s,considrd,0
Comedies,comedies,c,,
",",",",s,,
out,out,s,,
of,of,s,considrd,0
the,the,s,considrd,0
Original,original,s,strd,0
Greek,greek,s,strd,0
into,into,n,considrd,0
the,the,s,considrd,0
Roman,roman,s,,
tongue,tongue,c,,
",",",",s,,
was,was,s,,
worthy,worthy,s,,
to,to,s,considrd,0
be,be,s,considrd,0
dedicated,dedicated,s,,
to,to,s,considrd,0
six,six,s,,
several,several,c,strd,0
",",",",s,,
the,the,s,considrd,0
most,most,s,,
eminent,eminent,n,,
Princes,princes,s,,
of,of,s,considrd,0
his,his,s,considrd,0
time,time,c,,
",",",",s,,
for,for,s,considrd,0
Learning,learning,s,,
and,and,s,,
Judgment,judgment,c,strd,0
:,:,s,,
Think,think,s,strd,0
it,it,s,,
then,then,s,,
no,no,s,considrd,0
disparagment,disparagment,n,,
to,to,s,considrd,0
you,you,c,considrd,0
",",",",s,,
to,to,s,considrd,0
undertake,undertake,s,strd,0
as,as,s,considrd,0
well,well,s,,
the,the,s,considrd,0
Patronage,patronage,c,,
",",",",s,,
perusal,perusal,s,strd,0
of,of,s,considrd,0
this,this,s,considrd,0
Poem,poem,c,,
:,:,s,,
Which,which,s,considrd,0
as,as,s,considrd,0
it,it,n,,
exceedes,exceedes,s,,
the,the,s,considrd,0
strict,strict,s,,
limits,limits,s,,
of,of,s,considrd,0
the,the,s,considrd,0
ancient,ancient,s,,
Comedy,comedy,s,,
(,(,c,,
then,then,s,,
in,in,s,considrd,0
use,use,c,strd,0
),),s,,
inform,inform,c,strd,0
",",",",s,,
so,so,s,,
it,it,n,,
transcends,transcends,s,,
them,them,s,,
many,many,s,,
degrees,degrees,c,,
;,;,s,,
both,both,s,,
in,in,s,considrd,0
the,the,s,considrd,0
fullness,fullness,s,strd,0
of,of,s,considrd,0
the,the,s,considrd,0
Scene,scene,c,strd,0
",",",",s,,
and,and,s,,
gravity,gravity,n,strd,0
of,of,s,considrd,0
the,the,s,considrd,0
Subject,subject,nn,strd,0
The,the,s,considrd,0
History,history,s,,
whereon,whereon,s,,
it,it,s,,
is,is,s,considrd,0
grounded,grounded,c,,
",",",",s,,
having,having,s,strd,0
been,been,s,strd,0
the,the,s,considrd,0
selected,selected,s,,
Argument,argument,s,,
of,of,s,considrd,0
many,many,n,,
exquisite,exquisite,s,,
Poets,poets,c,,
*,*,s,,
For,for,s,considrd,0
what,what,s,,
Pen,pen,s,,
of,of,s,considrd,0
note,note,c,,
",",",",s,,
in,in,s,considrd,0
one,one,s,,
page,page,s,,
or,or,s,considrd,0
other,other,s,,
has,has,s,strd,0
not,not,s,,
remembered,remembered,n,strd,0
Troy,troy,c,,
",",",",s,,
and,and,s,,
bewayl'd,bewayl'd,s,,
the,the,s,considrd,0
sa^ke,sa^ke,c,,
",",",",s,,
and,and,s,,
subversion,subversion,s,strd,0
of,of,s,considrd,0
so,so,s,,
illustrious,illustrious,s,,
a,a,s,considrd,0
City,city,c,strd,0
*,*,s,,
Which,which,c,considrd,0
",",",",n,,
although,although,s,,
it,it,s,,
were,were,s,,
situate,situate,s,strd,0
in,in,s,considrd,0
Asia,asia,c,,
",",",",s,,
yet,yet,s,,
out,out,s,,
of,of,s,considrd,0
her,her,s,,
ashes,ashes,s,,
has,has,s,strd,0
risen,risen,c,,
",",",",s,,
two,two,s,,
the,the,n,considrd,0
rarest,rarest,s,,
Phoenixes,phoenixes,s,,
in,in,s,considrd,0
Europe,europe,c,,
",",",",s,,
namely,namely,s,,
London,london,s,,
and,and,s,,
Rom^,rom^,c,,
*,*,s,,
^ir,^ir,s,,
my,my,s,considrd,0
acquaintance,acquaintance,s,,
with,with,n,considrd,0
your,your,s,,
worth,worth,c,,
",",",",s,,
and,and,s,,
kn^^^^dge,kn^^^^dge,s,,
of,of,s,considrd,0
your,your,s,,
judgment,judgment,c,strd,0
",",",",s,,
were,were,s,,
the,the,s,considrd,0
chief,chief,s,strd,0
m^tiues,m^tiues,c,,
",",",",s,,
inducing,inducing,n,,
me,me,s,,
to,to,s,considrd,0
select,select,s,,
you,you,s,considrd,0
before,before,s,,
many,many,s,,
others,others,c,,
:,:,s,,
accept,accept,s,,
it,it,c,,
",",",",s,,
I,i,s,considrd,0
entreat,entreat,s,strd,0
you,you,c,considrd,0
",",",",s,,
as,as,s,considrd,0
favorably,favorably,n,strd,0
as,as,s,considrd,0
he,he,s,strd,0
exposes,exposes,s,strd,0
it,it,s,,
willingly,willingly,c,,
",",",",s,,
