token,tokenToMatch,endReason,tag,tagIndex
GIve,give,s,,
ear,ear,c,strd,0
",",",",s,,
the,the,s,considrd,0
worthy,worthy,c,,
",",",",s,,
hear,hear,s,strd,0
what,what,s,,
Fame,fame,s,,
proclaims,proclaims,c,strd,0
.,.,nnn,,
What,what,c,,
?,?,s,,
what,what,c,,
?,?,s,,
Is,is,s,strd,0
It,it,s,strd,1
worth,worth,s,,
our,our,s,,
ears,ears,c,strd,0
?,?,nnn,,
Or,or,s,considrd,0
eyes,eyes,c,,
?,?,nnn,,
Or,or,s,considrd,0
noses,noses,c,,
?,?,n,,
For,for,s,considrd,0
we,we,s,considrd,0
are,are,s,,
curious,curious,c,,
",",",",s,,
Fame,fame,c,,
:,:,s,,
indeed,indeed,c,,
",",",",s,,
the,the,s,considrd,0
Curious,curious,c,,
.,.,nn,,
We,we,s,considrd,0
come,come,s,,
to,to,s,considrd,0
spy,spy,c,strd,0
.,.,nnn,,
And,and,s,,
hearken,hearken,c,,
.,.,nnn,,
And,and,s,,
smell,smell,s,,
out,out,c,,
.,.,nnn,,
More,more,s,,
than,than,s,,
you,you,s,considrd,0
understand,understand,c,,
",",",",s,,
my,my,s,considrd,0
hot,hot,s,,
Inquisitors,inquisitors,c,,
",",",",nnn,,
We,we,s,considrd,0
cannot,cannot,s,,
tell,tell,c,,
.,.,nnn,,
It,it,s,,
may,may,s,,
be,be,c,considrd,0
.,.,nnn,,
However,however,c,,
",",",",s,,
go,go,s,strd,0
you,you,s,considrd,0
on,on,c,,
",",",",s,,
let,let,s,,
us,us,s,,
alone,alone,c,,
.,.,nnn,,
We,we,s,considrd,0
may,may,s,,
spy,spy,s,strd,0
out,out,c,,
",",",",s,,
that,that,c,considrd,0
",",",",s,,
which,which,s,considrd,0
you,you,s,considrd,0
never,never,s,considrd,0
meant,meant,c,strd,0
.,.,nnn,,
And,and,s,,
nose,nose,s,,
the,the,s,considrd,0
thing,thing,s,,
you,you,s,considrd,0
sent,sent,s,,
not,not,c,,
.,.,s,,
First,first,c,,
",",",",s,,
whence,whence,s,,
come,come,s,,
you,you,c,considrd,0
?,?,nnn,,
I,i,s,considrd,0
came,came,s,,
from,from,s,,
Saturn,saturn,c,strd,0
.,.,nnn,,
Saturn,saturn,c,strd,0
",",",",s,,
what,what,s,,
is,is,s,considrd,0
he,he,c,considrd,0
?,?,nnn,,
Some,some,s,,
Protestant,protestant,s,,
I,i,s,considrd,0
warrant,warrant,s,,
you,you,c,considrd,0
",",",",s,,
a,a,s,considrd,0
Time-server,time-server,c,,
",",",",n,,
As,as,s,considrd,0
Fame,fame,s,,
her,her,s,,
self,self,s,strd,0
is,is,c,considrd,0
.,.,nn,,
You,you,s,considrd,0
are,are,s,,
near,near,s,strd,0
the,the,s,considrd,0
right,right,c,,
.,.,n,,
Indeed,indeed,c,,
",",",",s,,
he,he,s,considrd,0
is,is,s,considrd,0
Time,time,s,,
it,it,s,,
self,self,c,strd,0
",",",",s,,
and,and,s,,
his,his,s,considrd,0
name,name,s,,
KRONOS,kronos,c,,
",",",",nn,,
How,how,c,,
!,!,s,,
Saturn,saturn,c,strd,0
!,!,s,,
Chronos,chronos,c,,
!,!,s,,
and,and,s,,
the,the,s,considrd,0
Time,time,s,,
it,it,s,,
self,self,c,strd,0
!,!,n,,
You're,you're,s,,
found,found,c,,
:,:,s,,
enough,enough,c,strd,0
.,.,s,,
A,a,s,considrd,0
notable,notable,s,,
old,old,s,,
Pagan,pagan,c,,
!,!,nn,,
One,one,s,,
of,of,s,considrd,0
their,their,s,considrd,0
Gods,gods,c,considrd,0
",",",",s,,
and,and,s,,
ea^es,ea^es,s,,
up,up,s,,
his,his,s,considrd,0
own,own,s,strd,0
children,children,c,,
.,.,nnn,,
A,a,s,considrd,0
Fencer,fencer,c,,
",",",",s,,
and,and,s,,
does,does,s,strd,0
travel,travel,s,strd,0
with,with,s,considrd,0
a,a,s,considrd,0
since,since,n,strd,0
Instead,instead,s,,
of,of,s,considrd,0
a,a,s,considrd,0
long-sword,long-sword,c,,
.,.,nn,,
Has,has,s,strd,0
been,been,s,strd,0
often,often,s,strd,0
called,called,s,strd,0
from,from,s,,
it,it,c,,
",",",",n,,
To,to,s,considrd,0
be,be,s,considrd,0
their,their,s,considrd,0
Lord,lord,s,,
of,of,s,considrd,0
misrule,misrule,c,,
.,.,nn,,
As,as,s,considrd,0
Cincinnatus,cincinnatus,n,,
Was,was,s,,
from,from,s,,
the,the,s,considrd,0
plough,plough,c,,
",",",",s,,
to,to,s,considrd,0
be,be,s,considrd,0
Dictator,dictator,c,,
.,.,nn,,
Yes,yes,c,,
.,.,n,,
We,we,s,considrd,0
need,need,s,,
no,no,s,considrd,0
interpreter,interpreter,c,,
",",",",s,,
on,on,c,,
",",",",s,,
what,what,s,,
of,of,s,considrd,0
Time,time,c,,
?,?,nn,,
The,the,s,considrd,0
Time,time,s,,
has,has,s,strd,0
sent,sent,s,,
me,me,s,,
with,with,s,considrd,0
my,my,s,considrd,0
Trumpe,trumpe,s,,
to,to,s,considrd,0
summon,summon,n,,
All,all,s,,
sorts,sorts,s,,
of,of,s,considrd,0
persons,persons,s,,
worthy,worthy,c,,
",",",",s,,
to,to,s,considrd,0
the,the,s,considrd,0
view,view,n,,
Of,of,s,considrd,0
some,some,s,,
great,great,s,considrd,0
spectacle,spectacle,s,,
he,he,s,considrd,0
means,means,s,strd,0
to,to,s,considrd,0
night,night,c,,
",",",",n,,
T'exhibite,t'exhibite,c,,
;,;,s,,
and,and,s,,
with,with,s,considrd,0
all,all,s,,
solemnity,solemnity,c,strd,0
.,.,nn,,
O,o,c,,
",",",",s,,
we,we,s,considrd,0
shall,shall,s,considrd,0
have,have,s,considrd,0
his,his,s,considrd,0
Saturnalia,saturnalia,c,,
.,.,nnn,,
His,his,s,considrd,0
days,days,s,strd,0
of,of,s,considrd,0
feast,feast,c,,
",",",",s,,
and,and,s,,
liberty,liberty,s,strd,0
again,again,c,strd,0
.,.,nnn,,
Where,where,s,,
men,men,s,,
might,might,s,,
do,do,c,strd,0
",",",",s,,
and,and,s,,
talk,talk,s,strd,0
all,all,s,,
that,that,s,considrd,0
they,they,s,considrd,0
list,list,c,,
.,.,nnn,,
Slaves,slaves,s,,
of,of,s,considrd,0
their,their,s,considrd,0
lords,lords,c,considrd,0
.,.,nnn,,
The,the,s,considrd,0
servants,servants,s,,
of,of,s,considrd,0
their,their,s,considrd,0
masters,masters,c,,
!,!,nnn,,
