token,tokenToMatch,endReason,tag,tagIndex
POOR,poor,s,,
silly,silly,s,,
Diminutive,diminutive,s,,
Chit,chit,s,,
--,--,n,,
What,what,s,,
fancy,fancy,s,,
bewitches,bewitches,c,,
",",",",n,,
Thy,thy,s,considrd,0
little,little,s,,
fantastical,fantastical,s,,
Wit,wit,c,,
",",",",n,,
Now,now,s,,
to,to,s,considrd,0
compare,compare,s,,
with,with,s,considrd,0
the,the,s,considrd,0
great,great,s,considrd,0
God,god,s,,
of,of,s,considrd,0
Riches,riches,c,,
?,?,nn,,
Blind,blind,s,,
Idol,idol,s,,
of,of,s,considrd,0
the,the,s,considrd,0
World,world,c,,
",",",",s,,
produced,produced,s,strd,0
from,from,s,,
dirt,dirt,c,,
",",",",n,,
Thou,thou,c,considrd,0
",",",",s,,
that,that,s,considrd,0
neither,neither,s,,
Temple,temple,s,,
have,have,c,strd,0
",",",",s,,
nor,nor,s,,
Court,court,c,,
:,:,n,,
Whilst,whilst,s,,
I,i,s,considrd,0
both,both,s,,
Gods,gods,c,considrd,0
",",",",s,,
and,and,s,,
Men,men,s,,
control,control,c,strd,0
",",",",n,,
Enshrined,enshrined,s,strd,0
in,in,s,considrd,0
every,every,s,,
Humane,humane,s,,
Soul,soul,c,,
.,.,nn,,
Sure,sure,s,,
Heaven,heaven,s,strd,0
and,and,s,,
Earth,earth,s,,
did,did,s,,
a,a,s,considrd,0
Governor,governor,s,strd,0
lack,lack,c,,
",",",",n,,
When,when,s,,
they,they,s,considrd,0
made,made,s,,
a,a,s,considrd,0
young,young,s,,
Fowler,fowler,c,,
",",",",n,,
Their,their,s,considrd,0
Lord,lord,s,,
Controller,controller,c,,
",",",",n,,
That,that,s,considrd,0
never,never,s,considrd,0
was,was,s,,
worth,worth,s,,
a,a,s,considrd,0
rag,rag,s,,
to,to,s,considrd,0
his,his,s,considrd,0
Back,back,c,,
.,.,nn,,
Pride,pride,s,,
and,and,s,,
Envy,envy,c,,
;,;,s,,
makes,makes,s,,
thee,thee,s,,
bear,bear,s,,
me,me,s,,
a,a,s,considrd,0
grudge,grudge,c,,
;,;,n,,
But,but,s,,
Plutus,plutus,c,,
",",",",s,,
know,know,c,,
",",",",s,,
I,i,s,considrd,0
scorn,scorn,s,,
to,to,s,considrd,0
be,be,s,considrd,0
my,my,s,considrd,0
own,own,s,,
Judge,judge,c,,
.,.,nn,,
How,how,s,,
will,will,s,strd,0
thou,thou,s,strd,1
avoid,avoid,s,,
it,it,c,,
?,?,nn,,
Let,let,s,,
Momus,momus,s,,
decide,decide,s,,
