token,tokenToMatch,endReason,tag,tagIndex
WHo,who,s,considrd,0
had,had,s,considrd,0
his,his,s,considrd,0
top,top,s,,
ending,ending,s,,
in,in,s,considrd,0
the,the,s,considrd,0
figure,figure,s,,
of,of,s,considrd,0
an,an,s,,
old,old,s,,
man,man,c,,
",",",",s,,
his,his,s,considrd,0
head,head,s,,
and,and,s,,
beard,beard,s,,
all,all,n,,
hoary,hoary,c,,
",",",",s,,
and,and,s,,
frost,frost,c,,
",",",",s,,
as,as,s,considrd,0
if,if,s,,
his,his,s,considrd,0
shoulders,shoulders,s,,
were,were,s,,
covered,covered,s,,
with,with,s,considrd,0
snow,snow,c,,
;,;,s,,
the,the,s,considrd,0
rest,rest,s,,
Wood,wood,c,,
",",",",n,,
and,and,s,,
Rock,rock,c,strd,0
.,.,s,,
A,a,s,considrd,0
Grove,grove,s,,
of,of,s,considrd,0
Ivy,ivy,s,strd,0
at,at,s,considrd,0
his,his,s,considrd,0
feet,feet,c,,
;,;,s,,
out,out,s,,
of,of,s,considrd,0
which,which,c,considrd,0
",",",",s,,
to,to,s,considrd,0
a,a,s,considrd,0
wild,wild,s,strd,0
Music,music,s,strd,0
of,of,n,considrd,0
Cymbals,cymbals,c,,
",",",",s,,
Flutes,flutes,c,,
",",",",s,,
and,and,s,,
Tabers,tabers,s,,
is,is,s,considrd,0
brought,brought,s,,
forth,forth,c,,
",",",",s,,
COMVS,comvs,s,,
the,the,s,considrd,0
God,god,s,,
of,of,s,considrd,0
Cheer,cheer,c,strd,0
",",",",s,,
or,or,s,considrd,0
the,the,n,considrd,0
Belly,belly,c,,
",",",",s,,
riding,riding,s,,
in,in,s,considrd,0
Triumph,triumph,c,,
",",",",s,,
his,his,s,considrd,0
head,head,s,,
crowned,crowned,s,strd,0
with,with,s,considrd,0
Roses,roses,c,considrd,0
",",",",s,,
and,and,s,,
other,other,s,,
flowers,flowers,c,,
",",",",s,,
his,his,n,considrd,0
hair,hair,s,strd,0
curled,curled,c,,
:,:,s,,
They,they,s,considrd,0
that,that,s,considrd,0
wait,wait,s,strd,0
upon,upon,s,,
him,him,s,,
crowned,crowned,s,strd,0
with,with,s,considrd,0
Ivy,ivy,c,strd,0
",",",",s,,
their,their,s,considrd,0
Javelins,javelins,s,,
done,done,n,,
about,about,s,,
with,with,s,considrd,0
it,it,c,,
;,;,s,,
one,one,s,,
of,of,s,considrd,0
them,them,s,,
going,going,s,,
with,with,s,considrd,0
Hercules,hercules,s,,
his,his,s,considrd,0
Boule,boule,s,,
bare,bare,s,,
before,before,s,,
him,him,c,,
",",",",s,,
while,while,n,,
the,the,s,considrd,0
rest,rest,s,,
presented,presented,s,,
him,him,s,,
with,with,s,considrd,0
this,this,s,considrd,0
Hymn,hymn,nn,strd,0
Room,room,c,strd,0
",",",",s,,
room,room,c,strd,0
",",",",s,,
make,make,s,,
room,room,s,strd,0
for,for,s,considrd,0
the,the,s,considrd,0
bouncing,bouncing,s,,
belly,belly,c,strd,0
",",",",n,,
First,first,s,,
father,father,s,,
of,of,s,considrd,0
sauce,sauce,c,,
",",",",s,,
and,and,s,,
deviser,deviser,s,,
of,of,s,considrd,0
jellie,jellie,c,,
;,;,n,,
Prime,prime,s,,
master,master,s,,
of,of,s,considrd,0
Arts,arts,c,,
",",",",s,,
and,and,s,,
the,the,s,considrd,0
giver,giver,s,,
of,of,s,considrd,0
wit,wit,c,,
",",",",n,,
That,that,s,considrd,0
found,found,s,,
out,out,s,,
the,the,s,considrd,0
excellent,excellent,s,,
Engine,engine,c,,
",",",",s,,
the,the,s,considrd,0
spit,spit,c,,
;,;,n,,
The,the,s,considrd,0
plough,plough,c,,
",",",",s,,
and,and,s,,
the,the,s,considrd,0
flaile,flaile,c,,
",",",",s,,
the,the,s,considrd,0
mill,mill,c,,
",",",",s,,
and,and,s,,
the,the,s,considrd,0
hopper,hopper,c,,
",",",",n,,
The,the,s,considrd,0
hutch,hutch,c,,
",",",",s,,
and,and,s,,
the,the,s,considrd,0
boulter,boulter,c,,
",",",",s,,
the,the,s,considrd,0
furnace,furnace,s,,
and,and,s,,
copper,copper,c,,
",",",",n,,
The,the,s,considrd,0
oven,oven,c,,
",",",",s,,
the,the,s,considrd,0
baven,baven,c,,
",",",",s,,
the,the,s,considrd,0
mawkin,mawkin,c,,
",",",",s,,
the,the,s,considrd,0
peele,peele,c,,
",",",",n,,
The,the,s,considrd,0
harth,harth,c,,
",",",",s,,
and,and,s,,
the,the,s,considrd,0
range,range,c,,
",",",",s,,
the,the,s,considrd,0
dog,dog,c,strd,0
",",",",s,,
and,and,s,,
the,the,s,considrd,0
wheel,wheel,c,strd,0
",",",",n,,
He,he,c,considrd,0
",",",",s,,
he,he,s,considrd,0
first,first,s,,
invented,invented,s,,
the,the,s,considrd,0
hogshead,hogshead,s,,
and,and,s,,
tun,tun,c,,
",",",",n,,
The,the,s,considrd,0
gimlet,gimlet,s,,
and,and,s,,
vice,vice,s,,
too,too,c,,
",",",",s,,
and,and,s,,
taught,taught,s,,
'em,'em,s,,
to,to,s,considrd,0
run,run,c,,
",",",",n,,
And,and,s,,
since,since,s,,
with,with,s,considrd,0
the,the,s,considrd,0
funnell,funnell,c,,
",",",",s,,
and,and,s,,
Hippocras,hippocras,s,,
bag,bag,c,,
",",",",n,,
H'as,h'as,s,,
made,made,s,,
of,of,s,considrd,0
himself,himself,c,strd,0
",",",",s,,
that,that,s,considrd,0
now,now,s,,
he,he,s,considrd,0
cries,cries,s,,
swag,swag,c,,
;,;,n,,
Which,which,s,considrd,0
shows,shows,s,strd,0
though,though,s,,
the,the,s,considrd,0
pleasure,pleasure,s,,
be,be,s,considrd,0
but,but,s,,
of,of,s,considrd,0
four,four,s,strd,0
inches,inches,c,,
",",",",n,,
Yet,yet,s,,
he,he,s,considrd,0
is,is,s,considrd,0
a,a,s,considrd,0
Weesell,weesell,c,,
",",",",s,,
the,the,s,considrd,0
gullet,gullet,s,,
that,that,s,considrd,0
pinches,pinches,n,,
Of,of,s,considrd,0
any,any,s,,
delight,delight,c,,
",",",",s,,
and,and,s,,
not,not,s,,
spares,spares,s,,
from,from,s,,
this,this,s,considrd,0
back,back,c,strd,0
",",",",n,,
What,what,s,,
ever,ever,s,,
to,to,s,considrd,0
make,make,s,,
of,of,s,considrd,0
the,the,s,considrd,0
belly,belly,s,strd,0
a,a,s,considrd,0
sack,sack,c,strd,0
!,!,n,,
Hail,hail,c,strd,0
",",",",s,,
hail,hail,s,strd,0
plump,plump,s,,
paunch,paunch,c,,
",",",",s,,
o,o,s,,
the,the,s,considrd,0
founder,founder,s,,
of,of,s,considrd,0
taste,taste,c,,
",",",",n,,
For,for,s,considrd,0
fresh-meats,fresh-meats,c,,
",",",",s,,
or,or,s,considrd,0
powlder'd,powlder'd,c,,
",",",",s,,
or,or,s,considrd,0
pickle,pickle,c,,
",",",",s,,
or,or,s,considrd,0
paste,paste,c,,
",",",",n,,
Devourer,devourer,s,,
of,of,s,considrd,0
broyl'd,broyl'd,c,,
",",",",s,,
backed,backed,c,strd,0
",",",",s,,
roasted,roasted,c,,
",",",",s,,
or,or,s,considrd,0
sod,sod,c,,
;,;,n,,
And,and,s,,
emptier,emptier,s,,
of,of,s,considrd,0
cups,cups,c,,
",",",",s,,
be,be,s,considrd,0
they,they,s,considrd,0
even,even,s,,
or,or,s,considrd,0
odd,odd,c,,
;,;,n,,
All,all,s,,
which,which,s,considrd,0
have,have,s,considrd,0
now,now,s,,
made,made,s,,
thee,thee,s,,
so,so,s,,
wide,wide,s,,
in,in,s,strd,0
the,the,s,strd,1
waste,waste,c,,
",",",",n,,
As,as,s,considrd,0
scarce,scarce,s,,
with,with,s,considrd,0
no,no,s,considrd,0
pudding,pudding,s,,
thou,thou,s,considrd,0
art,art,s,,
to,to,s,considrd,0
be,be,s,considrd,0
laced,laced,c,strd,0
",",",",n,,
But,but,s,,
eating,eating,s,,
and,and,s,,
drinking,drinking,s,,
until,until,s,strd,0
thou,thou,s,considrd,0
do,do,s,strd,0
nod,nod,c,,
",",",",n,,
Thou,thou,s,considrd,0
break'st,break'st,s,,
all,all,s,,
thy,thy,s,considrd,0
girdles,girdles,c,,
",",",",s,,
and,and,s,,
breakst,breakst,s,,
forth,forth,s,,
a,a,s,considrd,0
god,god,c,,
.,.,n,,
DO,do,s,strd,0
you,you,s,considrd,0
hear,hear,s,strd,0
my,my,s,considrd,0
friends,friends,c,,
?,?,s,,
to,to,s,considrd,0
whom,whom,s,,
did,did,s,,
you,you,s,considrd,0
sing,sing,s,,
all,all,s,,
this,this,s,considrd,0
now,now,c,,
?,?,s,,
pardon,pardon,s,,
me,me,s,,
only,only,n,strd,0
that,that,s,considrd,0
I,i,s,considrd,0
ask,ask,s,strd,0
you,you,c,considrd,0
",",",",s,,
for,for,s,considrd,0
I,i,s,considrd,0
do,do,s,strd,0
not,not,s,,
look,look,s,strd,0
for,for,s,considrd,0
an,an,s,,
answer,answer,c,strd,0
;,;,s,,
He,he,s,considrd,0
answer,answer,s,,
my,my,s,considrd,0
self,self,c,strd,0
",",",",s,,
I,i,s,considrd,0
know,know,n,,
it,it,s,,
is,is,s,considrd,0
now,now,s,,
such,such,s,,
a,a,s,considrd,0
time,time,s,,
as,as,s,considrd,0
the,the,s,considrd,0
Saturnalls,saturnalls,s,,
for,for,s,considrd,0
all,all,s,,
the,the,s,considrd,0
World,world,c,,
",",",",s,,
that,that,s,considrd,0
every,every,s,,
man,man,n,,
stands,stands,s,,
under,under,s,,
the,the,s,considrd,0
eaves,eaves,s,,
of,of,s,considrd,0
his,his,s,considrd,0
own,own,s,,
hat,hat,c,,
",",",",s,,
and,and,s,,
sings,sings,s,,
what,what,s,,
please,please,s,,
him,him,c,,
;,;,s,,
that,that,s,strd,0
is,is,s,strd,1
the,the,n,considrd,0
right,right,c,,
",",",",s,,
and,and,s,,
the,the,s,considrd,0
liberty,liberty,s,,
of,of,s,considrd,0
it,it,c,,
.,.,s,,
Now,now,s,,
you,you,s,considrd,0
sing,sing,s,,
of,of,s,considrd,0
god,god,s,,
Comus,comus,s,,
here,here,s,,
the,the,s,considrd,0
bellie-god,bellie-god,c,,
;,;,s,,
I,i,n,considrd,0
say,say,s,,
it,it,s,,
is,is,s,considrd,0
well,well,c,,
",",",",s,,
and,and,s,,
I,i,s,considrd,0
say,say,s,,
it,it,s,,
is,is,s,considrd,0
not,not,s,,
well,well,c,,
:,:,s,,
It,it,s,,
is,is,s,considrd,0
well,well,s,,
as,as,s,considrd,0
it,it,s,,
is,is,s,considrd,0
a,a,s,considrd,0
ballad,ballad,c,,
",",",",s,,
and,and,s,,
the,the,n,considrd,0
belly,belly,s,strd,0
worthy,worthy,s,strd,0
of,of,s,considrd,0
it,it,c,,
;,;,s,,
I,i,s,considrd,0
must,must,s,,
needs,needs,s,strd,0
say,say,c,,
",",",",s,,
and,and,s,,
'twere,'twere,s,,
forty,forty,s,,
yards,yards,s,,
of,of,s,considrd,0
ballad,ballad,s,,
more,more,c,,
",",",",n,,
as,as,s,considrd,0
much,much,s,,
ballad,ballad,s,,
as,as,s,considrd,0
tripe,tripe,c,,
.,.,s,,
But,but,s,,
when,when,s,,
the,the,s,considrd,0
belly,belly,s,strd,0
is,is,s,considrd,0
not,not,s,,
edyfied,edyfied,s,,
by,by,s,considrd,0
it,it,c,,
",",",",s,,
it,it,s,,
is,is,s,considrd,0
not,not,n,,
well,well,c,,
;,;,s,,
for,for,s,considrd,0
where,where,s,,
did,did,s,,
you,you,s,considrd,0
ever,ever,s,,
read,read,s,,
or,or,s,considrd,0
hear,hear,c,strd,0
",",",",s,,
that,that,s,considrd,0
the,the,s,considrd,0
belly,belly,s,strd,0
had,had,s,considrd,0
any,any,s,,
ears,ears,c,strd,0
?,?,s,,
Come,come,n,,
never,never,s,considrd,0
pumpe,pumpe,s,,
for,for,s,considrd,0
an,an,s,,
answer,answer,c,,
",",",",s,,
for,for,s,considrd,0
you,you,s,considrd,0
are,are,s,,
defeated,defeated,c,,
;,;,s,,
Our,our,s,,
fellow,fellow,s,,
Hunger,hunger,s,,
there,there,s,considrd,0
that,that,n,considrd,0
was,was,s,,
as,as,s,considrd,0
ancient,ancient,s,,
a,a,s,considrd,0
reteiner,reteiner,s,,
to,to,s,considrd,0
the,the,s,considrd,0
belly,belly,s,strd,0
as,as,s,considrd,0
any,any,s,,
of,of,s,considrd,0
us,us,c,,
",",",",s,,
was,was,s,,
turned,turned,s,,
away,away,s,,
for,for,s,considrd,0
being,being,n,,
unseasonable,unseasonable,c,,
",",",",s,,
not,not,s,,
unreasonable,unreasonable,c,,
",",",",s,,
but,but,s,,
unseasonable,unseasonable,c,,
;,;,s,,
and,and,s,,
now,now,s,,
is,is,s,considrd,0
he,he,s,considrd,0
poor,poor,s,strd,0
thin-gut,thin-gut,c,,
",",",",n,,
feign,feign,s,strd,0
to,to,s,considrd,0
get,get,s,,
his,his,s,considrd,0
living,living,s,,
with,with,s,considrd,0
teaching,teaching,s,,
of,of,s,considrd,0
Starlings,starlings,c,,
",",",",s,,
Mag-pies,mag-pies,c,,
",",",",s,,
Parrots,parrots,c,,
",",",",s,,
and,and,n,,
Jacke-dawes,jacke-dawes,c,,
",",",",s,,
those,those,s,,
things,things,s,,
he,he,s,considrd,0
would,would,s,,
have,have,s,considrd,0
taught,taught,s,,
the,the,s,considrd,0
belly,belly,c,strd,0
.,.,s,,
Beware,beware,s,,
of,of,s,considrd,0
dealing,dealing,n,,
with,with,s,considrd,0
the,the,s,considrd,0
