token,tokenToMatch,endReason,tag,tagIndex
COme,come,c,,
",",",",s,,
now,now,s,,
my,my,s,considrd,0
head's,head's,s,,
in,in,c,considrd,0
",",",",s,,
I,i,s,strd,0
Will,will,s,strd,1
even,even,s,,
venture,venture,s,,
the,the,s,considrd,0
whole,whole,c,,
:,:,s,,
I,i,s,considrd,0
ha,ha,s,,
seen,seen,s,strd,0
the,the,s,considrd,0
Lions,lions,s,strd,0
ere,ere,n,,
now,now,c,,
",",",",s,,
and,and,s,,
he,he,s,considrd,0
that,that,s,considrd,0
has,has,s,strd,0
seen,seen,s,strd,0
them,them,s,,
may,may,s,,
see,see,s,,
the,the,s,considrd,0
King,king,nnn,,
I,i,s,considrd,0
think,think,s,,
he,he,s,considrd,0
may,may,c,,
;,;,s,,
but,but,s,,
have,have,s,considrd,0
a,a,s,considrd,0
care,care,s,,
you,you,s,considrd,0
go,go,s,,
not,not,s,,
too,too,s,,
high,high,s,,
(,(,c,,
neighbor,neighbor,s,strd,0
Notch,notch,c,,
),),s,,
least,least,n,,
you,you,s,considrd,0
chance,chance,s,,
to,to,s,considrd,0
have,have,s,considrd,0
a,a,s,considrd,0
Tally,tally,s,,
made,made,s,,
of,of,s,considrd,0
your,your,s,,
pate,pate,c,,
",",",",s,,
and,and,s,,
be,be,s,strd,0
clawed,clawed,s,,
with,with,s,considrd,0
a,a,s,considrd,0
cudgel,cudgel,c,strd,0
;,;,n,,
there,there,s,considrd,0
is,is,s,considrd,0
as,as,s,considrd,0
much,much,s,,
danger,danger,s,,
going,going,s,,
too,too,s,,
near,near,s,strd,0
the,the,s,considrd,0
King,king,c,,
",",",",s,,
as,as,s,considrd,0
the,the,s,considrd,0
Lions,lions,nnn,strd,0
Whither,whither,c,,
?,?,s,,
whither,whither,s,,
now,now,s,,
gamesters,gamesters,c,,
?,?,s,,
what,what,s,,
is,is,s,considrd,0
the,the,s,considrd,0
business,business,c,strd,0
?,?,s,,
the,the,s,considrd,0
affair,affair,c,strd,0
?,?,s,,
stop,stop,s,,
I,i,n,considrd,0
beseech,beseech,s,,
you,you,nnn,considrd,0
This,this,s,considrd,0
must,must,s,,
be,be,s,considrd,0
an,an,s,,
Officer,officer,c,,
",",",",s,,
or,or,s,considrd,0
nothing,nothing,c,,
",",",",s,,
he,he,s,considrd,0
is,is,s,considrd,0
so,so,s,,
peart,peart,s,,
and,and,s,,
breife,breife,s,,
in,in,s,considrd,0
his,his,s,considrd,0
demands,demands,c,,
!,!,n,,
a,a,s,considrd,0
pretty,pretty,s,,
man,man,c,,
!,!,s,,
and,and,s,,
a,a,s,considrd,0
pretty,pretty,s,,
man,man,s,,
is,is,s,considrd,0
a,a,s,considrd,0
little,little,s,,
of,of,s,strd,0
this,this,s,strd,1
side,side,s,,
nothing,nothing,c,,
;,;,s,,
howsoever,howsoever,s,,
we,we,n,considrd,0
must,must,s,,
not,not,s,,
be,be,s,considrd,0
daunted,daunted,s,,
now,now,c,,
",",",",s,,
I,i,s,considrd,0
am,am,s,,
sure,sure,s,,
I,i,s,considrd,0
am,am,s,,
a,a,s,considrd,0
greater,greater,s,,
man,man,s,,
than,than,s,,
he,he,s,considrd,0
out,out,s,,
of,of,s,considrd,0
the,the,s,considrd,0
Court,court,c,,
",",",",n,,
and,and,s,,
I,i,s,considrd,0
have,have,s,considrd,0
lost,lost,s,,
nothing,nothing,s,,
of,of,s,considrd,0
my,my,s,considrd,0
Sire,sire,s,,
since,since,s,,
I,i,s,considrd,0
came,came,s,,
to,to,s,considrd,0
it,it,nnn,,
Hey-da,hey-da,c,,
!,!,s,,
what,what,s,strd,0
is,is,s,strd,1
this,this,c,considrd,0
?,?,s,,
A,a,s,considrd,0
hogshead,hogshead,s,,
of,of,s,considrd,0
beer,beer,s,strd,0
broake,broake,s,,
out,out,s,,
of,of,s,considrd,0
the,the,s,considrd,0
Kings,kings,s,,
buttery,buttery,c,,
",",",",s,,
to,to,n,strd,0
some,some,s,,
Dutch,dutch,s,,
Hulke,hulke,c,,
!,!,s,,
whether,whether,s,,
are,are,s,,
you,you,s,considrd,0
bound,bound,c,,
?,?,s,,
The,the,s,considrd,0
wind,wind,s,strd,0
is,is,s,considrd,0
against,against,s,,
you,you,c,considrd,0
",",",",s,,
you,you,s,considrd,0
must,must,n,,
back,back,c,strd,0
;,;,s,,
do,do,s,strd,0
you,you,s,considrd,0
know,know,s,,
where,where,s,,
you,you,s,considrd,0
are,are,nnn,,
Yes,yes,s,,
sir,sir,c,,
",",",",s,,
if,if,s,,
we,we,s,considrd,0
be,be,s,strd,0
not,not,s,,
mistaken,mistaken,c,,
",",",",s,,
we,we,s,considrd,0
are,are,s,,
at,at,s,considrd,0
the,the,s,considrd,0
Court,court,c,,
",",",",s,,
and,and,s,,
would,would,s,,
be,be,s,considrd,0
glad,glad,s,,
to,to,n,considrd,0
speak,speak,s,strd,0
with,with,s,considrd,0
something,something,s,,
of,of,s,considrd,0
less,less,s,strd,0
authority,authority,c,,
",",",",s,,
and,and,s,,
more,more,s,,
wit,wit,c,,
",",",",s,,
that,that,s,considrd,0
knows,knows,s,strd,0
a,a,s,considrd,0
little,little,s,,
in,in,n,considrd,0
the,the,s,considrd,0
place,place,nnn,,
Sir,sir,c,,
",",",",s,,
I,i,s,considrd,0
know,know,s,,
as,as,s,considrd,0
little,little,s,,
as,as,s,considrd,0
any,any,s,,
man,man,s,,
in,in,s,considrd,0
the,the,s,considrd,0
place,place,c,,
;,;,s,,
speak,speak,c,strd,0
",",",",s,,
what,what,s,,
is,is,s,considrd,0
your,your,s,,
business,business,c,strd,0
?,?,n,,
I,i,s,considrd,0
am,am,s,,
an,an,s,,
Officer,officer,c,,
",",",",s,,
Groom,groom,s,strd,0
of,of,s,considrd,0
the,the,s,considrd,0
Revels,revels,c,,
",",",",s,,
that,that,s,considrd,0
is,is,s,considrd,0
my,my,s,considrd,0
place,place,nnn,,
To,to,s,considrd,0
fetch,fetch,s,,
Bonge,bonge,s,,
of,of,s,considrd,0
Court,court,s,,
a,a,s,considrd,0
parcel,parcel,s,strd,0
of,of,s,considrd,0
invisible,invisible,s,,
bread,bread,c,,
",",",",s,,
and,and,s,,
beer,beer,s,strd,0
for,for,s,considrd,0
the,the,n,considrd,0
Plaiers,plaiers,s,,
(,(,c,,
for,for,s,considrd,0
they,they,s,considrd,0
never,never,s,considrd,0
see,see,s,,
it,it,c,,
),),s,,
or,or,s,considrd,0
to,to,s,considrd,0
mistake,mistake,s,,
six,six,s,strd,0
Torches,torches,s,,
from,from,s,,
the,the,s,considrd,0
Chandry,chandry,c,,
",",",",n,,
and,and,s,,
give,give,s,,
them,them,s,,
one,one,nnn,,
How,how,s,,
sir,sir,c,,
?,?,nnn,,
Come,come,c,,
",",",",s,,
this,this,s,considrd,0
is,is,s,considrd,0
not,not,s,,
the,the,s,considrd,0
first,first,s,,
time,time,s,,
you,you,s,considrd,0
have,have,s,considrd,0
carried,carried,s,,
coals,coals,s,strd,0
to,to,s,considrd,0
your,your,s,,
own,own,s,strd,0
house,house,c,,
",",",",s,,
I,i,n,considrd,0
mean,mean,s,strd,0
that,that,s,considrd,0
should,should,s,,
have,have,s,considrd,0
warmed,warmed,s,strd,0
them,them,nnn,,
Sir,sir,c,,
",",",",s,,
I,i,s,considrd,0
may,may,s,,
do,do,s,strd,0
it,it,s,,
by,by,s,considrd,0
my,my,s,considrd,0
place,place,c,,
",",",",s,,
and,and,s,,
I,i,s,considrd,0
must,must,s,,
question,question,s,,
you,you,s,considrd,0
farther,farther,c,,
.,.,nnn,,
Be,be,s,considrd,0
not,not,s,,
so,so,s,,
musty,musty,s,,
sir,sir,c,,
",",",",s,,
our,our,s,,
desire,desire,s,,
is,is,s,considrd,0
only,only,s,,
to,to,s,considrd,0
know,know,s,,
whether,whether,s,,
the,the,s,considrd,0
Kings,kings,s,,
Majesty,majesty,c,,
",",",",s,,
and,and,n,,
the,the,s,considrd,0
Court,court,s,,
expect,expect,s,,
any,any,s,,
disguise,disguise,s,,
here,here,s,,
to,to,s,considrd,0
night,night,nnn,,
Disguise,disguise,c,,
!,!,s,,
what,what,s,,
mean,mean,s,strd,0
you,you,s,considrd,0
by,by,s,considrd,0
that,that,c,considrd,0
?,?,s,,
do,do,s,strd,0
you,you,s,considrd,0
think,think,s,strd,0
that,that,s,considrd,0
his,his,s,considrd,0
Majesty,majesty,s,,
sits,sits,s,,
here,here,s,,
to,to,n,considrd,0
expect,expect,s,,
drunkards,drunkards,nnn,,
No,no,c,considrd,0
",",",",s,,
if,if,s,,
he,he,s,strd,0
did,did,c,,
",",",",s,,
I,i,s,considrd,0
believe,believe,s,strd,0
you,you,s,considrd,0
would,would,s,,
supply,supply,s,,
that,that,s,considrd,0
place,place,s,,
better,better,s,,
then,then,s,,
you,you,s,considrd,0
do,do,s,,
this,this,c,considrd,0
:,:,n,,
Disguise,disguise,s,,
was,was,s,,
the,the,s,considrd,0
old,old,s,,
English,english,s,,
word,word,s,,
for,for,s,considrd,0
a,a,s,considrd,0
Masque,masque,s,,
sir,sir,c,,
",",",",s,,
before,before,s,,
you,you,s,considrd,0
were,were,s,,
an,an,n,,
implement,implement,s,,
belonging,belonging,s,,
to,to,s,considrd,0
the,the,s,considrd,0
Revels,revels,nnn,,
There,there,s,considrd,0
is,is,s,considrd,0
no,no,s,considrd,0
such,such,s,,
word,word,s,,
in,in,s,considrd,0
the,the,s,considrd,0
Office,office,s,,
now,now,s,,
I,i,s,considrd,0
assure,assure,s,,
you,you,s,considrd,0
sir,sir,c,,
",",",",s,,
I,i,s,considrd,0
have,have,s,considrd,0
served,served,s,strd,0
here,here,c,,
",",",",n,,
man,man,c,,
",",",",s,,
and,and,s,,
boy,boy,s,,
a,a,s,considrd,0
Prentiship,prentiship,s,,
or,or,s,considrd,0
twain,twain,c,strd,0
",",",",s,,
and,and,s,,
I,i,s,considrd,0
should,should,s,,
know,know,c,,
.,.,s,,
But,but,c,,
",",",",s,,
by,by,s,considrd,0
what,what,s,,
name,name,s,,
so,so,n,,
ever,ever,s,,
you,you,s,considrd,0
call,call,s,,
it,it,c,,
",",",",s,,
here,here,s,,
will,will,s,,
be,be,s,considrd,0
a,a,s,considrd,0
Masque,masque,c,,
",",",",s,,
and,and,s,,
shall,shall,s,considrd,0
be,be,s,considrd,0
a,a,s,considrd,0
Masque,masque,c,,
",",",",s,,
when,when,s,,
you,you,s,considrd,0
and,and,n,,
the,the,s,considrd,0
rest,rest,s,,
of,of,s,considrd,0
your,your,s,,
Comrogues,comrogues,s,,
shall,shall,s,considrd,0
sit,sit,s,,
disguised,disguised,s,strd,0
in,in,s,considrd,0
the,the,s,considrd,0
stocks,stocks,nnn,,
Sure,sure,s,,
by,by,s,considrd,0
your,your,s,,
language,language,s,,
you,you,s,considrd,0
were,were,s,,
never,never,s,considrd,0
meant,meant,s,,
for,for,s,considrd,0
a,a,s,considrd,0
Cour^ier,cour^ier,c,,
",",",",s,,
howsoever,howsoever,s,,
it,it,s,,
has,has,n,strd,0
been,been,s,strd,0
your,your,s,,
ill,ill,s,,
fortune,fortune,s,,
to,to,s,considrd,0
be,be,s,considrd,0
taken,taken,s,,
out,out,s,,
of,of,s,considrd,0
the,the,s,considrd,0
nest,nest,s,,
young,young,c,,
;,;,s,,
you,you,s,considrd,0
are,are,s,,
some,some,n,,
Constables,constables,s,,
egg,egg,c,strd,0
",",",",s,,
some,some,s,,
such,such,s,,
Widgin,widgin,s,,
of,of,s,considrd,0
Authority,authority,c,strd,0
",",",",s,,
you,you,s,considrd,0
are,are,s,,
so,so,s,,
easily,easily,s,,
offended,offended,c,,
!,!,n,,
Our,our,s,,
coming,coming,s,strd,0
was,was,s,,
to,to,s,considrd,0
show,show,s,strd,0
our,our,s,,
loves,loves,s,,
sir,sir,c,,
",",",",s,,
and,and,s,,
to,to,s,considrd,0
make,make,s,,
a,a,s,considrd,0
little,little,s,,
merry,merry,s,,
with,with,s,considrd,0
his,his,n,considrd,0
Majesty,majesty,s,,
to,to,s,considrd,0
night,night,c,,
",",",",s,,
and,and,s,,
we,we,s,considrd,0
have,have,s,considrd,0
brought,brought,s,,
a,a,s,considrd,0
Masque,masque,s,,
with,with,s,considrd,0
us,us,c,,
",",",",s,,
if,if,s,,
his,his,s,considrd,0
Majesty,majesty,s,strd,0
had,had,s,considrd,0
not,not,n,,
been,been,s,strd,0
better,better,s,,
provided,provided,nnn,,
Who,who,s,considrd,0
you,you,c,considrd,0
?,?,s,,
you,you,s,considrd,0
a,a,s,considrd,0
Masque,masque,c,,
?,?,s,,
why,why,s,,
you,you,s,considrd,0
stincke,stincke,s,,
like,like,s,,
so,so,s,,
many,many,s,,
bloat-herrings,bloat-herrings,s,,
newly,newly,s,,
taken,taken,n,,
out,out,s,,
of,of,s,considrd,0
the,the,s,considrd,0
chimney,chimney,c,,
!,!,s,,
In,in,s,considrd,0
the,the,s,considrd,0
name,name,s,,
of,of,s,considrd,0
Ignorance,ignorance,c,,
",",",",s,,
whence,whence,s,,
came,came,s,,
you,you,c,considrd,0
?,?,s,,
or,or,s,considrd,0
what,what,s,,
are,are,s,,
you,you,c,considrd,0
?,?,n,,
you,you,s,considrd,0
have,have,s,considrd,0
been,been,s,strd,0
hanged,hanged,s,strd,0
in,in,s,considrd,0
the,the,s,considrd,0
smoke,smoke,s,strd,0
sufficiently,sufficiently,c,,
",",",",s,,
that,that,s,considrd,0
is,is,s,considrd,0
smelt,smelt,s,,
out,out,s,,
already,already,nnn,strd,0
Sir,sir,c,,
",",",",s,,
we,we,s,considrd,0
do,do,s,strd,0
come,come,s,,
from,from,s,,
among,among,s,,
the,the,s,considrd,0
Brewhouses,brewhouses,s,,
in,in,s,considrd,0
Saint,saint,s,considrd,0
Katherines,katherines,c,,
",",",",s,,
that,that,s,strd,0
is,is,s,strd,1
true,true,c,,
",",",",n,,
there,there,s,considrd,0
you,you,s,considrd,0
have,have,s,considrd,0
smoked,smoked,s,strd,0
us,us,s,,
(,(,c,,
the,the,s,considrd,0
Docke,docke,s,,
comfort,comfort,s,,
your,your,s,,
nosthrills,nosthrills,c,,
",)",",)",s,,
and,and,s,,
we,we,s,considrd,0
may,may,s,,
have,have,n,considrd,0
lived,lived,s,,
in,in,s,considrd,0
a,a,s,considrd,0
mist,mist,s,,
there,there,c,considrd,0
",",",",s,,
and,and,s,,
so,so,s,,
mist,mist,s,,
our,our,s,,
purpose,purpose,c,,
;,;,s,,
but,but,s,,
for,for,s,considrd,0
mine,mine,s,,
own,own,s,strd,0
part,part,s,,
I,i,s,considrd,0
have,have,n,considrd,0
brought,brought,s,,
my,my,s,considrd,0
properties,properties,s,,
with,with,s,considrd,0
me,me,s,,
to,to,s,considrd,0
express,express,s,strd,0
what,what,s,,
I,i,s,considrd,0
am,am,c,,
;,;,s,,
the,the,s,considrd,0
keys,keys,s,strd,0
of,of,s,considrd,0
my,my,s,considrd,0
calling,calling,n,,
hang,hang,s,,
here,here,s,,
at,at,s,considrd,0
my,my,s,considrd,0
girdle,girdle,c,,
",",",",s,,
and,and,s,,
this,this,s,considrd,0
the,the,s,considrd,0
Register,register,s,,
book,book,s,strd,0
of,of,s,considrd,0
my,my,s,considrd,0
function,function,s,,
shows,shows,s,strd,0
me,me,n,strd,0
no,no,s,considrd,0
less,less,s,strd,0
then,then,s,,
a,a,s,considrd,0
Clarke,clarke,s,,
at,at,s,considrd,0
all,all,s,,
points,points,c,,
",",",",s,,
and,and,s,,
a,a,s,considrd,0
Brewers,brewers,s,,
Clarke,clarke,c,,
",",",",s,,
and,and,s,,
a,a,s,considrd,0
Brewers,brewers,s,,
head,head,n,,
Clarke,clarke,nnn,,
A,a,s,considrd,0
man,man,s,,
of,of,s,considrd,0
account,account,s,strd,0
sir,sir,c,,
!,!,s,,
I,i,s,considrd,0
cry,cry,s,,
you,you,s,considrd,0
mercy,mercy,c,strd,0
.,.,nnn,,
I,i,s,considrd,0
sir,sir,c,,
",",",",s,,
I,i,s,considrd,0
knew,knew,s,,
him,him,s,,
a,a,s,considrd,0
fine,fine,s,,
Merchant,merchant,c,,
",",",",s,,
a,a,s,considrd,0
merchant,merchant,s,,
of,of,s,considrd,0
Hops,hops,c,,
",",",",s,,
till,till,s,,
all,all,s,,
hopt,hopt,s,,
into,into,s,considrd,0
the,the,n,considrd,0
water,water,nnn,,
No,no,s,considrd,0
more,more,s,,
of,of,s,considrd,0
that,that,c,considrd,0
",",",",s,,
what,what,s,,
I,i,s,considrd,0
have,have,s,considrd,0
been,been,c,strd,0
",",",",s,,
I,i,s,considrd,0
have,have,s,considrd,0
been,been,c,strd,0
;,;,s,,
what,what,s,,
I,i,s,considrd,0
am,am,c,,
",",",",s,,
I,i,s,considrd,0
am,am,c,,
:,:,s,,
I,i,s,considrd,0
Peter,peter,n,,
Notch,notch,c,,
",",",",s,,
Clarke,clarke,c,,
",",",",s,,
hearing,hearing,s,,
the,the,s,considrd,0
Christmas,christmas,s,,
invention,invention,s,,
was,was,s,,
drawn,drawn,s,strd,0
dry,dry,s,strd,0
at,at,s,considrd,0
Court,court,c,,
;,;,s,,
and,and,n,,
that,that,s,considrd,0
neither,neither,s,,
the,the,s,considrd,0
KINGS,kings,s,,
Poet,poet,c,,
",",",",s,,
nor,nor,s,,
his,his,s,considrd,0
Architect,architect,s,,
had,had,s,considrd,0
wherewithal,wherewithal,s,strd,0
left,left,s,,
to,to,n,considrd,0
entertain,entertain,s,strd,0
so,so,s,,
much,much,s,,
as,as,s,considrd,0
a,a,s,considrd,0
Baboone,baboone,s,,
of,of,s,considrd,0
quality,quality,c,,
",",",",s,,
nor,nor,s,,
scarce,scarce,s,,
the,the,s,considrd,0
Welsh,welsh,s,,
Ambassador,ambassador,s,strd,0
if,if,n,,
he,he,s,strd,0
should,should,s,,
come,come,s,,
there,there,c,considrd,0
:,:,s,,
Out,out,s,,
of,of,s,considrd,0
my,my,s,considrd,0
allegiance,allegiance,c,,
",",",",s,,
to,to,s,considrd,0
wit,wit,c,,
",",",",s,,
drew,drew,s,,
in,in,s,considrd,0
some,some,s,,
