token,tokenToMatch,endReason,tag,tagIndex
HECYRA,hecyra,s,,
TERENTII,terentii,s,,
Anglo-Latina,anglo-latina,c,,
.,.,nn,,
TERENCES,terences,s,,
HECYRA,hecyra,s,,
English,english,s,,
and,and,s,,
Latin,latin,c,strd,0
.,.,nn,,
Acted,acted,s,,
At,at,s,considrd,0
the,the,s,considrd,0
Roman,roman,s,,
shows,shows,s,strd,0
in,in,s,considrd,0
the,the,s,considrd,0
honor,honor,s,strd,0
of,of,s,considrd,0
Ceres,ceres,c,,
",",",",s,,
when,when,s,,
Sextus,sextus,s,,
Julius,julius,s,,
Caesar,caesar,c,,
",",",",n,,
and,and,s,,
Cneius,cneius,s,,
Cornelius,cornelius,s,,
Dolabella,dolabella,s,,
were,were,s,,
Aediles,aediles,s,,
Curules,curules,nn,,
It,it,s,,
was,was,s,,
not,not,s,,
all,all,s,,
quite,quite,s,,
Acted,acted,c,,
.,.,nn,,
But,but,s,,
Flaccus,flaccus,s,,
the,the,s,considrd,0
son,son,s,,
of,of,s,considrd,0
Claudius,claudius,s,,
played,played,s,,
on,on,s,,
pipes,pipes,s,,
that,that,s,considrd,0
had,had,s,considrd,0
even,even,s,,
holes,holes,c,,
.,.,nn,,
When,when,s,,
Cneius,cneius,s,,
Octavius,octavius,c,,
",",",",s,,
and,and,s,,
Titus,titus,s,,
Manlius,manlius,s,,
were,were,s,,
Consuls,consuls,c,,
",",",",s,,
it,it,s,,
was,was,s,,
brought,brought,s,,
in,in,s,considrd,0
again,again,c,,
",",",",n,,
at,at,s,considrd,0
a,a,s,considrd,0
Funeral,funeral,s,,
Show,show,c,,
;,;,s,,
it,it,s,,
did,did,s,,
not,not,s,,
please,please,nn,,
It,it,s,,
was,was,s,,
Acted,acted,s,,
again,again,s,,
the,the,s,considrd,0
third,third,s,,
time,time,c,,
",",",",nn,,
When,when,s,,
Quintus,quintus,s,,
Fulvius,fulvius,c,,
",",",",s,,
and,and,s,,
Lucius,lucius,s,,
Marcus,marcus,c,,
",",",",s,,
were,were,s,,
Aediles,aediles,s,,
Curules,curules,c,,
.,.,nn,,
Lucius,lucius,s,,
Ambivius,ambivius,s,,
Turpio,turpio,s,,
Acted,acted,s,,
it,it,c,,
.,.,nn,,
It,it,s,,
took,took,c,,
.,.,nn,,
The,the,s,considrd,0
Greek,greek,s,,
Comedy,comedy,s,strd,0
is,is,s,considrd,0
Apollodorus',apollodorus',s,,
s,s,c,,
.,.,nn,,
Acted,acted,s,,
in,in,s,considrd,0
the,the,s,considrd,0
year,year,nn,,
Acted,acted,s,,
again,again,c,,
",",",",s,,
in,in,s,considrd,0
the,the,s,considrd,0
year,year,s,,
since,since,s,,
Rome,rome,s,,
was,was,s,,
built,built,s,,
589,589,c,,
.,.,nn,,
Acta,acta,s,,
Ludis,ludis,s,,
Romany,romany,c,strd,0
",",",",s,,
Sexto,sexto,s,,
Iulio,iulio,s,,
Caesare,caesare,c,,
;,;,s,,
and,and,s,,
Cneio,cneio,s,,
Cornelio,cornelio,s,,
Dolabella,dolabella,c,,
",",",",n,,
Aedilibus,aedilibus,s,,
Curulibus,curulibus,nn,,
Non,non,s,,
est,est,s,,
Acta,acta,s,,
tota,tota,c,,
:,:,s,,
Modos,modos,s,,
autem,autem,s,,
fecit,fecit,s,,
^lacous,^lacous,s,,
Claudi,claudi,s,,
tibiis,tibiis,s,,
parilibus,parilibus,c,,
.,.,nn,,
Cneio,cneio,s,,
Octavio,octavio,c,,
",",",",s,,
and,and,s,,
Tito,tito,s,,
Manlio,manlio,s,,
Consulibus,consulibus,c,,
",",",",s,,
relata,relata,s,,
est,est,s,,
iterum,iterum,c,,
",",",",s,,
Ludis,ludis,n,,
funebribus,funebribus,c,,
;,;,s,,
non,non,s,,
est,est,s,,
placita,placita,nn,,
Relata,relata,s,,
est,est,s,,
tertio,tertio,c,,
",",",",nn,,
Quinto,quinto,s,,
Fulvio,fulvio,c,,
",",",",s,,
and,and,s,,
Lucio,lucio,s,,
Marco,marco,c,,
",",",",s,,
Aedilibus,aedilibus,s,,
Curulibus,curulibus,c,,
.,.,nn,,
Egit,egit,nn,,
Lucius,lucius,s,,
Ambivius,ambivius,s,,
Turpio,turpio,c,,
.,.,nn,,
Placuit,placuit,c,,
.,.,nn,,
Graeca,graeca,s,,
est,est,s,,
Apollodori,apollodori,c,,
.,.,nn,,
Iterata,iterata,s,,
A,a,c,considrd,0
.,.,s,,
V,v,c,,
.,.,s,,
DLXXXIX,dlxxxix,c,,
.,.,nn,,
PAmphilius,pamphilius,s,,
took,took,s,,
Philumena,philumena,s,,
to,to,s,considrd,0
wife,wife,c,,
",",",",n,,
Whom,whom,s,,
he,he,s,considrd,0
before,before,s,,
time,time,s,,
defloured,defloured,c,,
",",",",s,,
not,not,s,,
knowing,knowing,s,,
who,who,s,considrd,0
she,she,s,considrd,0
was,was,c,,
",",",",n,,
And,and,s,,
he,he,s,considrd,0
had,had,s,considrd,0
given,given,s,,
her,her,s,,
ring,ring,c,,
",",",",s,,
which,which,s,considrd,0
he,he,s,considrd,0
had,had,s,considrd,0
plucked,plucked,s,,
off,off,s,,
by,by,s,considrd,0
force,force,c,,
",",",",n,,
To,to,s,considrd,0
his,his,s,considrd,0
sweetheart,sweetheart,s,strd,0
Bacchis,bacchis,s,,
a,a,s,considrd,0
very,very,s,,
whore,whore,c,,
",",",",n,,
Imbrus,imbrus,c,,
:,:,s,,
he,he,s,considrd,0
lay,lay,s,,
not,not,s,,
with,with,s,considrd,0
her,her,s,,
after,after,s,,
she,she,s,considrd,0
was,was,s,,
married,married,c,,
:,:,n,,
Her,her,s,,
mother,mother,s,,
took,took,s,,
her,her,s,,
home,home,s,,
to,to,s,considrd,0
her,her,s,,
self,self,c,,
",",",",s,,
being,being,s,,
great,great,s,considrd,0
with,with,s,considrd,0
child,child,c,,
",",",",n,,
As,as,s,considrd,0
if,if,s,,
she,she,s,considrd,0
were,were,s,,
sickly,sickly,c,strd,0
.,.,s,,
Pamphilus,pamphilus,s,,
returns,returns,c,,
",",",",n,,
He,he,s,considrd,0
finds,finds,s,,
there,there,s,considrd,0
is,is,s,considrd,0
a,a,s,considrd,0
child,child,s,strd,0
born,born,c,,
;,;,s,,
he,he,s,considrd,0
conceals,conceals,s,,
it,it,c,,
",",",",s,,
yet,yet,s,,
would,would,s,,
not,not,n,,
Take,take,s,considrd,0
his,his,s,considrd,0
wife,wife,s,,
again,again,c,,
.,.,s,,
The,the,s,considrd,0
father,father,s,,
lays,lays,s,strd,0
blame,blame,s,,
on,on,s,,
his,his,s,considrd,0
love,love,n,,
(...).,(...).,s,,
With,with,s,considrd,0
Bacchis,bacchis,c,,
:,:,s,,
as,as,s,considrd,0
Bacchis,bacchis,s,,
was,was,s,,
clearing,clearing,s,,
her,her,s,,
self,self,c,,
",",",",s,,
Myrrhina,myrrhina,n,,
The,the,s,considrd,0
mother,mother,s,,
of,of,s,considrd,0
the,the,s,considrd,0
maid,maid,s,,
that,that,s,considrd,0
was,was,s,,
defloured,defloured,c,,
",",",",s,,
by,by,s,considrd,0
chance,chance,s,,
owneth,owneth,s,,
the,the,s,considrd,0
ring,ring,c,,
:,:,n,,
Pamphilus,pamphilus,s,,
takes,takes,s,,
his,his,s,considrd,0
wife,wife,s,,
again,again,s,,
with,with,s,considrd,0
a,a,s,considrd,0
son,son,c,,
.,.,n,,
UXorem,uxorem,s,,
duxit,duxit,s,,
Pamphilus,pamphilus,s,,
Philumenam,philumenam,c,,
",",",",n,,
Cui,cui,s,,
quondam,quondam,s,,
ignorans,ignorans,s,,
virgini,virgini,s,,
vitium,vitium,s,,
obtulit,obtulit,c,,
",",",",n,,
Ejusque,ejusque,s,,
per,per,s,,
vim,vim,s,,
quem,quem,s,,
detraxerat,detraxerat,s,,
annulum,annulum,c,,
",",",",n,,
Dederat,dederat,s,,
amicae,amicae,s,,
Bacchidi,bacchidi,s,,
meretriculae,meretriculae,c,,
.,.,nn,,
Hanc,hanc,s,,
matter,matter,s,strd,0
utero,utero,s,,
gravidam,gravidam,c,,
",",",",s,,
ne,ne,s,,
id,id,s,,
sciat,sciat,s,,
socrus,socrus,c,,
",",",",n,,
Ut,ut,s,,
aegram,aegram,s,,
ad,ad,s,,
se,se,s,,
transfert,transfert,c,,
.,.,s,,
Revertitur,revertitur,s,,
Pamphilus,pamphilus,c,,
",",",",n,,
Deprehendit,deprehendit,s,,
partum,partum,c,,
:,:,s,,
celat,celat,c,,
:,:,s,,
uxorem,uxorem,s,,
tamen,tamen,n,,
Recipere,recipere,s,,
noluit,noluit,c,,
.,.,s,,
Pater,pater,s,,
incusat,incusat,s,,
Bacchidis,bacchidis,n,,
Bacchis,bacchis,c,,
",",",",s,,
annulum,annulum,n,,
Matter,matter,s,strd,0
vitiatae,vitiatae,s,,
forte,forte,s,,
agnoscit,agnoscit,s,,
Myrrhina,myrrhina,c,,
.,.,n,,
Uxorem,uxorem,s,,
recipit,recipit,s,,
Pamphilus,pamphilus,s,,
cum,cum,s,,
filio,filio,c,,
.,.,n,,
HEcyra,hecyra,s,,
is,is,s,considrd,0
the,the,s,considrd,0
name,name,s,,
of,of,s,considrd,0
this,this,s,considrd,0
Comedy,comedy,c,strd,0
;,;,s,,
when,when,s,,
this,this,s,considrd,0
was,was,s,,
first,first,n,,
Acted,acted,c,,
