token,tokenToMatch,endReason,tag,tagIndex
Room,room,c,strd,0
",",",",s,,
room,room,c,strd,0
",",",",s,,
for,for,s,considrd,0
my,my,s,considrd,0
Horse,horse,s,,
will,will,s,,
wince,wince,c,,
",",",",n,,
If,if,s,,
he,he,s,considrd,0
come,come,s,,
within,within,s,,
so,so,s,,
many,many,s,,
yards,yards,s,,
of,of,s,considrd,0
a,a,s,considrd,0
Prince,prince,c,,
",",",",n,,
And,and,s,,
though,though,s,,
he,he,s,considrd,0
have,have,s,considrd,0
not,not,s,,
on,on,s,,
his,his,s,considrd,0
wings,wings,c,,
",",",",n,,
He,he,s,considrd,0
will,will,s,,
do,do,s,strd,0
strange,strange,s,,
things,things,c,,
.,.,n,,
He,he,s,considrd,0
is,is,s,considrd,0
the,the,s,considrd,0
Pegasus,pegasus,s,,
that,that,s,considrd,0
uses,uses,n,,
To,to,s,considrd,0
wait,wait,s,strd,0
on,on,s,,
Warwick,warwick,s,,
Muses,muses,c,,
;,;,n,,
And,and,s,,
on,on,s,,
gaudy-dayes,gaudy-dayes,s,,
he,he,s,considrd,0
paces,paces,n,,
Before,before,s,,
the,the,s,considrd,0
Coventrie,coventrie,s,,
Graces,graces,c,,
;,;,n,,
For,for,s,considrd,0
to,to,s,considrd,0
tell,tell,s,,
you,you,s,considrd,0
true,true,c,,
",",",",s,,
and,and,s,,
in,in,s,considrd,0
rhyme,rhyme,c,strd,0
",",",",n,,
He,he,s,considrd,0
was,was,s,,
foald,foald,s,,
in,in,s,considrd,0
Q,q,c,,
.,.,s,,
Elizabeth's,elizabeth's,s,strd,0
time,time,c,,
",",",",n,,
When,when,s,,
the,the,s,considrd,0
great,great,s,considrd,0
Earl,earl,s,strd,0
of,of,s,considrd,0
Lester,lester,n,,
In,in,s,considrd,0
this,this,s,considrd,0
Castle,castle,s,,
did,did,s,,
feast,feast,s,,
her,her,c,,
.,.,n,,
Now,now,c,,
",",",",s,,
I,i,s,considrd,0
am,am,s,,
not,not,s,,
so,so,s,,
stupid,stupid,n,,
To,to,s,considrd,0
think,think,c,strd,0
",",",",s,,
you,you,s,considrd,0
think,think,s,strd,0
me,me,s,,
a,a,s,considrd,0
Cupid,cupid,c,,
;,;,n,,
Or,or,s,considrd,0
a,a,s,considrd,0
Mercury,mercury,c,strd,0
",",",",s,,
that,that,s,considrd,0
sit,sit,s,,
him,him,c,,
:,:,n,,
Though,though,s,,
these,these,s,,
Cocks,cocks,s,,
here,here,s,,
would,would,s,,
fit,fit,s,,
him,him,c,,
.,.,n,,
But,but,s,,
a,a,s,considrd,0
spirit,spirit,s,,
very,very,s,,
civil,civil,c,strd,0
",",",",n,,
Neither,neither,s,,
Poets,poets,s,,
God,god,c,,
",",",",s,,
nor,nor,s,,
Devil,devil,c,strd,0
",",",",n,,
An,an,s,,
old,old,s,,
Kenelworth,kenelworth,s,,
Fox,fox,c,,
",",",",n,,
The,the,s,considrd,0
Ghost,ghost,s,,
of,of,s,considrd,0
Captain,captain,s,strd,0
Cox,cox,c,,
",",",",n,,
For,for,s,considrd,0
which,which,s,considrd,0
I,i,s,considrd,0
am,am,s,,
the,the,s,considrd,0
bolder,bolder,c,,
",",",",n,,
To,to,s,considrd,0
wear,wear,s,strd,0
a,a,s,considrd,0
Cock,cock,s,,
on,on,s,,
each,each,s,,
shoulder,shoulder,c,,
.,.,n,,
This,this,s,considrd,0
Captain,captain,s,strd,0
Cox,cox,c,,
",",",",s,,
by,by,s,considrd,0
St,st,c,considrd,0
.,.,s,,
Mary,mary,c,,
",",",",n,,
Was,was,s,,
at,at,s,considrd,0
Bullen,bullen,s,,
with,with,s,considrd,0
King,king,s,,
Hary,hary,c,,
;,;,n,,
And,and,s,,
(,(,c,,
