token,tokenToMatch,endReason,tag,tagIndex
IT,it,s,,
increasing,increasing,c,,
",",",",s,,
now,now,c,,
",",",",s,,
to,to,s,considrd,0
the,the,s,considrd,0
third,third,s,,
time,time,s,,
of,of,s,considrd,0
my,my,s,considrd,0
being,being,s,,
used,used,s,strd,0
in,in,s,considrd,0
these,these,s,,
services,services,s,strd,0
to,to,n,considrd,0
her,her,s,,
Majesty's,majesty's,s,strd,0
personal,personal,s,strd,0
presentations,presentations,c,,
",",",",s,,
with,with,s,considrd,0
the,the,s,considrd,0
Ladies,ladies,s,,
whom,whom,s,,
she,she,s,strd,0
pleases,pleases,s,strd,0
to,to,n,considrd,0
honor,honor,c,,
;,;,s,,
it,it,s,,
was,was,s,,
my,my,s,considrd,0
first,first,s,,
and,and,s,,
special,special,s,strd,0
regard,regard,c,,
",",",",s,,
to,to,s,considrd,0
see,see,s,,
that,that,s,considrd,0
the,the,s,considrd,0
nobility,nobility,s,strd,0
of,of,s,considrd,0
the,the,n,considrd,0
invention,invention,s,strd,0
should,should,s,,
be,be,s,strd,0
answerable,answerable,s,,
to,to,s,considrd,0
the,the,s,considrd,0
dignity,dignity,s,strd,0
of,of,s,considrd,0
their,their,s,considrd,0
persons,persons,c,,
.,.,s,,
For,for,s,considrd,0
which,which,n,considrd,0
reason,reason,s,,
I,i,s,considrd,0
chose,chose,s,,
the,the,s,considrd,0
argument,argument,c,,
",",",",s,,
to,to,s,considrd,0
be,be,c,strd,0
",",",",s,,
A,a,s,considrd,0
celebration,celebration,s,,
of,of,s,considrd,0
honorable,honorable,c,,
",",",",s,,
and,and,s,,
true,true,s,,
fame,fame,c,,
",",",",n,,
bred,bred,s,,
out,out,s,,
of,of,s,considrd,0
virtue,virtue,c,strd,0
:,:,s,,
observing,observing,s,strd,0
that,that,s,considrd,0
rule,rule,s,,
of,of,s,considrd,0
the,the,s,considrd,0
Majesty,majesty,s,strd,0
(,(,c,,
best,best,s,,
knowing,knowing,c,,
",",",",s,,
that,that,s,considrd,0
a,a,n,considrd,0
principal,principal,s,strd,0
part,part,s,,
of,of,s,considrd,0
life,life,c,,
",",",",s,,
in,in,s,considrd,0
these,these,s,,
spectacles,spectacles,c,,
",",",",s,,
lay,lay,s,,
in,in,s,considrd,0
their,their,s,considrd,0
variety,variety,c,strd,0
),),s,,
had,had,n,considrd,0
commanded,commanded,s,,
me,me,s,,
to,to,s,considrd,0
think,think,s,strd,0
on,on,s,,
some,some,s,,
dance,dance,c,,
",",",",s,,
or,or,s,considrd,0
show,show,c,strd,0
",",",",s,,
that,that,s,considrd,0
might,might,s,,
precede,precede,s,,
hers,hers,c,,
",",",",s,,
and,and,n,,
have,have,s,strd,0
the,the,s,considrd,0
place,place,s,,
of,of,s,considrd,0
a,a,s,considrd,0
foil,foil,s,strd,0
or,or,s,considrd,0
false,false,s,,
Masque,masque,c,,
:,:,s,,
I,i,s,considrd,0
was,was,s,,
careful,careful,s,strd,0
to,to,s,considrd,0
decline,decline,c,,
",",",",s,,
not,not,s,,
only,only,n,,
from,from,s,,
others,others,c,,
",",",",s,,
but,but,s,,
mine,mine,s,,
own,own,s,strd,0
steps,steps,s,,
in,in,s,considrd,0
that,that,s,considrd,0
kind,kind,c,,
",",",",s,,
since,since,s,,
the,the,s,considrd,0
anti-masque,anti-masque,s,,
of,of,s,considrd,0
boys,boys,c,strd,0
:,:,n,,
and,and,s,,
therefore,therefore,s,,
now,now,c,,
",",",",s,,
devised,devised,c,strd,0
",",",",s,,
that,that,s,considrd,0
twelve,twelve,s,strd,0
women,women,c,,
",",",",s,,
in,in,s,considrd,0
the,the,s,considrd,0
habit,habit,s,,
of,of,s,considrd,0
hags,hags,c,,
",",",",s,,
or,or,n,considrd,0
witches,witches,c,,
",",",",s,,
sustayning,sustayning,s,,
the,the,s,considrd,0
persons,persons,s,,
of,of,s,considrd,0
ignorance,ignorance,c,,
",",",",s,,
suspicion,suspicion,c,strd,0
",",",",s,,
credulity,credulity,c,strd,0
",",",",s,,
etc,etc,c,,
.,.,s,,
the,the,n,considrd,0
opposites,opposites,s,,
to,to,s,considrd,0
good,good,s,,
Fame,fame,c,,
",",",",s,,
(,(,c,,
should,should,s,,
fill,fill,s,,
that,that,s,considrd,0
part,part,c,,
;,;,s,,
not,not,s,,
as,as,s,considrd,0
a,a,s,considrd,0
Masque,masque,c,,
",",",",s,,
but,but,s,,
a,a,n,considrd,0
spectacle,spectacle,s,,
of,of,s,considrd,0
strangeness,strangeness,c,strd,0
",",",",s,,
producing,producing,s,,
multiplicitie,multiplicitie,s,,
of,of,s,considrd,0
gesture,gesture,c,,
",",",",s,,
and,and,s,,
not,not,s,,
unaptly,unaptly,n,strd,0
sorting,sorting,s,,
with,with,s,considrd,0
the,the,s,considrd,0
current,current,c,,
",",",",s,,
and,and,s,,
whole,whole,s,,
fall,fall,s,,
of,of,s,considrd,0
the,the,s,considrd,0
device,device,nn,strd,0
His,his,s,considrd,0
Majesty,majesty,c,strd,0
",",",",s,,
then,then,c,,
",",",",s,,
being,being,s,,
set,set,c,,
",",",",s,,
and,and,s,,
the,the,s,considrd,0
whole,whole,s,,
company,company,s,,
in,in,s,considrd,0
full,full,s,,
expectation,expectation,c,,
",",",",s,,
the,the,n,considrd,0
part,part,s,,
of,of,s,considrd,0
the,the,s,considrd,0
scene,scene,s,,
which,which,s,considrd,0
first,first,s,,
presented,presented,s,,
it,it,s,,
self,self,c,strd,0
",",",",s,,
was,was,s,,
an,an,s,,
ugly,ugly,s,strd,0
Hell,hell,c,,
:,:,s,,
which,which,n,considrd,0
flaming,flaming,s,,
beneath,beneath,c,,
",",",",s,,
smoked,smoked,s,,
unto,unto,s,strd,0
the,the,s,considrd,0
top,top,s,,
of,of,s,considrd,0
the,the,s,considrd,0
roof,roof,c,strd,0
.,.,s,,
And,and,s,,
in,in,s,considrd,0
respect,respect,s,,
all,all,s,,
evils,evils,n,strd,0
are,are,c,,
",",",",s,,
morally,morally,c,,
",",",",s,,
said,said,s,,
to,to,s,considrd,0
come,come,s,,
from,from,s,,
hell,hell,c,,
;,;,s,,
as,as,s,considrd,0
also,also,s,,
from,from,s,,
that,that,s,considrd,0
observation,observation,s,strd,0
of,of,n,considrd,0
TORRENTIVS,torrentivs,s,,
upon,upon,s,strd,0
HORACE,horace,s,,
his,his,s,considrd,0
