token,tokenToMatch,endReason,tag,tagIndex
RUDENS,rudens,c,,
.,.,nn,,
SCENE,scene,c,,
",",",",s,,
By,by,s,considrd,0
the,the,s,considrd,0
Seaside,seaside,c,strd,0
",",",",s,,
in,in,s,considrd,0
a,a,s,considrd,0
Village,village,s,,
nigh,nigh,s,,
Cyrene,cyrene,c,,
",",",",s,,
with,with,s,considrd,0
many,many,s,,
Rocks,rocks,s,,
and,and,s,,
Cliffs,cliffs,n,,
at,at,s,considrd,0
the,the,s,considrd,0
further,further,s,,
end,end,s,,
of,of,s,considrd,0
the,the,s,considrd,0
Stage,stage,c,,
.,.,s,,
On,on,s,,
one,one,s,,
side,side,c,,
",",",",s,,
appears,appears,s,,
Cyrene,cyrene,c,,
",",",",s,,
at,at,s,considrd,0
a,a,s,considrd,0
distance,distance,c,,
;,;,s,,
on,on,n,,
the,the,s,considrd,0
other,other,c,,
",",",",s,,
Demones',demones',s,,
s,s,s,,
House,house,c,,
",",",",s,,
and,and,s,,
a,a,s,considrd,0
Temple,temple,s,,
of,of,s,considrd,0
Venus,venus,c,,
",",",",s,,
with,with,s,considrd,0
a,a,s,considrd,0
Court,court,s,,
before,before,s,,
it,it,c,,
",",",",s,,
and,and,n,,
in,in,s,considrd,0
it,it,c,,
",",",",s,,
an,an,s,,
Altar,altar,c,,
:,:,s,,
Besides,besides,s,,
some,some,s,,
scattered,scattered,s,strd,0
Houses,houses,s,,
at,at,s,considrd,0
a,a,s,considrd,0
distance,distance,nn,,
TIME,time,c,,
",",",",s,,
About,about,s,,
Eight,eight,s,,
or,or,s,considrd,0
Nine,nine,s,,
Hours,hours,c,,
",",",",s,,
beginning,beginning,s,,
at,at,s,considrd,0
Five,five,s,,
or,or,s,considrd,0
Six,six,s,,
a,a,s,considrd,0
Clock,clock,s,,
in,in,s,considrd,0
the,the,n,considrd,0
Morning,morning,nn,,
Gallants,gallants,c,,
",",",",s,,
YE,ye,s,,
must,must,s,,
know,know,c,,
",",",",s,,
I,i,s,considrd,0
dwell,dwell,s,,
in,in,s,strd,0
the,the,s,considrd,0
Celestial,celestial,s,,
Palaces,palaces,s,,
above,above,c,,
",",",",s,,
a,a,s,considrd,0
Subject,subject,s,,
of,of,n,strd,0
that,that,s,considrd,0
mighty,mighty,s,,
God,god,s,,
who,who,s,considrd,0
shakes,shakes,s,,
all,all,s,,
Nations,nations,c,,
",",",",s,,
Seas,seas,c,,
",",",",s,,
and,and,s,,
Earth,earth,c,,
.,.,s,,
I,i,s,strd,0
Am,am,s,strd,1
a,a,s,considrd,0
bright,bright,s,,
and,and,n,,
shining,shining,s,,
Constellation,constellation,c,,
",",",",s,,
as,as,s,considrd,0
ye,ye,s,,
see,see,s,,
me,me,c,,
",",",",s,,
Arcturus,arcturus,s,,
by,by,s,considrd,0
Title,title,c,,
",",",",s,,
one,one,s,,
who,who,s,considrd,0
never,never,s,strd,0
failed,failed,s,strd,0
to,to,n,considrd,0
keep,keep,s,,
regular,regular,s,,
Hours,hours,c,,
",",",",s,,
both,both,s,,
here,here,s,,
and,and,s,,
in,in,s,considrd,0
Heaven,heaven,c,,
.,.,s,,
In,in,s,considrd,0
the,the,s,considrd,0
Nightime,nightime,c,strd,0
",",",",s,,
I,i,s,considrd,0
twinkle,twinkle,s,,
in,in,n,strd,0
the,the,s,considrd,0
Sky,sky,c,,
",",",",s,,
and,and,s,,
among,among,s,,
the,the,s,considrd,0
Gods,gods,c,considrd,0
;,;,s,,
when,when,s,,
day,day,s,,
comes,comes,c,,
",",",",s,,
I,i,s,considrd,0
converse,converse,s,,
wi',wi',s,,
Mortals,mortals,c,,
",",",",s,,
as,as,s,considrd,0
the,the,n,considrd,0
rest,rest,s,,
of,of,s,strd,0
the,the,s,considrd,0
Constellations,constellations,s,,
do,do,c,,
",",",",s,,
who,who,s,considrd,0
have,have,s,strd,0
the,the,s,considrd,0
same,same,s,,
Commission,commission,s,,
from,from,s,,
above,above,c,,
.,.,s,,
Jove,jove,c,,
",",",",n,,
the,the,s,considrd,0
Grand,grand,s,,
Monarch,monarch,s,,
of,of,s,considrd,0
Heaven,heaven,s,,
and,and,s,,
Earth,earth,c,,
",",",",s,,
every,every,s,,
day,day,s,,
disperses,disperses,s,,
us,us,s,,
through,through,s,,
all,all,n,,
Countries,countries,c,,
",",",",s,,
t'inspect,t'inspect,s,,
the,the,s,strd,0
Actions,actions,c,,
",",",",s,,
Manners,manners,c,,
",",",",s,,
Religion,religion,c,,
",",",",s,,
and,and,s,,
Fidelity,fidelity,s,,
of,of,s,strd,0
Mortals,mortals,c,,
",",",",n,,
that,that,s,considrd,0
the,the,s,considrd,0
Goddess,goddess,s,,
of,of,s,strd,0
Riches,riches,s,,
may,may,s,,
reward,reward,s,,
'em,'em,s,,
as,as,s,considrd,0
they,they,s,considrd,0
deserve,deserve,c,,
.,.,s,,
When,when,s,,
ever,ever,s,strd,0
we,we,s,considrd,0
meet,meet,s,,
wi',wi',n,,
Fellows,fellows,s,,
who,who,s,considrd,0
hire,hire,s,,
Knights,knights,s,,
of,of,s,strd,0
the,the,s,considrd,0
Post,post,s,,
in,in,s,considrd,0
Law-Sutes,law-sutes,c,,
",",",",s,,
and,and,s,,
Rascals,rascals,s,,
who,who,s,considrd,0
for,for,s,considrd,0
swear,swear,n,,
themselves,themselves,s,,
in,in,s,considrd,0
Chancery,chancery,c,,
",",",",s,,
we,we,s,considrd,0
return,return,s,,
their,their,s,considrd,0
Names,names,s,,
in,in,s,considrd,0
writing,writing,s,,
to,to,s,considrd,0
Jove,jove,c,,
",",",",s,,
who,who,s,considrd,0
each,each,s,,
day,day,n,,
is,is,s,considrd,0
informed,informed,s,strd,0
of,of,s,considrd,0
all,all,s,,
whom,whom,s,,
the,the,s,considrd,0
Gallows,gallows,s,,
groans,groans,s,,
for,for,c,considrd,0
.,.,s,,
He,he,s,considrd,0
knows,knows,s,,
each,each,s,,
Man,man,s,,
that,that,n,strd,0
is,is,n,strd,1
perjured,perjured,c,strd,0
",",",",s,,
or,or,s,considrd,0
bribes,bribes,s,,
his,his,s,considrd,0
Judge,judge,s,strd,0
to,to,s,considrd,0
gain,gain,s,,
his,his,s,considrd,0
Cause,cause,c,,
;,;,s,,
upo',upo',s,,
which,which,c,considrd,0
",",",",s,,
he,he,s,considrd,0
brings,brings,s,,
it,it,s,,
about,about,n,,
in,in,s,strd,0
the,the,s,strd,0
upper,upper,s,,
Court,court,c,,
",",",",s,,
and,and,s,,
sets,sets,s,,
a,a,s,considrd,0
severer,severer,s,,
Fine,fine,s,,
upon,upon,s,,
his,his,s,considrd,0
Head,head,s,,
than,than,s,,
the,the,s,considrd,0
loss,loss,s,,
of,of,s,considrd,0
his,his,n,considrd,0
Cause,cause,s,,
would,would,s,strd,0
have,have,s,strd,0
come,come,s,,
to,to,c,considrd,0
.,.,s,,
The,the,s,considrd,0
Names,names,s,,
of,of,s,strd,0
the,the,s,considrd,0
good,good,s,,
Men,men,s,,
he,he,s,considrd,0
keeps,keeps,s,,
in,in,s,considrd,0
a,a,s,considrd,0
Book,book,s,,
by,by,s,considrd,0
it,it,n,,
self,self,c,,
.,.,s,,
Now,now,s,,
these,these,s,,
Rogues,rogues,s,,
fool,fool,s,,
themselves,themselves,s,,
with,with,s,considrd,0
a,a,s,considrd,0
fancy,fancy,s,,
that,that,s,considrd,0
a,a,s,considrd,0
lusty,lusty,s,,
Present,present,c,,
",",",",s,,
and,and,s,,
a,a,n,considrd,0
Sacrifice,sacrifice,c,,
",",",",s,,
will,will,s,,
make,make,s,,
amends,amends,s,,
for,for,s,considrd,0
all,all,c,,
;,;,s,,
but,but,s,,
they,they,s,considrd,0
lose,lose,s,,
their,their,s,considrd,0
Labor,labor,s,strd,0
and,and,s,,
Cost,cost,s,,
too,too,c,,
