token,tokenToMatch,endReason,tag,tagIndex
A,a,s,considrd,0
MASQUE,masque,s,,
OF,of,s,considrd,0
THE,the,s,considrd,0
METAMORPHOS'D,metamorphos'd,s,,
GYPSIES,gypsies,c,,
.,.,nn,,
AS,as,s,considrd,0
IT,it,s,,
WAS,was,s,,
THRICE,thrice,s,,
PRESENTED,presented,s,,
TO,to,s,considrd,0
KING,king,s,,
JAMES,james,c,strd,0
.,.,nn,,
FIRST,first,c,,
",",",",s,,
AT,at,s,considrd,0
BVRLEIGH,bvrleigh,s,,
on,on,s,,
the,the,s,considrd,0
Hill,hill,c,,
.,.,nn,,
NEXT,next,c,,
",",",",s,,
AT,at,s,considrd,0
BELVOYR,belvoyr,c,,
.,.,nn,,
AND,and,s,,
LASTLY,lastly,c,,
",",",",s,,
AT,at,s,considrd,0
WINDSOR,windsor,c,,
.,.,nn,,
AUGUST,august,c,strd,0
",",",",s,,
1621,1621,c,,
.,.,nn,,
AS,as,s,considrd,0
many,many,s,,
blessings,blessings,s,,
as,as,s,considrd,0
there,there,s,considrd,0
be,be,s,considrd,0
bones,bones,n,,
In,in,s,considrd,0
Ptolome's,ptolome's,s,,
fingers,fingers,s,,
and,and,s,,
all,all,s,,
at,at,s,considrd,0
ones,ones,c,,
",",",",n,,
Held,held,s,,
up,up,s,,
in,in,s,considrd,0
Andrews,andrews,s,strd,0
Cross,cross,s,strd,0
for,for,s,considrd,0
the,the,s,considrd,0
nones,nones,c,,
.,.,n,,
Light,light,s,,
on,on,s,,
you,you,s,considrd,0
good,good,s,,
Master,master,c,,
",",",",n,,
I,i,s,considrd,0
dare,dare,s,,
be,be,s,considrd,0
no,no,s,considrd,0
waster,waster,n,,
Of,of,s,considrd,0
time,time,c,,
",",",",s,,
or,or,s,considrd,0
of,of,s,considrd,0
speech,speech,n,,
Where,where,s,,
you,you,s,considrd,0
are,are,s,,
in,in,s,considrd,0
place,place,c,,
:,:,n,,
I,i,s,considrd,0
only,only,s,strd,0
beseech,beseech,n,,
You,you,s,considrd,0
take,take,s,considrd,0
in,in,s,considrd,0
good,good,s,,
grace,grace,c,,
",",",",n,,
Our,our,s,,
following,following,s,,
the,the,s,considrd,0
Court,court,c,,
",",",",n,,
Since,since,s,,
it,it,s,strd,0
is,is,s,strd,1
for,for,s,considrd,0
your,your,s,,
sport,sport,n,,
To,to,s,considrd,0
have,have,s,considrd,0
you,you,s,considrd,0
still,still,s,,
merry,merry,c,strd,0
",",",",n,,
And,and,s,,
not,not,s,,
make,make,s,,
you,you,s,considrd,0
weary,weary,c,strd,0
.,.,n,,
We,we,s,considrd,0
may,may,s,,
strive,strive,s,,
to,to,s,considrd,0
please,please,c,,
