token,tokenToMatch,endReason,tag,tagIndex
Look,look,c,strd,0
",",",",s,,
look,look,c,strd,0
!,!,s,,
rejoice,rejoice,c,strd,0
",",",",s,,
and,and,s,,
wonder,wonder,c,,
!,!,n,,
That,that,s,considrd,0
you,you,s,considrd,0
offending,offending,s,,
mortals,mortals,s,strd,0
are,are,c,,
",",",",n,,
(,(,c,,
For,for,s,considrd,0
all,all,s,,
your,your,s,,
crimes,crimes,c,,
),),s,,
so,so,s,,
much,much,s,,
the,the,s,considrd,0
care,care,n,,
Of,of,s,considrd,0
him,him,c,,
",",",",s,,
that,that,s,considrd,0
bears,bears,s,strd,0
the,the,s,considrd,0
thunder,thunder,c,,
!,!,n,,
JOVE,jove,s,strd,0
can,can,s,,
endure,endure,s,,
no,no,s,considrd,0
longer,longer,c,,
",",",",n,,
Your,your,s,,
great,great,s,considrd,0
ones,ones,s,,
should,should,s,,
your,your,s,,
less,less,s,strd,0
invade,invade,c,strd,0
",",",",n,,
Or,or,c,considrd,0
",",",",s,,
that,that,s,considrd,0
your,your,s,,
weak,weak,c,strd,0
",",",",s,,
though,though,s,,
bad,bad,c,,
",",",",s,,
be,be,s,considrd,0
made,made,n,,
A,a,s,considrd,0
prey,prey,s,,
unto,unto,s,strd,0
the,the,s,considrd,0
stronger,stronger,c,,
.,.,n,,
And,and,s,,
therefore,therefore,c,,
",",",",s,,
means,means,s,strd,0
to,to,s,considrd,0
settle,settle,n,,
ASTRAEA,astraea,s,,
in,in,s,considrd,0
her,her,s,,
seat,seat,s,,
again,again,c,strd,0
;,;,n,,
And,and,s,,
let,let,s,,
down,down,s,strd,0
in,in,s,considrd,0
his,his,s,considrd,0
golden,golden,s,,
chain,chain,n,strd,0
The,the,s,considrd,0
age,age,s,,
of,of,s,considrd,0
better,better,s,,
mettle,mettle,c,,
.,.,n,,
Which,which,s,considrd,0
deed,deed,s,,
he,he,s,considrd,0
does,does,s,strd,0
the,the,s,considrd,0
rather,rather,c,,
",",",",n,,
That,that,s,considrd,0
even,even,s,strd,0
envy,envy,s,strd,0
may,may,s,,
behold,behold,n,,
Time,time,s,,
not,not,s,,
enjoyed,enjoyed,s,strd,0
his,his,s,considrd,0
head,head,s,,
of,of,s,considrd,0
gold,gold,n,,
Alone,alone,s,,
beneath,beneath,s,,
his,his,s,considrd,0
father,father,c,,
.,.,n,,
But,but,s,,
that,that,s,considrd,0
his,his,s,considrd,0
care,care,s,,
conserueth,conserueth,n,,
As,as,s,considrd,0
time,time,c,,
",",",",s,,
so,so,s,,
all,all,s,,
times,times,s,,
honors,honors,s,,
too,too,c,,
",",",",n,,
Regarding,regarding,s,,
still,still,s,,
what,what,s,,
heaven,heaven,s,strd,0
should,should,s,,
do,do,c,strd,0
",",",",n,,
And,and,s,,
not,not,s,,
what,what,s,,
earth,earth,s,,
deserves,deserves,c,strd,0
.,.,n,,
But,but,s,,
hark,hark,c,strd,0
",",",",s,,
what,what,s,,
tumult,tumult,s,,
from,from,s,,
yond',yond',s,,
cave,cave,s,strd,0
is,is,s,considrd,0
heard,heard,c,,
!,!,n,,
What,what,s,,
noise,noise,c,,
",",",",s,,
what,what,s,,
strife,strife,c,,
",",",",s,,
what,what,s,,
earthquake,earthquake,s,strd,0
and,and,s,,
alarmes,alarmes,c,,
!,!,n,,
As,as,s,considrd,0
troubled,troubled,s,,
Nature,nature,c,,
",",",",s,,
for,for,s,considrd,0
her,her,s,,
maker,maker,c,,
",",",",s,,
feared,feared,c,strd,0
;,;,n,,
And,and,s,,
all,all,s,,
the,the,s,considrd,0
iron-age,iron-age,s,,
were,were,s,,
up,up,s,strd,0
in,in,s,considrd,0
arms,arms,c,strd,0
!,!,n,,
Hide,hide,s,,
me,me,c,,
",",",",s,,
soft,soft,s,,
cloud,cloud,c,,
",",",",s,,
from,from,s,,
their,their,s,considrd,0
prophaner,prophaner,s,,
eyes,eyes,c,,
",",",",n,,
Till,till,s,,
insolent,insolent,s,,
rebellion,rebellion,s,,
take,take,s,considrd,0
the,the,s,considrd,0
field,field,c,,
",",",",n,,
And,and,s,,
as,as,s,considrd,0
their,their,s,considrd,0
spirits,spirits,c,,
",",",",s,,
with,with,s,considrd,0
their,their,s,considrd,0
counsels,counsels,c,,
",",",",s,,
rise,rise,c,,
",",",",n,,
I,i,s,considrd,0
frustrate,frustrate,s,,
all,all,c,,
",",",",s,,
with,with,s,considrd,0
showing,showing,s,strd,0
but,but,s,,
my,my,s,considrd,0
shield,shield,c,,
.,.,nn,,
COme,come,s,,
forth,forth,c,,
",",",",s,,
come,come,s,,
forth,forth,c,,
",",",",s,,
do,do,s,strd,0
we,we,s,considrd,0
not,not,s,,
hear,hear,n,strd,0
What,what,s,,
purpose,purpose,c,,
",",",",s,,
and,and,c,,
",",",",s,,
how,how,s,,
worth,worth,s,,
our,our,s,,
fear,fear,c,strd,0
",",",",n,,
The,the,s,considrd,0
King,king,s,,
of,of,s,considrd,0
gods,gods,s,considrd,0
has,has,s,strd,0
on,on,s,,
us,us,c,strd,0
?,?,n,,
He,he,s,strd,0
is,is,s,considrd,0
not,not,s,,
of,of,s,considrd,0
the,the,s,considrd,0
iron,iron,s,,
breed,breed,n,,
That,that,s,considrd,0
would,would,c,,
",",",",s,,
though,though,s,,
Fate,fate,s,,
did,did,s,,
help,help,s,strd,0
the,the,s,considrd,0
deed,deed,n,,
Let,let,s,,
shame,shame,s,,
in,in,s,considrd,0
so,so,s,,
upon,upon,s,strd,0
us,us,c,strd,0
.,.,n,,
Rise,rise,c,,
",",",",s,,
rise,rise,s,,
then,then,s,,
up,up,c,strd,0
",",",",s,,
thou,thou,s,considrd,0
Grandame,grandame,s,,
vice,vice,n,,
Of,of,s,considrd,0
all,all,s,,
my,my,s,considrd,0
issue,issue,c,,
",",",",s,,
Avarice,avarice,c,strd,0
",",",",n,,
Bring,bring,s,,
with,with,s,considrd,0
thee,thee,s,,
fraud,fraud,s,,
and,and,s,,
slander,slander,c,,
",",",",n,,
