token,tokenToMatch,endReason,tag,tagIndex
MORTIMER,mortimer,s,,
HIS,his,s,considrd,0
FALL,fall,c,,
.,.,nn,,
A,a,s,considrd,0
TRAGEDY,tragedy,c,strd,0
",",",",s,,
WRITTEN,written,s,strd,0
BY,by,s,considrd,0
BEN,ben,c,,
.,.,s,,
JOHNSON,johnson,c,strd,0
.,.,nn,,
Et,et,s,,
docuit,docuit,s,,
magnumque,magnumque,s,,
loqui,loqui,c,,
",",",",s,,
nitique,nitique,s,,
cothurno,cothurno,c,,
.,.,nn,,
Printed,printed,s,,
M,m,c,,
.,.,c,,
DC,dc,c,,
.,.,c,,
XL,xl,c,,
.,.,nn,,
THe,the,s,considrd,0
first,first,s,,
Act,act,s,,
comprehends,comprehends,s,,
Mortimers,mortimers,s,,
pride,pride,s,,
and,and,s,,
security,security,c,strd,0
",",",",s,,
raised,raised,s,strd,0
to,to,s,considrd,0
the,the,s,considrd,0
degree,degree,n,,
of,of,s,considrd,0
an,an,s,,
Earl,earl,c,strd,0
",",",",s,,
by,by,s,considrd,0
the,the,s,considrd,0
Queens,queens,s,strd,0
favor,favor,c,strd,0
",",",",s,,
and,and,s,,
love,love,c,,
;,;,s,,
with,with,s,considrd,0
the,the,s,considrd,0
Counsels,counsels,s,strd,0
of,of,s,considrd,0
Adam,adam,n,,
D'orlton,d'orlton,c,,
",",",",s,,
the,the,s,considrd,0
politic,politic,s,strd,0
B,b,c,considrd,0
.,.,s,,
of,of,s,considrd,0
Worc'ter,worc'ter,c,,
",",",",s,,
against,against,s,,
Lancaster,lancaster,nn,,
The,the,s,considrd,0
Chorus,chorus,s,,
of,of,s,considrd,0
Ladies,ladies,c,strd,0
",",",",s,,
celebrating,celebrating,s,,
the,the,s,considrd,0
worthiness,worthiness,s,strd,0
of,of,s,considrd,0
the,the,s,considrd,0
Queen,queen,c,strd,0
;,;,s,,
in,in,s,considrd,0
rewarding,rewarding,n,,
Mortimers,mortimers,s,,
services,services,c,,
",",",",s,,
and,and,s,,
the,the,s,considrd,0
Bishops,bishops,nn,,
The,the,s,considrd,0
second,second,s,,
Act,act,s,,
shows,shows,s,strd,0
the,the,s,considrd,0
Kings,kings,s,,
love,love,c,,
",",",",s,,
and,and,s,,
respect,respect,s,,
to,to,s,considrd,0
his,his,s,considrd,0
Mother,mother,c,,
",",",",s,,
that,that,s,considrd,0
will,will,n,,
hear,hear,s,strd,0
nothing,nothing,s,,
against,against,s,,
Mortimers,mortimers,s,,
greatness,greatness,c,strd,0
",",",",s,,
or,or,s,considrd,0
believe,believe,s,strd,0
any,any,s,,
report,report,s,,
of,of,s,considrd,0
her,her,n,,
extraordinary,extraordinary,s,,
favors,favors,s,strd,0
to,to,s,considrd,0
him,him,c,,
",",",",s,,
but,but,s,,
imputes,imputes,s,,
all,all,s,,
to,to,s,considrd,0
his,his,s,considrd,0
Cousin,cousin,s,strd,0
Lancasters,lancasters,s,,
envy,envy,c,strd,0
;,;,n,,
and,and,s,,
commands,commands,s,,
there-after,there-after,c,,
",",",",s,,
an,an,s,,
utter,utter,s,,
silence,silence,s,,
of,of,s,considrd,0
those,those,s,,
matters,matters,nn,,
The,the,s,considrd,0
Chorus,chorus,s,,
of,of,s,considrd,0
Courtiers,courtiers,c,,
",",",",s,,
celebrating,celebrating,s,,
the,the,s,considrd,0
Kings,kings,s,,
worthiness,worthiness,s,strd,0
of,of,s,considrd,0
Nature,nature,c,,
",",",",s,,
and,and,n,,
Affection,affection,s,,
to,to,s,considrd,0
his,his,s,considrd,0
Mother,mother,c,,
",",",",s,,
who,who,s,considrd,0
will,will,s,,
hear,hear,s,strd,0
nothing,nothing,c,,
",",",",s,,
that,that,s,considrd,0
may,may,s,,
trench,trench,s,,
upon,upon,s,,
her,her,n,,
honor,honor,c,strd,0
",",",",s,,
though,though,s,,
delivered,delivered,s,strd,0
by,by,s,considrd,0
his,his,s,considrd,0
Kinsman,kinsman,c,,
",",",",s,,
of,of,s,considrd,0
such,such,s,,
neerenesse,neerenesse,c,,
",",",",s,,
and,and,s,,
thereby,thereby,s,,
take,take,n,considrd,0
occasion,occasion,s,,
to,to,s,considrd,0
extol,extol,s,strd,0
the,the,s,considrd,0
Kings,kings,s,,
piety,piety,c,strd,0
",",",",s,,
and,and,s,,
their,their,s,considrd,0
own,own,s,strd,0
happiness,happiness,s,strd,0
under,under,s,,
such,such,s,,
a,a,n,considrd,0
King,king,nn,,
The,the,s,considrd,0
third,third,s,,
Act,act,s,,
relates,relates,s,,
(,(,c,,
by,by,s,considrd,0
the,the,s,considrd,0
occasion,occasion,s,,
of,of,s,considrd,0
a,a,s,considrd,0
vision,vision,c,,
",",",",s,,
the,the,s,considrd,0
blind,blind,s,,
Earl,earl,s,strd,0
of,of,s,considrd,0
L,l,c,,
.,.,s,,
had,had,c,considrd,0
),),n,,
to,to,s,considrd,0
the,the,s,considrd,0
Kings,kings,s,,
Brother,brother,s,,
E,e,c,,
.,.,s,,
of,of,s,considrd,0
Cornwall,cornwall,c,,
",",",",s,,
the,the,s,considrd,0
horror,horror,s,strd,0
of,of,s,considrd,0
their,their,s,considrd,0
Fathers,fathers,s,,
death,death,c,,
",",",",s,,
and,and,n,,
the,the,s,considrd,0
cunning,cunning,s,,
making,making,s,,
away,away,s,,
of,of,s,considrd,0
their,their,s,considrd,0
Uncle,uncle,c,,
",",",",s,,
the,the,s,considrd,0
Earl,earl,s,strd,0
of,of,s,considrd,0
K,k,c,,
.,.,s,,
by,by,s,considrd,0
Mortimers,mortimers,s,,
hired,hired,n,,
practice,practice,nn,strd,0
The,the,s,considrd,0
Chorus,chorus,s,,
of,of,s,considrd,0
Country,country,s,strd,0
Justices,justices,c,,
",",",",s,,
and,and,s,,
their,their,s,considrd,0
Wives,wives,c,,
",",",",s,,
telling,telling,s,,
how,how,s,,
they,they,s,considrd,0
were,were,n,,
deluded,deluded,c,,
",",",",s,,
and,and,s,,
made,made,s,,
believe,believe,c,strd,0
",",",",s,,
the,the,s,considrd,0
old,old,s,,
King,king,s,,
lived,lived,c,strd,0
",",",",s,,
by,by,s,considrd,0
the,the,s,considrd,0
show,show,s,strd,0
of,of,s,considrd,0
him,him,s,,
in,in,s,considrd,0
Corfe,corfe,n,,
Castle,castle,c,,
;,;,s,,
and,and,s,,
how,how,s,,
they,they,s,considrd,0
saw,saw,s,,
him,him,s,,
eat,eat,c,,
",",",",s,,
