token,tokenToMatch,endReason,tag,tagIndex
When,when,s,strd,0
gaudy,gaudy,s,,
Flora,flora,s,,
in,in,s,considrd,0
her,her,s,,
prime,prime,n,,
Observing,observing,s,,
it,it,s,,
was,was,s,,
Summertime,summertime,n,strd,0
With,with,s,considrd,0
fragrant,fragrant,s,,
flowers,flowers,s,,
of,of,s,considrd,0
each,each,s,,
day,day,n,,
Had,had,s,considrd,0
made,made,s,,
our,our,s,,
mother,mother,s,,
Tellus,tellus,s,,
gay,gay,c,,
",",",",n,,
The,the,s,considrd,0
newborn,newborn,s,strd,0
plumed,plumed,s,,
minstrills,minstrills,s,,
fills,fills,n,,
The,the,s,considrd,0
si^iling,si^iling,s,,
heaven,heaven,s,,
and,and,s,,
ecchoing,ecchoing,s,,
hills,hills,c,,
",",",",n,,
With,with,s,considrd,0
chirping,chirping,s,,
music,music,c,strd,0
",",",",s,,
every,every,s,strd,0
groan,groan,n,strd,0
Was,was,s,,
made,made,s,,
their,their,s,considrd,0
quire,quire,c,,
.,.,s,,
--,--,s,,
Olympic,olympic,s,strd,0
Jove,jove,n,strd,0
Commanded,commanded,s,,
Aprels,aprels,s,,
balmy,balmy,s,,
shoures,shoures,c,,
",",",",n,,
To,to,s,considrd,0
refresh,refresh,s,,
the,the,s,considrd,0
March,march,s,,
bred,bred,s,,
flowers,flowers,c,,
",",",",n,,
And,and,s,,
May,may,s,,
perfection,perfection,s,,
in,in,s,considrd,0
each,each,s,,
field,field,n,,
To,to,s,considrd,0
Aprels,aprels,s,,
suckling,suckling,s,,
babes,babes,s,,
to,to,s,considrd,0
yield,yield,c,,
.,.,n,,
The,the,s,considrd,0
spring,spring,s,,
p^^^umed,p^^^umed,s,,
this,this,s,considrd,0
brood,brood,c,,
",",",",s,,
whose,whose,s,,
sm^,sm^,n,,
The,the,s,considrd,0
Phoenix,phoenix,s,strd,0
nest,nest,s,,
might,might,s,,
paral^ll,paral^ll,c,,
.,.,n,,
Now,now,s,,
did,did,s,,
approach,approach,s,,
the,the,s,considrd,0
festival,festival,n,strd,0
Of,of,s,considrd,0
god,god,s,,
Silvanus,silvanus,s,,
nuptial,nuptial,n,strd,0
To,to,s,considrd,0
his,his,s,considrd,0
grove,grove,s,strd,0
haunting,haunting,s,,
Clarida,clarida,c,,
",",",",n,,
Then,then,s,,
all,all,s,,
the,the,s,considrd,0
Faun^s,faun^s,s,,
keept,keept,s,,
holyday,holyday,c,,
.,.,n,,
The,the,s,considrd,0
nimble,nimble,s,,
faries,faries,s,,
danced,danced,c,strd,0
",",",",s,,
and,and,s,,
all,all,n,,
The,the,s,considrd,0
dieties,dieties,s,,
agresticall,agresticall,c,,
.,.,n,,
Cl^ius,cl^ius,s,,
and,and,s,,
kind,kind,s,,
Phisipile,phisipile,n,,
Vowed,vowed,s,strd,0
loving,loving,s,,
Man,man,s,,
and,and,s,,
wife,wife,s,,
to,to,s,considrd,0
be,be,c,considrd,0
.,.,n,,
So,so,s,,
Clodin,clodin,s,,
did,did,s,,
to,to,s,considrd,0
Colatine,colatine,c,,
",",",",n,,
So,so,s,,
Serin,serin,s,,
to,to,s,considrd,0
his,his,s,considrd,0
Eglatine,eglatine,c,,
",",",",n,,
So,so,s,,
Cloris,cloris,s,,
did,did,s,,
to,to,s,considrd,0
Coridon,coridon,c,,
",",",",n,,
And,and,s,,
so,so,s,,
dealt,dealt,s,strd,0
sheapheards,sheapheards,s,,
many,many,s,,
a,a,s,considrd,0
one,one,c,,
.,.,n,,
At,at,s,considrd,0
length,length,s,,
imploring,imploring,s,,
love,love,s,,
to,to,s,considrd,0
be,be,n,considrd,0
So,so,s,,
propitious,propitious,s,,
unto,unto,s,strd,0
me,me,c,,
",",",",n,,
To,to,s,considrd,0
Mira,mira,s,,
the,the,s,considrd,0
fair,fair,s,strd,0
sheapheardesse,sheapheardesse,n,,
In,in,s,considrd,0
courteous,courteous,s,,
wise,wise,c,,
",",",",s,,
I,i,s,considrd,0
did,did,s,,
address,address,n,strd,0
My,my,s,considrd,0
hand,hand,c,,
",",",",s,,
my,my,s,considrd,0
heart,heart,c,,
",",",",s,,
my,my,s,considrd,0
cap,cap,c,,
",",",",s,,
my,my,s,considrd,0
coin,coin,c,strd,0
",",",",n,,
With,with,s,considrd,0
all,all,s,,
the,the,s,considrd,0
good,good,s,,
I,i,s,considrd,0
could,could,s,,
conjoyne,conjoyne,c,,
",",",",n,,
But,but,s,,
she,she,s,considrd,0
coy,coy,s,,
thing,thing,c,,
",",",",s,,
refused,refused,s,strd,0
to,to,s,considrd,0
prove,prove,n,,
What,what,s,,
gentle,gentle,s,,
Hymen,hymen,s,,
is,is,c,considrd,0
