token,tokenToMatch,endReason,tag,tagIndex
MORE,more,s,,
DISSEMBLERS,dissemblers,s,,
BESIDES,besides,s,,
WOMEN,women,c,,
.,.,nn,,
A,a,s,considrd,0
COMEDY,comedy,c,,
",",",",s,,
BY,by,s,considrd,0
Tho,tho,c,,
.,.,s,,
Middleton,middleton,c,,
",",",",s,,
Gent,gent,c,,
.,.,nnnn,,
LONDON,london,c,,
:,:,s,,
Printed,printed,s,,
for,for,s,considrd,0
Humphrey,humphrey,s,,
Moseley,moseley,c,,
",",",",s,,
1657,1657,c,,
:,:,nn,,
WHen,when,s,,
these,these,s,,
amongst,amongst,s,,
others,others,s,,
of,of,s,considrd,0
Mr,mr,c,,
.,.,s,,
Thomas,thomas,s,,
Middleton's,middleton's,s,,
Excellent,excellent,s,,
Poems,poems,c,,
",",",",s,,
came,came,s,,
to,to,n,considrd,0
my,my,s,considrd,0
hands,hands,c,,
",",",",s,,
I,i,s,considrd,0
was,was,s,,
not,not,s,,
a,a,s,considrd,0
little,little,s,,
confident,confident,s,,
but,but,s,,
that,that,s,considrd,0
his,his,s,considrd,0
name,name,s,,
would,would,s,,
prove,prove,s,,
as,as,s,considrd,0
great,great,n,considrd,0
an,an,s,,
Inducement,inducement,s,,
for,for,s,considrd,0
thee,thee,s,,
to,to,s,considrd,0
Read,read,c,,
",",",",s,,
as,as,s,considrd,0
me,me,s,,
to,to,s,considrd,0
Print,print,s,,
them,them,c,,
:,:,s,,
Since,since,s,,
those,those,s,,
Issues,issues,s,,
of,of,s,considrd,0
his,his,n,considrd,0
Brain,brain,s,,
that,that,s,considrd,0
have,have,s,considrd,0
already,already,s,,
seen,seen,s,,
the,the,s,considrd,0
Sun,sun,c,,
",",",",s,,
have,have,s,considrd,0
by,by,s,considrd,0
their,their,s,considrd,0
worth,worth,s,,
gained,gained,s,,
themselves,themselves,s,,
a,a,n,considrd,0
free,free,s,,
entertainment,entertainment,s,,
amongst,amongst,s,,
all,all,s,,
that,that,s,considrd,0
are,are,s,,
ingenious,ingenious,c,,
:,:,s,,
And,and,s,,
I,i,s,considrd,0
am,am,s,,
most,most,s,,
certain,certain,c,,
",",",",s,,
that,that,n,considrd,0
these,these,s,,
will,will,s,,
no,no,s,considrd,0
way,way,s,,
lessen,lessen,s,,
his,his,s,considrd,0
Reputation,reputation,c,,
",",",",s,,
nor,nor,s,,
hinder,hinder,s,,
his,his,s,considrd,0
Admission,admission,s,,
to,to,s,considrd,0
any,any,s,,
Noble,noble,n,,
and,and,s,,
Recreative,recreative,s,,
Spirits,spirits,c,,
.,.,s,,
All,all,s,,
that,that,s,considrd,0
I,i,s,considrd,0
require,require,s,,
at,at,s,considrd,0
thy,thy,s,considrd,0
hands,hands,c,,
",",",",s,,
is,is,s,considrd,0
to,to,s,considrd,0
continue,continue,s,,
the,the,n,considrd,0
Author,author,s,,
in,in,s,considrd,0
his,his,s,considrd,0
