token,tokenToMatch,endReason,tag,tagIndex
THE,the,s,considrd,0
NVPTIALLS,nvptialls,s,,
OF,of,s,considrd,0
PELEVS,pelevs,s,,
AND,and,s,,
THETIS,thetis,c,,
.,.,s,,
CONSISTING,consisting,s,,
OF,of,s,considrd,0
A,a,s,considrd,0
Mask,mask,s,,
and,and,s,,
a,a,s,considrd,0
Comedy,comedy,c,,
",",",",s,,
OR,or,s,considrd,0
THE,the,n,considrd,0
The,the,s,considrd,0
Great,great,s,considrd,0
Royal,royal,s,strd,0
Ball,ball,c,,
",",",",s,,
Acted,acted,s,,
lately,lately,s,,
in,in,s,considrd,0
Paris,paris,s,,
six,six,s,,
times,times,s,,
BY,by,nn,considrd,0
ALSO,also,s,,
BY,by,nn,considrd,0
LONDON,london,c,,
",",",",s,,
Printed,printed,s,,
for,for,s,considrd,0
Henry,henry,s,,
Herringman,herringman,c,,
",",",",s,,
and,and,s,,
are,are,s,,
to,to,s,considrd,0
be,be,s,considrd,0
sold,sold,s,,
at,at,s,considrd,0
his,his,s,considrd,0
Shop,shop,s,,
at,at,s,considrd,0
the,the,n,considrd,0
Ancor,ancor,s,,
in,in,s,considrd,0
the,the,s,considrd,0
lower,lower,s,,
walk,walk,s,strd,0
of,of,s,considrd,0
the,the,s,considrd,0
New,new,s,considrd,0
Exchange,exchange,c,,
.,.,s,,
1654,1654,nn,,
PEleus,peleus,s,,
King,king,s,,
of,of,s,considrd,0
Thessaly,thessaly,s,,
being,being,s,,
enamored,enamored,s,,
with,with,s,considrd,0
Thetis,thetis,c,,
",",",",s,,
and,and,s,,
crossed,crossed,s,,
by,by,s,considrd,0
two,two,s,,
potent,potent,n,,
Rivalls,rivalls,c,,
",",",",s,,
Jupiter,jupiter,s,,
and,and,s,,
Neptune,neptune,c,,
",",",",s,,
does,does,s,strd,0
so,so,s,,
carry,carry,s,,
the,the,s,considrd,0
business,business,s,,
by,by,s,considrd,0
the,the,s,considrd,0
Counsels,counsels,s,strd,0
of,of,n,considrd,0
Chiron,chiron,c,,
",",",",s,,
and,and,s,,
by,by,s,considrd,0
the,the,s,considrd,0
succor,succor,s,strd,0
of,of,s,considrd,0
