token,tokenToMatch,endReason,tag,tagIndex
Like,like,s,,
a,a,s,considrd,0
lightning,lightning,s,,
from,from,s,,
the,the,s,considrd,0
sky,sky,c,strd,0
",",",",n,,
Or,or,s,considrd,0
an,an,s,,
arrow,arrow,s,,
shot,shot,s,,
by,by,s,considrd,0
Love,love,c,,
",",",",n,,
Or,or,s,considrd,0
a,a,s,considrd,0
Bird,bird,s,,
of,of,s,considrd,0
his,his,s,considrd,0
let,let,s,,
fly,fly,c,,
;,;,n,,
Be,be,s,strd,0
It,it,s,strd,1
a,a,s,considrd,0
Sparrow,sparrow,c,,
",",",",s,,
or,or,s,considrd,0
a,a,s,considrd,0
Dove,dove,c,,
:,:,n,,
With,with,s,considrd,0
that,that,s,considrd,0
winged,winged,s,,
have,have,c,strd,0
",",",",s,,
come,come,s,,
I,i,c,considrd,0
",",",",n,,
Loosed,loosed,s,,
from,from,s,,
the,the,s,considrd,0
Sphere,sphere,s,,
of,of,s,considrd,0
Jove,jove,c,strd,0
",",",",n,,
To,to,s,considrd,0
wish,wish,s,,
goodnight,goodnight,n,strd,0
To,to,s,considrd,0
your,your,s,,
delight,delight,c,,
.,.,nn,,
Oh,oh,c,,
",",",",s,,
oh,oh,c,,
!,!,nn,,
In,in,s,considrd,0
Saturn's,saturn's,s,,
name,name,c,,
",",",",s,,
the,the,s,considrd,0
Father,father,s,,
of,of,s,considrd,0
my,my,s,considrd,0
Lord,lord,c,,
!,!,n,,
What,what,s,,
overcharged,overcharged,s,strd,0
piece,piece,s,,
of,of,s,considrd,0
Melancholy,melancholy,n,strd,0
Is,is,s,considrd,0
this,this,c,considrd,0
",",",",s,,
breaks,breaks,s,strd,0
in,in,s,considrd,0
between,between,s,strd,0
my,my,s,considrd,0
wishes,wishes,s,,
thus,thus,c,,
",",",",n,,
With,with,s,considrd,0
bombing,bombing,s,,
sighs,sighs,c,strd,0
?,?,nn,,
No,no,c,considrd,0
!,!,s,,
no,no,s,considrd,0
Intelligence,intelligence,c,,
!,!,n,,
Not,not,s,,
yet,yet,c,,
!,!,s,,
and,and,s,,
all,all,s,,
my,my,s,considrd,0
vows,vows,s,strd,0
now,now,s,,
nine,nine,s,,
days,days,s,strd,0
old,old,c,,
!,!,n,,
Blindness,blindness,s,strd,0
of,of,s,considrd,0
fate,fate,c,,
!,!,s,,
Puppies,puppies,s,,
had,had,s,considrd,0
seen,seen,s,strd,0
by,by,s,considrd,0
this,this,s,considrd,0
time,time,c,,
:,:,n,,
But,but,s,,
I,i,s,considrd,0
see,see,s,,
nothing,nothing,c,,
!,!,s,,
that,that,s,considrd,0
I,i,s,considrd,0
should,should,c,,
!,!,s,,
or,or,s,considrd,0
would,would,s,,
see,see,c,,
!,!,n,,
What,what,s,,
mean,mean,s,strd,0
the,the,s,considrd,0
Brethren,brethren,s,,
of,of,s,considrd,0
the,the,s,considrd,0
Rosie-Crosse,rosie-crosse,n,,
So,so,s,,
to,to,s,considrd,0
desert,desert,s,,
their,their,s,considrd,0
votarie,votarie,c,,
!,!,nn,,
O,o,c,,
!,!,s,,
it,it,s,strd,0
is,is,s,strd,1
one,one,n,,
