token,tokenToMatch,endReason,tag,tagIndex
THE,the,s,considrd,0
NUPTIALS,nuptials,s,,
OF,of,s,considrd,0
PELEUS,peleus,s,,
AND,and,s,,
THETIS,thetis,c,,
.,.,s,,
A,a,s,considrd,0
NEW,new,s,considrd,0
ITALIAN,italian,s,,
COMEDY,comedy,c,,
",",",",s,,
Whence,whence,s,,
the,the,s,considrd,0
preceding,preceding,n,,
MASK,mask,s,,
was,was,s,,
extracted,extracted,c,,
;,;,s,,
Made,made,s,,
English,english,s,,
by,by,s,considrd,0
a,a,s,considrd,0
nearer,nearer,s,,
adherence,adherence,s,,
to,to,s,considrd,0
the,the,s,considrd,0
Original,original,c,,
",",",",s,,
then,then,s,,
to,to,n,considrd,0
the,the,s,considrd,0
French,french,s,,
TRANSLATION,translation,nn,,
--,--,s,,
Non,non,s,,
seria,seria,s,,
semper,semper,c,,
.,.,nn,,
London,london,c,,
.,.,s,,
Printed,printed,s,,
for,for,s,considrd,0
Henry,henry,s,,
Herringman,herringman,c,,
",",",",s,,
at,at,s,considrd,0
the,the,s,considrd,0
Anchor,anchor,c,,
.,.,s,,
O,o,s,,
Living,living,s,,
Treasure,treasure,s,,
of,of,s,considrd,0
the,the,n,considrd,0
glorious,glorious,s,,
Sky,sky,n,,
Who,who,s,considrd,0
by,by,s,considrd,0
thy,thy,s,considrd,0
piercing,piercing,s,,
all,all,s,,
surveying,surveying,s,,
eye,eye,n,,
Do,do,s,strd,0
in,in,s,considrd,0
thy,thy,s,considrd,0
golden,golden,s,,
Armor,armor,s,,
conquer,conquer,s,,
Night,night,c,,
",",",",n,,
And,and,s,,
so,so,s,,
in,in,s,considrd,0
triumph,triumph,s,,
usher'st,usher'st,s,,
in,in,s,considrd,0
the,the,s,considrd,0
Light,light,c,,
:,:,n,,
Among,among,s,,
the,the,s,considrd,0
glittering,glittering,s,,
Stars,stars,s,,
thou,thou,s,considrd,0
do,do,s,strd,0
not,not,s,,
shine,shine,n,,
With,with,s,considrd,0
greater,greater,s,,
Luster,luster,c,strd,0
",",",",s,,
then,then,s,,
amongst,amongst,s,,
the,the,s,considrd,0
nine,nine,n,,
Aonian,aonian,s,,
Sisters,sisters,c,,
*,*,s,,
O,o,s,,
descend,descend,s,,
and,and,s,,
daign,daign,c,,
",",",",n,,
Great,great,s,considrd,0
God,god,c,,
",",",",s,,
(,(,c,,
leaving,leaving,s,,
a,a,s,considrd,0
while,while,s,,
Olympian,olympian,s,,
Reign,reign,c,strd,0
),),n,,
To,to,s,considrd,0
feast,feast,s,,
with,with,s,considrd,0
us,us,c,,
:,:,s,,
a,a,s,considrd,0
joyful,joyful,s,,
Augury,augury,n,,
Vouchsafe,vouchsafe,s,,
to,to,s,considrd,0
Peleus,peleus,s,,
passions,passions,c,,
",",",",s,,
whose,whose,s,,
pure,pure,s,,
breast,breast,n,strd,0
May,may,s,,
justly,justly,s,,
merit,merit,s,,
Hymen,hymen,s,,
for,for,s,considrd,0
his,his,s,considrd,0
guest,guest,c,,
.,.,n,,
To,to,s,considrd,0
the,the,s,considrd,0
eternal,eternal,s,,
Laws,laws,s,strd,0
of,of,s,considrd,0
Love,love,c,,
",",",",n,,
The,the,s,considrd,0
highest,highest,s,,
Gods,gods,s,considrd,0
and,and,s,,
Saints,saints,s,,
above,above,n,,
Are,are,s,,
Subject,subject,c,,
:,:,s,,
Monarchies,monarchies,s,,
and,and,s,,
Scepters,scepters,s,,
yield,yield,c,,
*,*,n,,
To,to,s,considrd,0
Love,love,c,,
",",",",s,,
and,and,s,,
crown,crown,s,,
him,him,s,,
Victor,victor,s,,
in,in,s,considrd,0
the,the,s,considrd,0
field,field,c,,
:,:,nn,,
WHy,why,s,,
do,do,s,,
you,you,s,considrd,0
thus,thus,s,,
your,your,s,,
self,self,s,,
torment,torment,c,,
?,?,nn,,
Chiron,chiron,c,,
",",",",s,,
How,how,s,,
shall,shall,s,considrd,0
I,i,s,considrd,0
find,find,s,,
content,content,c,,
?,?,nn,,
Pursue,pursue,s,,
your,your,s,,
hopes,hopes,c,,
",",",",s,,
and,and,s,,
onward,onward,s,,
go,go,c,,
*,*,nn,,
Is,is,s,strd,0
It,it,s,strd,1
possible,possible,s,,
I,i,s,considrd,0
should,should,s,,
do,do,s,,
so,so,c,,
?,?,n,,
When,when,s,,
on,on,s,,
my,my,s,considrd,0
heart,heart,s,,
a,a,s,considrd,0
beauty,beauty,s,,
lies,lies,n,,
That,that,s,considrd,0
is,is,s,considrd,0
descended,descended,s,,
from,from,s,,
the,the,s,considrd,0
Skies,skies,c,,
;,;,n,,
A,a,s,considrd,0
beauty,beauty,s,,
that,that,s,strd,0
is,is,s,strd,1
all,all,s,,
moving,moving,s,,
and,and,s,,
immense,immense,c,,
",",",",n,,
That,that,s,considrd,0
has,has,s,strd,0
over,over,s,strd,0
me,me,s,,
such,such,s,,
an,an,s,,
omnipotence,omnipotence,c,,
?,?,n,,
Moreover,moreover,c,,
",",",",s,,
I,i,s,considrd,0
two,two,s,,
Rivals,rivals,s,,
have,have,c,considrd,0
",",",",n,,
No,no,s,considrd,0
less,less,s,,
then,then,s,,
Gods,gods,c,considrd,0
",",",",s,,
who,who,s,considrd,0
me,me,s,,
outbrave,outbrave,n,,
For,for,s,considrd,0
Neptune,neptune,s,,
with,with,s,considrd,0
his,his,s,considrd,0
Trident,trident,c,,
",",",",s,,
and,and,s,,
great,great,s,considrd,0
Jove,jove,n,,
Are,are,s,,
my,my,s,considrd,0
competitors,competitors,s,,
for,for,s,considrd,0
Thetis,thetis,s,,
love,love,c,,
.,.,nn,,
Peleus,peleus,c,,
",",",",s,,
Why,why,s,,
do,do,s,,
you,you,s,considrd,0
thus,thus,s,,
your,your,s,,
self,self,s,,
torment,torment,c,,
?,?,nn,,
Chiron,chiron,c,,
",",",",s,,
Where,where,s,,
is,is,s,considrd,0
